Year,Country,unicef_under_eighteen_migrants_by_destination_per_1000
2020,Uganda,20.28814411578234
2020,Ukraine,6.402376708574262
2020,United Arab Emirates,136.5971042627194
2020,United Kingdom,13.552130716075142
2020,United States,10.045236888996842
2020,Uruguay,8.348382011597343
2020,Uzbekistan,2.7487959900086048
2020,Vanuatu,0.0
2020,Venezuela,5.626681696471258
2020,Vietnam,0.11300760357277853
2020,Yemen,3.9227561700595937
2020,Zambia,1.8494387171074604
2020,Zimbabwe,3.5659194181603664
2020,World,4.559589913408785
