Year,Country,undesa_five_year_change_in_international_migrants_by_origin_per_1000
2000,Cambodia,3.406596380935598
2000,Indonesia,2.2591620513575705
2000,Laos,19.065871655827404
2000,Malaysia,14.655656927414602
2000,Myanmar,6.696640033931726
2000,Philippines,7.445684291995114
2000,Singapore,6.163015355166409
2000,Thailand,1.8926926955357661
2000,Vietnam,3.9570813870548105
2000,Afghanistan,19.4239092987536
2000,Bangladesh,0.1376021791748322
2000,Bhutan,3.7494881677929794
2000,India,0.7331345131602458
2000,Iran,1.2871323927348655
2000,Maldives,-1.6857793239702787
2000,Nepal,5.069441465489951
2000,Pakistan,0.4656128404467661
2000,Sri Lanka,2.9590034001139442
2000,Armenia,-8.05024242596015
2000,Azerbaijan,-10.04894528855585
2000,Bahrain,32.683829614360306
2000,Cyprus,-10.298021389013748
2000,Georgia,3.150256843819518
2000,Iraq,3.226288450274622
2000,Israel,2.26961247060814
2000,Jordan,5.7145980620771715
2000,Kuwait,8.022011390023973
2000,Lebanon,7.1180350444756835
2000,Oman,0.7844008724971594
2000,Qatar,2.325867938636245
2000,Saudi Arabia,1.0986825294814517
2000,Palestine,152.83518129136735
2000,Syria,2.7903495779346428
2000,Turkey,1.195489653447627
2000,United Arab Emirates,4.197102359330544
2000,Yemen,2.478420588898741
2000,Belarus,-5.150818481436966
2000,Bulgaria,4.907756999261436
2000,Czechia,10.014894978061832
2000,Hungary,1.6455149151573567
2000,Poland,7.050707323259182
2000,Moldova,-4.106209901874029
2000,Romania,7.322125976451731
2000,Russia,-6.305766153029451
2000,Slovakia,11.098481684439957
2000,Ukraine,-0.19687515011346274
2000,Denmark,1.8823513552779978
2000,Estonia,8.744838686851866
2000,Faeroe Islands,52.620073016636425
2000,Finland,5.244072180299243
2000,Iceland,16.902071395205372
2000,Ireland,-11.335692072231863
2000,Latvia,4.061405532370027
2000,Lithuania,1.763357684327277
2000,Norway,2.8432837894151968
2000,Sweden,3.48527896080477
2000,United Kingdom,2.5686950180408243
2000,Albania,103.3399099974882
2000,Andorra,21.914665851047562
2000,Bosnia and Herzegovina,33.100286416846345
2000,Croatia,38.801962478051976
2000,Greece,-1.941508755152339
2000,Vatican,18.9873417721519
2000,Italy,-2.4735334740535104
2000,Malta,-12.625460753107463
2000,Montenegro,63.25563353423801
2000,North Macedonia,19.72653149684272
2000,Portugal,7.082370725708953
2000,San Marino,37.80043699927167
2000,Serbia,22.95698854464116
2000,Slovenia,5.055063364374079
2000,Spain,-1.758614781304819
2000,Austria,-1.481421629400209
2000,Belgium,2.3468091856426243
2000,France,3.4244460722013277
2000,Germany,2.3328125322670026
2000,Liechtenstein,-9.944551591128254
2000,Luxembourg,4.326929691405301
2000,Monaco,10.576085604081124
2000,Netherlands,1.304455278312676
2000,Switzerland,4.366465633523168
2000,Anguilla,30.650654239110953
2000,Antigua and Barbuda,76.53242464509847
2000,Aruba,10.556272543763857
2000,Bahamas,15.792917176936369
2000,Barbados,19.837133670459025
2000,Cuba,10.211817400794487
2000,Dominica,58.3632447954056
2000,Dominican Republic,26.257546494836635
2000,Grenada,94.47961336872915
2000,Guadeloupe,2.5738042213471632
2000,Haiti,16.643111452749014
2000,Jamaica,52.549480204527974
2000,Martinique,3.9392862054916455
2000,Montserrat,916.9019766034692
2000,Puerto Rico,50.97563098528925
2000,Saint Kitts and Nevis,140.75720799401128
2000,Saint Lucia,56.6809368560072
2000,Saint Vincent and the Grenadines,73.0514811619212
2000,Trinidad and Tobago,44.70867507550355
2000,Turks and Caicos Islands,-329.04564315352695
2000,United States Virgin Islands,14.74904055986154
2000,Belize,25.316404512555092
2000,Costa Rica,5.109821927235954
2000,El Salvador,2.707063433159022
2000,Guatemala,10.377448856485046
2000,Honduras,14.53005623232758
2000,Mexico,26.426755269434448
2000,Nicaragua,12.586722847882651
2000,Panama,1.303817105248829
2000,Argentina,1.9954546139985696
2000,Bolivia,7.265388256732083
2000,Brazil,1.2012506023001648
2000,Chile,0.8336402180891455
2000,Colombia,5.50020672488608
2000,Ecuador,9.474712925661237
2000,Falkland Islands,173.10344827586206
2000,French Guiana,2.5396709944115115
2000,Guyana,89.5451830543793
2000,Paraguay,7.29448177995124
2000,Peru,7.130400578323219
2000,Suriname,41.79690154243392
2000,Uruguay,0.49642531600423406
2000,Venezuela,3.136887877701013
2000,Canada,2.560972583738419
2000,Greenland,36.070182931169484
2000,Saint Pierre and Miquelon,1.3096351730589337
2000,United States,0.5391910375186955
2000,Australia,2.1338041140021335
2000,New Zealand,18.891461811789192
2000,Fiji,31.343594599826634
2000,New Caledonia,1.6087561625740099
2000,Papua New Guinea,0.08430823638456185
2000,Solomon Islands,0.4507287993893352
2000,Vanuatu,3.411474665340282
2000,Micronesia (country),91.98826870257437
2000,Kiribati,-3.0211480362537766
2000,Marshall Islands,55.60152894353154
2000,Nauru,7.934204160619254
2000,Palau,60.40619765494137
2000,American Samoa,9.604935674974586
2000,Samoa,72.16228919944513
2000,Tonga,84.07341622261694
2000,Tuvalu,-13.522146507666099
2005,World,2.7851706598797095
2005,Burundi,-18.84042011949451
2005,Comoros,41.922746781115876
2005,Djibouti,3.7433865135946727
2005,Eritrea,-75.06934880227604
2005,Ethiopia,1.023651306788763
2005,Kenya,1.2176689534444287
2005,Madagascar,3.9110589122745063
2005,Malawi,2.8349549934856384
2005,Mauritius,9.530200243860525
2005,Mozambique,0.9041702939607427
2005,Reunion,0.2511432785217399
2005,Rwanda,-3.291547042946895
2005,Seychelles,47.86130036547399
2005,Somalia,5.247990400173985
2005,South Sudan,-15.13960252555391
2005,Uganda,2.4860761889556606
2005,Tanzania,0.5060555668153944
2005,Zambia,1.7963530440163007
2005,Zimbabwe,12.320256109762463
2005,Angola,-10.10826401525934
2005,Cameroon,3.210663173147542
2005,Central African Republic,18.81794184796874
2005,Chad,0.4564889473022187
2005,Congo,10.316677132860859
2005,Democratic Republic of Congo,4.906974777120548
2005,Equatorial Guinea,15.821978394374051
2005,Gabon,16.767466110531803
2005,Sao Tome and Principe,29.93548059337533
2005,Algeria,16.943189867063733
2005,Egypt,1.319389325526641
2005,Libya,3.4894539471925623
2005,Morocco,12.925257694300381
2005,Sudan,12.664883849226195
2005,Tunisia,9.107254557288188
2005,Western Sahara,-82.20039478505491
2005,Botswana,3.6674361353071605
2005,Eswatini,10.426218373238243
2005,Lesotho,19.290471741357585
2005,Namibia,8.38356594074444
2005,South Africa,2.0927684795896964
2005,Benin,22.063903752125192
2005,Burkina Faso,5.429768509533089
2005,Cape Verde,37.062073195488885
2005,Cote d'Ivoire,10.500305837588826
2005,Gambia,10.22319100628666
2005,Ghana,7.78577770312865
2005,Guinea,3.0361427002437544
2005,Guinea-Bissau,3.8529857665560536
2005,Liberia,33.056628820483056
2005,Mali,9.588189402081749
2005,Mauritania,-1.4879978096672242
2005,Niger,7.2553259670795365
2005,Nigeria,1.492542966941983
2005,Senegal,6.843927700351024
2005,Sierra Leone,-63.27231208426909
2005,Togo,24.705598698990652
2005,Kazakhstan,10.59320176983371
2005,Kyrgyzstan,17.050483317373814
2005,Tajikistan,6.635718050030946
2005,Turkmenistan,1.586025643937769
2005,Uzbekistan,5.837000717237559
2005,China,1.0913118250565883
2005,Hong Kong,9.832664630991085
2005,Taiwan,0.0
2005,North Korea,0.6029492682175455
2005,Japan,0.07428729530228512
2005,Mongolia,4.633417364984331
2005,South Korea,2.034965597983075
2005,Brunei,0.19719976336028397
2005,Cambodia,16.183926369783677
2005,Indonesia,1.6183254273239087
2005,Laos,43.06832357530632
2005,Malaysia,6.93521739358906
2005,Myanmar,10.465387581445212
2005,Philippines,7.203637280622785
2005,Singapore,10.022521545737117
2005,Thailand,1.5386099609073833
2005,Vietnam,2.5967563811823133
2005,Afghanistan,-24.71081426821901
2005,Bangladesh,0.369545894050588
2005,Bhutan,0.20963585019668773
2005,India,1.44690453199671
2005,Iran,0.835651381845034
2005,Maldives,3.116356491157808
2005,Nepal,12.12814387539086
2005,Pakistan,2.3168229350623784
2005,Sri Lanka,8.823745504474088
2005,Armenia,7.882567852137786
2005,Azerbaijan,-20.543039206615596
2005,Bahrain,4.609984513421139
2005,Cyprus,0.4009119774399435
2005,Georgia,-19.357705815316194
2005,Iraq,19.02457811985382
2005,Israel,2.0137928499556628
2005,Jordan,12.57258735761986
2005,Kuwait,6.867248466652219
2005,Lebanon,10.633654276095337
2005,Oman,1.2746619816235236
2005,Qatar,2.8321835892813807
2005,Saudi Arabia,1.0551652395903206
2005,Palestine,137.16518593297403
2005,Syria,5.78889872970024
2005,Turkey,-3.976660335472444
2005,United Arab Emirates,3.168111743503257
2005,Yemen,4.947080221546121
2005,Belarus,-10.927117030881242
2005,Bulgaria,28.507873849805982
2005,Czechia,2.8002084193420558
2005,Hungary,4.518269091771498
2005,Poland,21.815318044741222
2005,Moldova,27.101461401160197
2005,Romania,45.154225182676036
2005,Russia,-2.5183451556799903
2005,Slovakia,3.759055907413314
2005,Ukraine,-0.6426850483917146
2005,Denmark,1.2359589730234108
2005,Estonia,6.107771179876812
2005,Faeroe Islands,1.5631601182931982
2005,Finland,-2.909145258173093
2005,Iceland,8.46170535908006
2005,Ireland,-12.246397074483884
2005,Latvia,14.361037941452826
2005,Lithuania,19.079562916628166
2005,Norway,2.208162191229134
2005,Sweden,1.2549472392211782
2005,United Kingdom,4.7306300149218865
2005,Albania,45.86936027808644
2005,Andorra,1.9271975757883124
2005,Bosnia and Herzegovina,1.1539487089053502
2005,Croatia,-15.519866534675357
2005,Greece,-10.25105124367472
2005,Vatican,86.46616541353383
2005,Italy,-6.331577644520038
2005,Malta,-11.426905122584696
2005,Montenegro,-57.493007651025
2005,North Macedonia,-35.582542178732986
2005,Portugal,-23.86488492071271
2005,San Marino,-20.017732915018414
2005,Serbia,-18.631867631053822
2005,Slovenia,0.3709312228349271
2005,Spain,-4.0016476477334235
2005,Austria,1.848635319911564
2005,Belgium,3.682319471578575
2005,France,2.7785445737286416
2005,Germany,2.545086139816949
2005,Liechtenstein,7.114465118958465
2005,Luxembourg,28.489804476594852
2005,Monaco,413.06660362862715
2005,Netherlands,2.622508630548025
2005,Switzerland,17.84895742659424
2005,Anguilla,-6.235444369318609
2005,Antigua and Barbuda,44.38879477547813
2005,Aruba,18.802429852473242
2005,Bahamas,1.274442200660001
2005,Barbados,-7.321221771858714
2005,Cuba,9.991487877462376
2005,Dominica,223.321054122981
2005,Dominican Republic,13.698517202208752
2005,Grenada,8.16946626153758
2005,Guadeloupe,2.8698624888456035
2005,Haiti,18.017486997961676
2005,Jamaica,17.264598540145986
2005,Martinique,0.8114646557847824
2005,Montserrat,-58.97435897435897
2005,Puerto Rico,10.565936153789808
2005,Saint Kitts and Nevis,52.29232476735252
2005,Saint Lucia,44.92436110839127
2005,Saint Vincent and the Grenadines,19.03937689311986
2005,Trinidad and Tobago,11.655252576751046
2005,Turks and Caicos Islands,123.15270935960591
2005,United States Virgin Islands,-3.3027454071196685
2005,Belize,12.938780400143765
2005,Costa Rica,2.8913752034766507
2005,El Salvador,28.04816953519128
2005,Guatemala,11.753105598124867
2005,Honduras,14.315492382204436
2005,Mexico,11.838400492036245
2005,Nicaragua,9.931615910590267
2005,Panama,-1.6551449122611044
2005,Argentina,6.421450853116624
2005,Bolivia,21.561688684110276
2005,Brazil,1.3652874249784186
2005,Chile,1.838257899030898
2005,Colombia,10.55071370619928
2005,Ecuador,39.07314413251883
2005,Falkland Islands,-56.24789491411249
2005,French Guiana,0.8078074590921255
2005,Guyana,40.73947003039579
2005,Paraguay,29.364733920033927
2005,Peru,9.863511774504829
2005,Suriname,75.20707322493648
2005,Uruguay,19.069486142900278
2005,Venezuela,4.5146788350453395
2005,Canada,1.32180656244702
2005,Greenland,21.6755366016988
2005,Saint Pierre and Miquelon,-11.047619047619047
2005,United States,1.0768779322530788
2005,Australia,2.325886462664822
2005,New Zealand,15.884254621068624
2005,Fiji,30.594956706742646
2005,New Caledonia,1.2012946326328662
2005,Papua New Guinea,-0.009084047765462821
2005,Solomon Islands,0.5766963597904315
2005,Vanuatu,4.8833631177072085
2005,Micronesia (country),8.460922410138032
2005,Kiribati,0.3249601923764339
2005,Marshall Islands,-5.8273159961633825
2005,Nauru,28.02599512591389
2005,Palau,-10.917913465426606
2005,American Samoa,-9.332667457394344
2005,Samoa,26.09029501118394
2005,Tonga,18.7596622666191
2005,Tuvalu,30.609182754826445
2010,World,4.246549298799888
2010,Burundi,-38.710609956238216
2010,Comoros,18.822785691087088
2010,Djibouti,2.1542643722759265
2010,Eritrea,9.16435179125149
2010,Ethiopia,1.7828853006577068
2010,Kenya,1.9176704333434118
2010,Madagascar,0.5679937820424327
2010,Malawi,2.6484893782219316
2010,Mauritius,14.052612558325514
2010,Mozambique,5.730897564110371
2010,Reunion,0.23055980637754706
2010,Rwanda,4.496710838901927
2010,Seychelles,26.787768562444537
2010,Somalia,44.368985226196926
2010,South Sudan,18.30797112271165
2010,Uganda,4.47654082420454
2010,Tanzania,0.6145689137540676
2010,Zambia,0.09312077786938779
2010,Zimbabwe,19.993340540921967
2010,Angola,-2.79937954072844
2010,Cameroon,2.834930974695933
2010,Central African Republic,26.10648165561638
2010,Chad,-0.6892493005851507
2010,Congo,1.287163602448255
2010,Democratic Republic of Congo,2.5969949470023113
2010,Equatorial Guinea,13.35360942732398
2010,Gabon,-2.723893049023918
2010,Sao Tome and Principe,5.92664049852527
2010,Algeria,1.5458849488808977
2010,Egypt,9.409017583157642
2010,Libya,4.38084201684279
2010,Morocco,12.059529701653977
2010,Sudan,-1.2285130351951805
2010,Tunisia,3.4529528938919603
2010,Western Sahara,73.3402450518379
2010,Botswana,5.519584762966847
2010,Eswatini,22.697285322409638
2010,Lesotho,42.12169424852486
2010,Namibia,16.04670776076195
2010,South Africa,2.772596823236331
2010,Benin,4.020652109399306
2010,Burkina Faso,5.2697781529516
2010,Cape Verde,22.082883380290838
2010,Cote d'Ivoire,10.121928935275916
2010,Gambia,9.051421509826852
2010,Ghana,3.8850887669194525
2010,Guinea,5.022385816246357
2010,Guinea-Bissau,5.713899158217868
2010,Liberia,-34.860075803890524
2010,Mali,6.609719807204987
2010,Mauritania,3.172399977104917
2010,Niger,1.9321520709547026
2010,Nigeria,1.1326080268548264
2010,Senegal,6.07241928096252
2010,Sierra Leone,-3.9210453959669787
2010,Togo,1.7713449795178018
2010,Kazakhstan,4.914881752232442
2010,Kyrgyzstan,13.590547771443031
2010,Tajikistan,-0.21096270065203152
2010,Turkmenistan,0.5299563945745518
2010,Uzbekistan,5.565945857308839
2010,China,1.0063021107337944
2010,Hong Kong,15.73196997440831
2010,Taiwan,0.0
2010,North Korea,0.39496774593015394
2010,Japan,0.29815854695482497
2010,Mongolia,5.533655256696748
2010,South Korea,5.607113183202929
2010,Brunei,-1.9890179449044603
2010,Cambodia,19.467510422048875
2010,Indonesia,2.624425874276373
2010,Laos,48.30403023250455
2010,Malaysia,7.790548137572751
2010,Myanmar,14.93422232012137
2010,Philippines,10.72897205889264
2010,Singapore,9.108643837565312
2010,Thailand,2.047457913257635
2010,Vietnam,2.8933020892736083
2010,Afghanistan,39.49833189489127
2010,Bangladesh,5.606603912183677
2010,Bhutan,-41.40761077283509
2010,India,2.943762012189114
2010,Iran,1.3040362680672553
2010,Maldives,3.639296748967818
2010,Nepal,15.661524379537758
2010,Pakistan,5.644453198103897
2010,Sri Lanka,14.941413219339822
2010,Armenia,5.698022530735262
2010,Azerbaijan,-32.58434989784073
2010,Bahrain,0.32235603579441424
2010,Cyprus,8.536630304947705
2010,Georgia,-19.512594972159715
2010,Iraq,40.82882587125933
2010,Israel,2.308463167087868
2010,Jordan,22.21443079368415
2010,Kuwait,16.314469411247227
2010,Lebanon,18.341777937858264
2010,Oman,0.6339112951616589
2010,Qatar,1.9086056404872198
2010,Saudi Arabia,1.3345018581791463
2010,Palestine,69.48510121233879
2010,Syria,11.4200365958338
2010,Turkey,1.8198600046853877
2010,United Arab Emirates,3.50772011876494
2010,Yemen,10.689508126460224
2010,Belarus,-12.362089112173184
2010,Bulgaria,26.755785277624504
2010,Czechia,2.5985824153984893
2010,Hungary,4.499575920333462
2010,Poland,21.69803513633158
2010,Moldova,27.38877508816497
2010,Romania,61.42358339691655
2010,Russia,-1.2842830615680636
2010,Slovakia,-2.067245428773014
2010,Ukraine,-2.980995449737756
2010,Denmark,1.6326276375829478
2010,Estonia,2.6514466223707926
2010,Faeroe Islands,-2.4520822264906617
2010,Finland,-1.6174709977144068
2010,Iceland,11.815497187380988
2010,Ireland,-8.887366528117198
2010,Latvia,3.391454346805232
2010,Lithuania,33.73268348899186
2010,Norway,1.2091992473000759
2010,Sweden,2.5506495791284425
2010,United Kingdom,4.533925342753596
2010,Albania,51.52866542357622
2010,Andorra,25.836550074596822
2010,Bosnia and Herzegovina,19.400735883467664
2010,Croatia,-4.315225651159626
2010,Greece,-7.178966240617802
2010,Vatican,83.0140485312899
2010,Italy,-2.3472811703458656
2010,Malta,-2.295676355499123
2010,Montenegro,1.186969287770372
2010,North Macedonia,32.51451053417213
2010,Portugal,17.401570678898892
2010,San Marino,-20.53105281701419
2010,Serbia,-2.7382152753263225
2010,Slovenia,1.7368655962602333
2010,Spain,-0.5837078600331026
2010,Austria,2.8599473599411174
2010,Belgium,4.235498894524824
2010,France,3.683265151372382
2010,Germany,3.138864449517309
2010,Liechtenstein,18.19646627403045
2010,Luxembourg,18.196853649412272
2010,Monaco,220.47796905276758
2010,Netherlands,3.8263069783857473
2010,Switzerland,15.635945360249384
2010,Anguilla,-9.828645328160363
2010,Antigua and Barbuda,56.219470635010794
2010,Aruba,39.26749890707728
2010,Bahamas,3.592196903103658
2010,Barbados,11.406048963070345
2010,Cuba,13.75666286858178
2010,Dominica,134.68403008027994
2010,Dominican Republic,17.570391362992318
2010,Grenada,-6.740282602351568
2010,Guadeloupe,4.449833369462422
2010,Haiti,15.608708054160093
2010,Jamaica,30.108907283637148
2010,Martinique,0.7318623803023059
2010,Montserrat,262.9989936262999
2010,Puerto Rico,24.487277701194557
2010,Saint Kitts and Nevis,50.560078349758214
2010,Saint Lucia,19.650529605036418
2010,Saint Vincent and the Grenadines,-1.6257158692037688
2010,Trinidad and Tobago,20.789161416231977
2010,Turks and Caicos Islands,205.5941200489996
2010,United States Virgin Islands,1.3664526514796997
2010,Belize,17.018901276107485
2010,Costa Rica,3.211231949518621
2010,El Salvador,35.300184657618516
2010,Guatemala,12.862446874389114
2010,Honduras,16.666251876923585
2010,Mexico,14.000968911657923
2010,Nicaragua,9.388471062616478
