Year,Country,undesa_five_year_change_in_international_migrants_by_destination_per_capita
2010,Vatican,-0.019157088122605363
2010,Italy,0.030899213339780955
2010,Malta,0.020393137593329745
2010,North Macedonia,0.00098225897349591
2010,Portugal,-0.0007888785024237795
2010,San Marino,0.021203677012267386
2010,Serbia,-0.003177864543537734
2010,Slovenia,0.01789622460525337
2010,Spain,0.04629851251233433
2010,Austria,0.017566940092949478
2010,Belgium,0.023318327027759607
2010,France,0.009102898105082998
2010,Germany,0.005070285856579041
2010,Liechtenstein,0.0956772974774975
2010,Luxembourg,0.024658882828959026
2010,Monaco,-0.005054901850655733
2010,Netherlands,0.0057773435081266014
2010,Switzerland,0.03454427729983349
2010,Anguilla,0.02709343679275784
2010,Antigua and Barbuda,0.018982165170964443
2010,Aruba,0.017370185068246953
2010,Bahamas,0.025959609619762437
2010,Barbados,0.007801340512031645
2010,Cuba,-0.000384826676113924
2010,Dominica,0.04749072336583095
2010,Dominican Republic,0.0020692891070834937
2010,Grenada,0.0007342765963455619
2010,Guadeloupe,0.013999823721804422
2010,Haiti,8.261872823845816e-05
2010,Jamaica,-0.00021597857150990014
2010,Martinique,0.006261489253697507
2010,Montserrat,0.007883260650788326
2010,Puerto Rico,-0.012583328709888056
2010,Saint Kitts and Nevis,0.011487217155332477
2010,Saint Lucia,-0.004532086483008984
2010,Saint Vincent and the Grenadines,0.0012285239238869388
2010,Trinidad and Tobago,0.0025705044031370094
2010,Turks and Caicos Islands,0.8372805226623111
2010,United States Virgin Islands,0.0006925855904760122
2010,Belize,0.015356705378878328
2010,Costa Rica,0.010351138240706293
2010,El Salvador,0.0006974588918893438
2010,Guatemala,0.0006269129662716449
2010,Honduras,-7.766787653019844e-05
2010,Mexico,0.002253092546173817
2010,Nicaragua,0.0004165480494871445
2010,Panama,0.01326684036609199
2010,Argentina,0.0032226819847372408
2010,Bolivia,0.0015027968581086495
2010,Brazil,-0.00023474092405732566
2010,Chile,0.005803828283154474
2010,Colombia,0.0005259747986293343
2010,Ecuador,0.012348184152088913
2010,Falkland Islands,0.08887425938117183
2010,French Guiana,0.04248305220397056
2010,Guyana,-0.003584057216818115
2010,Paraguay,-0.0012714434035630824
2010,Peru,0.0009242557448614564
2010,Suriname,0.011435839478687496
2010,Uruguay,-0.0017902683110303927
2010,Venezuela,0.009524386512461945
2010,Canada,0.019979198517399453
2010,Greenland,-0.008115891439043546
2010,Saint Pierre and Miquelon,-0.02521823472356935
2010,United States,0.015939052411028796
2010,Australia,0.04536060473343632
2010,New Zealand,0.02459714511928898
2010,Fiji,0.0010734854899187734
2010,New Caledonia,0.02293219595806593
2010,Papua New Guinea,6.210235343297433e-05
2010,Solomon Islands,-0.0009680578788734156
2010,Vanuatu,0.0008085819758187422
2010,Micronesia (country),-0.13260328811846556
2010,Kiribati,0.003701544739143107
2010,Marshall Islands,0.011923138340341725
2010,Nauru,-0.134578879008892
2010,Palau,-0.030800935724629608
2010,American Samoa,-0.009536133224563278
2010,Samoa,-0.003355849072839134
2010,Tonga,0.002942845327511757
2010,Tuvalu,0.001045527991635776
2015,World,0.0036559634169705
2015,Burundi,0.005017502894183228
2015,Comoros,-8.103571359663508e-05
2015,Djibouti,0.010989083127096557
2015,Eritrea,3.829104665584546e-05
2015,Ethiopia,0.005879816893369835
2015,Kenya,0.0035916241789423816
2015,Madagascar,0.0001308075239497435
2015,Malawi,-0.0012178936125678212
2015,Mauritius,0.0029766796325718147
2015,Mayotte,46.39247311827957
2015,Mozambique,0.0005666370621020242
2015,Reunion,0.004726993507734515
2015,Rwanda,0.007717960296826494
2015,Seychelles,0.014434465840536528
2015,Somalia,-0.0005157566706993678
2015,South Sudan,0.057241473854566266
2015,Uganda,0.009371898254060967
2015,Tanzania,0.00145136307894712
2015,Zambia,-0.0011244148854771946
2015,Zimbabwe,0.00015744164778211408
2015,Angola,0.010608484032996251
2015,Cameroon,0.009308459954462061
2015,Central African Republic,-0.0029193191178345985
2015,Chad,0.0035386650571388742
2015,Congo,-0.007213823952712603
2015,Democratic Republic of Congo,0.002887236556190023
2015,Equatorial Guinea,0.17196414436386198
2015,Gabon,0.05537688235807546
2015,Sao Tome and Principe,-0.001534303721940042
2015,Algeria,0.0005589254133480601
2015,Egypt,0.0004719039065008906
2015,Libya,0.013080380130922213
2015,Morocco,0.0006126021272799992
2015,Sudan,4.662885702132394e-05
2015,Tunisia,0.0011949962929175629
2015,Western Sahara,0.0010989996860000897
2015,Botswana,0.003861903243998725
2015,Eswatini,-0.00025814328854622756
2015,Lesotho,0.0013297646297178597
2015,Namibia,-0.0009538204873556148
2015,South Africa,0.0201660989908907
2015,Benin,0.005395159324513458
2015,Burkina Faso,0.0016696284654260242
2015,Cape Verde,0.0010500438312307048
2015,Cote d'Ivoire,0.004480984104639305
2015,Gambia,0.0032135426155159024
2015,Ghana,0.0027641006458964013
2015,Guinea,-0.004557781880068187
2015,Guinea-Bissau,0.0005422497146281358
2015,Liberia,0.0028947533768955034
2015,Mali,0.0045545638190579016
2015,Mauritania,0.02017446044587851
2015,Niger,0.006325274053462455
2015,Nigeria,0.0011517275714828144
2015,Senegal,0.0007136561157050304
2015,Sierra Leone,-0.002849311110891117
2015,Togo,0.0029795872329466426
2015,Kazakhstan,0.012014732520639358
2015,Kyrgyzstan,-0.004645479890843053
2015,Tajikistan,-0.0005567766053045303
2015,Turkmenistan,-0.0002880356668295215
2015,Uzbekistan,-0.0015931686830551333
2015,China,9.111504016580704e-05
2015,Hong Kong,0.008511420552652995
2015,North Korea,0.00017662125446198974
2015,Japan,0.000766010810051939
2015,Mongolia,0.0012753328155073
2015,South Korea,0.008872306398861603
2015,Brunei,0.005172156157661588
2015,Cambodia,-0.0005196684456044173
2015,Indonesia,0.00011857192434105744
2015,Laos,0.001866592693245673
2015,Malaysia,0.028518615115177202
2015,Myanmar,-5.8939964454550775e-05
2015,Philippines,3.195473071328306e-05
2015,Singapore,0.05697475905033187
2015,Thailand,0.003432156746960566
2015,Vietnam,0.00011909093124015277
2015,Afghanistan,0.00689134468134592
2015,Bangladesh,0.0004904314666071644
2015,Bhutan,0.00369014336055833
2015,India,-0.0002771975246678022
2015,Iran,9.608597072463549e-05
2015,Maldives,0.021133664824560246
2015,Nepal,-0.002680655618669798
2015,Pakistan,-0.002192085841074852
2015,Sri Lanka,3.572791001196478e-05
2015,Armenia,-0.006818525963755986
2015,Azerbaijan,-0.001303370837893278
2015,Bahrain,0.04087974440410161
2015,Cyprus,-0.010145677772447065
2015,Georgia,0.0008963316750244771
2015,Iraq,0.00671551201864576
2015,Israel,0.006960835726432651
2015,Jordan,0.04101926354003794
2015,Kuwait,0.25845424482504376
2015,Lebanon,0.1719153284845839
2015,Oman,0.24370960745813378
2015,Qatar,0.09012210274902678
2015,Saudi Arabia,0.07382035178113301
2015,Palestine,-0.00014947584099479815
2015,Syria,-0.05266751978937415
2015,Turkey,0.03785139715739375
2015,United Arab Emirates,0.0732415650569757
2015,Yemen,0.003452653440476995
2015,Belarus,-0.0007916796618098732
2015,Bulgaria,0.006599683682977952
2015,Czechia,0.0016942117967549538
2015,Hungary,0.003977531020129527
2015,Poland,-0.0008035425916486048
2015,Moldova,-0.005678131920637826
2015,Romania,0.0052113451209630105
2015,Russia,0.003093877418086232
2015,Slovakia,0.005759238974658612
2015,Ukraine,0.0021454027186365164
2015,Denmark,0.01671806978577688
2015,Estonia,-0.017657926147810817
2015,Faeroe Islands,0.007770519965641917
2015,Finland,0.015758617569230277
2015,Iceland,0.012054978697117524
2015,Ireland,0.006171841751174657
2015,Latvia,-0.024212146620446268
2015,Lithuania,-0.008442046583206906
2015,Norway,0.04265026509535798
2015,Sweden,0.027169419932454333
2015,United Kingdom,0.019546448338584838
2015,Albania,-0.0002605063995317112
2015,Andorra,-0.12551126383136949
2015,Bosnia and Herzegovina,-0.00010147660118704295
2015,Croatia,-0.002871571419324081
2015,Greece,-0.0073383611621937765
2015,Vatican,0.008860759493670886
2015,Italy,0.0002878084331221929
2015,Malta,0.0452856473974707
2015,Montenegro,-0.010834873843022728
2015,North Macedonia,0.0004948697540319381
2015,Portugal,0.009836573740884032
2015,San Marino,0.009467989179440937
2015,Serbia,-0.0021217160237324874
2015,Slovenia,-0.007807072135511846
2015,Spain,-0.008331647987304742
2015,Austria,0.023992394223675134
2015,Belgium,0.024777082708957027
2015,France,0.008818057953807534
2015,Germany,0.004990437953831305
2015,Liechtenstein,0.03888963032163353
2015,Luxembourg,0.151296624031083
2015,Monaco,0.1285952866951197
2015,Netherlands,0.009670754633883583
2015,Switzerland,0.02205845042200132
2015,Anguilla,0.022361305219663365
2015,Antigua and Barbuda,0.01784740998813735
2015,Aruba,0.017069347809465556
2015,Bahamas,0.012014965259219669
2015,Barbados,0.005782838637773502
2015,Cuba,-0.00024053453767787215
2015,Dominica,-0.00023884791008078679
2015,Dominican Republic,0.014959624769310448
2015,Grenada,0.0007025355145388356
2015,Guadeloupe,-0.009261130898859436
2015,Haiti,8.087483193929432e-05
2015,Jamaica,-0.00017709987879727045
2015,Martinique,0.023237967047066627
2015,Montserrat,0.00967741935483871
2015,Puerto Rico,-0.00662210443579535
2015,Saint Kitts and Nevis,0.003866885399578158
2015,Saint Lucia,-0.002104605009741474
2015,Saint Vincent and the Grenadines,0.0006230815045585742
2015,Trinidad and Tobago,0.0013099015421080438
2015,Turks and Caicos Islands,1.0660085172280294
2015,United States Virgin Islands,0.0006766518534774419
2015,Belize,0.0227886048663715
2015,Costa Rica,0.0012207586732552154
2015,El Salvador,0.00027145725749752456
2015,Guatemala,0.0005209068800502079
2015,Honduras,0.0012116883926353223
2015,Mexico,0.0003609193439022853
2015,Nicaragua,0.0004685666648562468
2015,Panama,0.006783940491219582
2015,Argentina,0.006508213408780545
2015,Bolivia,0.0018548755387897329
2015,Brazil,0.0005754535519988361
2015,Chile,0.014710376932818294
2015,Colombia,0.0006123230551456696
2015,Ecuador,0.0007562289269037508
2015,Falkland Islands,0.043422322290125444
2015,French Guiana,0.03802546389517053
2015,Guyana,0.0006241587213476616
2015,Paraguay,-0.0005736501281406111
2015,Peru,0.0016431501710542694
2015,Suriname,0.006105849024208779
2015,Uruguay,0.0007315329689541043
2015,Venezuela,0.0018981892289986243
2015,Canada,0.018526026331383186
2015,Greenland,-0.0014357250411457785
2015,Saint Pierre and Miquelon,-0.006017080745341615
2015,United States,0.012450931866034
2015,Australia,0.03538075986130826
2015,New Zealand,0.02000053309905869
2015,Fiji,0.00045358678934232215
2015,New Caledonia,0.028539648049193293
2015,Papua New Guinea,6.351929975337245e-05
2015,Solomon Islands,-0.00029015159177163245
2015,Vanuatu,0.0007192174913693901
2015,Micronesia (country),-0.011727862167771799
2015,Kiribati,0.000459761825344596
2015,Marshall Islands,0.0033946104031752663
2015,Nauru,0.089358010410642
2015,Palau,-0.03130484007925276
2015,American Samoa,-0.0005421593432126813
2015,Samoa,-0.0044803886104077305
2015,Tonga,-0.006479460210359198
2015,Tuvalu,0.0009009820704567979
2020,World,0.004191830469388485
2020,Burundi,0.003907901423800505
2020,Comoros,-6.784767621708957e-05
2020,Djibouti,0.007476705512741877
2020,Eritrea,-0.000565921700911932
2020,Ethiopia,-0.0006621662096248339
2020,Kenya,-0.001427136781145332
2020,Madagascar,0.0001259614173100672
2020,Malawi,-0.00031186691238949593
2020,Mauritius,0.00024218272686742147
2020,Mozambique,0.0005456970923616965
2020,Rwanda,-5.713311142524028e-05
2020,Seychelles,0.0026337197478137077
2020,Somalia,0.0011073905166725506
2020,South Sudan,0.0034072649069849734
2020,Uganda,0.019001289871231498
2020,Tanzania,0.0006939071918466558
2020,Zambia,0.0030378662786181604
2020,Zimbabwe,0.0010535609843202486
2020,Angola,0.0007380211224468808
2020,Cameroon,0.0026694553999071194
2020,Central African Republic,0.0014447910912417253
2020,Chad,0.004902392014932065
2020,Congo,-0.0004595791443854144
2020,Democratic Republic of Congo,0.001595028590663898
2020,Equatorial Guinea,0.01497307526452528
2020,Gabon,0.017057340339879806
2020,Sao Tome and Principe,-0.0011635281824777218
2020,Algeria,0.0002486827964388441
2020,Egypt,0.001859550595120978
2020,Libya,0.008061226375786662
2020,Morocco,0.0002691370853835371
2020,Sudan,0.017300721706443953
2020,Tunisia,0.00030570410178245883
2020,Botswana,0.003068091213522564
2020,Eswatini,0.00043614523463924063
2020,Lesotho,0.0013574500105496459
2020,Namibia,0.0030591330055775162
2020,South Africa,-0.006259335689255656
2020,Benin,0.002308961711258036
2020,Burkina Faso,0.0009239220757624714
2020,Cape Verde,0.0015539903738929616
2020,Cote d'Ivoire,0.003572788592127423
2020,Gambia,0.009566493314751243
2020,Ghana,0.001984620382779939
2020,Guinea,-0.00039747831230404015
2020,Guinea-Bissau,-0.0022296770626799418
2020,Liberia,-0.004777687464027458
2020,Mali,0.003225793071040926
2020,Mauritania,0.0033839033391688854
2020,Niger,0.003926939703641596
2020,Nigeria,0.000530965456916337
2020,Senegal,0.0005036452015745407
2020,Sierra Leone,-0.0006373335288959425
2020,Togo,0.0003082595811414229
2020,Kazakhstan,0.009906582661166306
2020,Kyrgyzstan,-0.0008232438320705203
2020,Tajikistan,9.750837785691683e-05
2020,Turkmenistan,-0.00024141184811547048
2020,Uzbekistan,-0.0002649002744284379
2020,China,4.281802407023953e-05
2020,Hong Kong,0.016190368718744113
2020,North Korea,4.2321572966018804e-05
2020,Japan,0.00426013669674399
2020,Mongolia,0.0004450488242047993
2020,South Korea,0.006968650153836077
2020,Brunei,0.021088819451270106
2020,Cambodia,0.00032173032658529044
2020,Indonesia,6.354478613750145e-05
2020,Laos,0.00043886680275706763
2020,Malaysia,0.006051999385280812
2020,Myanmar,5.765506114579298e-05
2020,Philippines,0.00012468392697517094
2020,Singapore,0.006878741981453053
2020,Thailand,0.0023248717929395335
2020,Vietnam,4.08265651452929e-05
2020,Afghanistan,-0.005017783830037864
2020,Bangladesh,0.004209312023471482
2020,Bhutan,0.0032477462766260764
2020,India,-0.00024068256855575137
2020,Iran,0.0008012100729450481
2020,Maldives,0.010741070999108303
2020,Nepal,-0.0007518668482834496
2020,Pakistan,-0.0010409596338589048
2020,Sri Lanka,2.5591631349748404e-05
2020,Armenia,-0.0002868487605096324
2020,Azerbaijan,-0.001196448428989538
2020,Bahrain,0.1255342819010298
2020,Cyprus,0.011324699075090218
2020,Georgia,0.0006725701429493567
2020,Iraq,0.00015946297524050155
2020,Israel,-0.006718470861613387
2020,Jordan,0.028494169441956103
2020,Kuwait,0.05714070955047379
2020,Lebanon,-0.029814479413933927
2020,Oman,0.10116472298125845
2020,Qatar,0.1869284221779484
2020,Saudi Arabia,0.07708066443753576
2020,Palestine,-7.429309822998163e-05
2020,Syria,0.001885357789710409
2020,Turkey,0.020233268646426928
2020,United Arab Emirates,0.0729198010191701
2020,Yemen,0.00024243974244188822
2020,Belarus,-0.0016736652294910925
2020,Bulgaria,0.008715619106145331
2020,Czechia,0.011622673378291232
2020,Hungary,0.011289342518645804
2020,Poland,0.0054271446540581384
2020,Moldova,-0.0004799250761595979
2020,Romania,0.0220536964900449
2020,Russia,-4.361546957449255e-05
2020,Slovakia,0.0035784391030695595
2020,Ukraine,0.0018805838299881792
2020,Denmark,0.021010658638863314
2020,Estonia,0.0034774703193799807
2020,Finland,0.012849598192869589
2020,Iceland,0.07722197802197803
2020,Ireland,0.022682184521191237
2020,Latvia,-0.013782192999477257
2020,Lithuania,0.0033659149591281756
2020,Norway,0.019527444080157278
2020,Sweden,0.0397440607093384
2020,United Kingdom,0.014032214946692104
2020,Albania,-0.0011192577663492946
2020,Andorra,0.042839578075454604
2020,Bosnia and Herzegovina,-0.0007787699093060719
2020,Croatia,-0.008047464867092721
2020,Greece,0.00935733243685921
2020,Vatican,0.023485784919653894
2020,Italy,0.00962045011275544
2020,Malta,0.14068519428634843
2020,Montenegro,-0.001146383637284217
2020,North Macedonia,0.0002788737532279277
2020,Portugal,0.01345032273654622
2020,San Marino,0.010253992574695033
2020,Serbia,0.0017820007622431006
2020,Slovenia,0.01940804220628669
2020,Spain,0.02034003665464558
2020,Austria,0.02831986143187067
2020,Belgium,0.019154301574789017
2020,France,0.009905059191544649
2020,Germany,0.06614678981754799
2020,Liechtenstein,0.05448776778456617
2020,Luxembourg,0.07855572737612944
2020,Monaco,0.015747630210987667
2020,Netherlands,0.021127381568570715
2020,Switzerland,0.026928167135741865
2020,Antigua and Barbuda,0.013315905563270974
2020,Bahamas,0.011041378468549108
2020,Barbados,0.0013710499667676974
2020,Cuba,-0.00014346738690532106
2020,Dominica,0.0026531094164548344
2020,Dominican Republic,0.005024472930438913
2020,Grenada,0.001386432513619922
2020,Haiti,7.340474261289136e-05
2020,Jamaica,0.0001566952962030771
2020,Saint Kitts and Nevis,0.005301549105128591
2020,Saint Lucia,-0.001824330579592548
2020,Saint Vincent and the Grenadines,0.000910344578943099
2020,Trinidad and Tobago,0.02059891774938174
2020,Belize,0.018681105877204673
2020,Costa Rica,0.021403525716150052
2020,El Salvador,0.00010915480417581878
2020,Guatemala,0.0005279765915307062
2020,Honduras,8.733308779105645e-05
2020,Mexico,0.0014265808781729805
2020,Nicaragua,0.00028771748256561875
2020,Panama,0.029771009704345635
2020,Argentina,0.00432401018351781
2020,Bolivia,0.0018086993530128299
2020,Brazil,0.0017378859008777166
2020,Chile,0.052588408088653976
2020,Colombia,0.03431381758942752
2020,Ecuador,0.02251729575255086
2020,Guyana,0.028615780888655525
2020,Paraguay,0.0018373564499553454
2020,Peru,0.03244419496560793
2020,Suriname,0.007967489098824821
2020,Uruguay,0.008483107624750016
2020,Venezuela,-0.0028223083721893804
2020,Canada,0.01644490006228314
2020,United States,0.007413714126582196
2020,Australia,0.037495469096502844
2020,New Zealand,0.07091901200128654
2020,Fiji,0.0003748142661449014
2020,Papua New Guinea,1.4306428269412845e-05
2020,Solomon Islands,-9.463106985519991e-05
2020,Vanuatu,0.00023115741494383852
2020,Micronesia (country),0.046895784248093826
2020,Kiribati,0.0017330006865026873
2020,Marshall Islands,0.00023651045714092646
2020,Nauru,0.03396714048366254
2020,Palau,0.008346230378067655
2020,Samoa,-0.0011793760395141374
2020,Tonga,-0.0020057333699158917
2020,Tuvalu,0.0007632293080054274
