Year,Country,undesa_five_year_change_in_international_migrants_by_destination_per_1000
2010,Argentina,3.2226819847372408
2010,Bolivia,1.5027968581086495
2010,Brazil,-0.23474092405732566
2010,Chile,5.803828283154474
2010,Colombia,0.5259747986293344
2010,Ecuador,12.348184152088912
2010,Falkland Islands,88.87425938117183
2010,French Guiana,42.483052203970566
2010,Guyana,-3.584057216818115
2010,Paraguay,-1.2714434035630824
2010,Peru,0.9242557448614563
2010,Suriname,11.435839478687496
2010,Uruguay,-1.7902683110303927
2010,Venezuela,9.524386512461945
2010,Canada,19.979198517399453
2010,Greenland,-8.115891439043546
2010,Saint Pierre and Miquelon,-25.21823472356935
2010,United States,15.939052411028797
2010,Australia,45.36060473343632
2010,New Zealand,24.597145119288978
2010,Fiji,1.0734854899187734
2010,New Caledonia,22.932195958065932
2010,Papua New Guinea,0.06210235343297433
2010,Solomon Islands,-0.9680578788734155
2010,Vanuatu,0.8085819758187421
2010,Micronesia (country),-132.60328811846557
2010,Kiribati,3.7015447391431073
2010,Marshall Islands,11.923138340341724
2010,Nauru,-134.57887900889202
2010,Palau,-30.800935724629607
2010,American Samoa,-9.536133224563278
2010,Samoa,-3.3558490728391344
2010,Tonga,2.942845327511757
2010,Tuvalu,1.045527991635776
2015,World,3.6559634169705
2015,Burundi,5.017502894183228
2015,Comoros,-0.08103571359663508
2015,Djibouti,10.989083127096558
2015,Eritrea,0.038291046655845457
2015,Ethiopia,5.879816893369835
2015,Kenya,3.5916241789423817
2015,Madagascar,0.1308075239497435
2015,Malawi,-1.2178936125678212
2015,Mauritius,2.976679632571815
2015,Mozambique,0.5666370621020242
2015,Reunion,4.726993507734515
2015,Rwanda,7.717960296826495
2015,Seychelles,14.434465840536529
2015,Somalia,-0.5157566706993678
2015,South Sudan,57.241473854566266
2015,Uganda,9.371898254060966
2015,Tanzania,1.45136307894712
2015,Zambia,-1.1244148854771947
2015,Zimbabwe,0.15744164778211409
2015,Angola,10.608484032996252
2015,Cameroon,9.30845995446206
2015,Central African Republic,-2.9193191178345983
2015,Chad,3.538665057138874
2015,Congo,-7.213823952712603
2015,Democratic Republic of Congo,2.887236556190023
2015,Equatorial Guinea,171.96414436386198
2015,Gabon,55.37688235807546
2015,Sao Tome and Principe,-1.534303721940042
2015,Algeria,0.5589254133480601
2015,Egypt,0.4719039065008906
2015,Libya,13.080380130922213
2015,Morocco,0.6126021272799992
2015,Sudan,0.04662885702132394
2015,Tunisia,1.1949962929175628
2015,Western Sahara,1.0989996860000897
2015,Botswana,3.861903243998725
2015,Eswatini,-0.25814328854622753
2015,Lesotho,1.3297646297178596
2015,Namibia,-0.9538204873556149
2015,South Africa,20.1660989908907
2015,Benin,5.3951593245134575
2015,Burkina Faso,1.669628465426024
2015,Cape Verde,1.0500438312307048
2015,Cote d'Ivoire,4.4809841046393055
2015,Gambia,3.213542615515902
2015,Ghana,2.7641006458964013
2015,Guinea,-4.557781880068187
2015,Guinea-Bissau,0.5422497146281359
2015,Liberia,2.8947533768955034
2015,Mali,4.554563819057901
2015,Mauritania,20.17446044587851
2015,Niger,6.325274053462454
2015,Nigeria,1.1517275714828143
2015,Senegal,0.7136561157050304
2015,Sierra Leone,-2.849311110891117
2015,Togo,2.9795872329466424
2015,Kazakhstan,12.014732520639358
2015,Kyrgyzstan,-4.6454798908430535
2015,Tajikistan,-0.5567766053045303
2015,Turkmenistan,-0.28803566682952153
2015,Uzbekistan,-1.5931686830551333
2015,China,0.09111504016580704
2015,Hong Kong,8.511420552652995
2015,North Korea,0.17662125446198973
2015,Japan,0.7660108100519389
2015,Mongolia,1.2753328155073
2015,South Korea,8.872306398861603
2015,Brunei,5.172156157661588
2015,Cambodia,-0.5196684456044174
2015,Indonesia,0.11857192434105744
2015,Laos,1.866592693245673
2015,Malaysia,28.5186151151772
2015,Myanmar,-0.058939964454550776
2015,Philippines,0.03195473071328306
2015,Singapore,56.97475905033187
2015,Thailand,3.432156746960566
2015,Vietnam,0.11909093124015277
2015,Afghanistan,6.89134468134592
2015,Bangladesh,0.4904314666071644
2015,Bhutan,3.6901433605583303
2015,India,-0.2771975246678022
2015,Iran,0.0960859707246355
2015,Maldives,21.133664824560245
2015,Nepal,-2.680655618669798
2015,Pakistan,-2.192085841074852
2015,Sri Lanka,0.035727910011964785
2015,Armenia,-6.818525963755986
2015,Azerbaijan,-1.303370837893278
2015,Bahrain,40.87974440410161
2015,Cyprus,-10.145677772447065
2015,Georgia,0.8963316750244771
2015,Iraq,6.71551201864576
2015,Israel,6.960835726432651
2015,Jordan,41.01926354003794
2015,Kuwait,258.45424482504376
2015,Lebanon,171.9153284845839
2015,Oman,243.70960745813377
2015,Qatar,90.12210274902678
2015,Saudi Arabia,73.82035178113301
2015,Palestine,-0.14947584099479816
2015,Syria,-52.667519789374154
2015,Turkey,37.851397157393755
2015,United Arab Emirates,73.2415650569757
2015,Yemen,3.452653440476995
2015,Belarus,-0.7916796618098731
2015,Bulgaria,6.599683682977952
2015,Czechia,1.694211796754954
2015,Hungary,3.977531020129527
2015,Poland,-0.8035425916486048
2015,Moldova,-5.678131920637826
2015,Romania,5.211345120963011
2015,Russia,3.093877418086232
2015,Slovakia,5.759238974658612
2015,Ukraine,2.1454027186365163
2015,Denmark,16.71806978577688
2015,Estonia,-17.657926147810816
2015,Faeroe Islands,7.770519965641917
2015,Finland,15.758617569230276
2015,Iceland,12.054978697117525
2015,Ireland,6.171841751174657
2015,Latvia,-24.21214662044627
2015,Lithuania,-8.442046583206906
2015,Norway,42.65026509535798
2015,Sweden,27.169419932454332
2015,United Kingdom,19.546448338584838
2015,Albania,-0.2605063995317112
2015,Andorra,-125.51126383136949
2015,Bosnia and Herzegovina,-0.10147660118704295
2015,Croatia,-2.871571419324081
2015,Greece,-7.3383611621937765
2015,Vatican,8.860759493670887
2015,Italy,0.2878084331221929
2015,Malta,45.2856473974707
2015,Montenegro,-10.834873843022729
2015,North Macedonia,0.4948697540319381
2015,Portugal,9.836573740884033
2015,San Marino,9.467989179440938
2015,Serbia,-2.1217160237324872
2015,Slovenia,-7.807072135511846
2015,Spain,-8.331647987304743
2015,Austria,23.992394223675134
2015,Belgium,24.77708270895703
2015,France,8.818057953807534
2015,Germany,4.9904379538313055
2015,Liechtenstein,38.889630321633526
2015,Luxembourg,151.29662403108298
2015,Monaco,128.59528669511968
2015,Netherlands,9.670754633883583
2015,Switzerland,22.058450422001318
2015,Anguilla,22.361305219663365
2015,Antigua and Barbuda,17.84740998813735
2015,Aruba,17.069347809465555
2015,Bahamas,12.01496525921967
2015,Barbados,5.7828386377735015
2015,Cuba,-0.24053453767787214
2015,Dominica,-0.2388479100807868
2015,Dominican Republic,14.959624769310448
2015,Grenada,0.7025355145388356
2015,Guadeloupe,-9.261130898859436
2015,Haiti,0.08087483193929432
2015,Jamaica,-0.17709987879727046
2015,Martinique,23.237967047066626
2015,Montserrat,9.67741935483871
2015,Puerto Rico,-6.622104435795349
2015,Saint Kitts and Nevis,3.866885399578158
2015,Saint Lucia,-2.104605009741474
2015,Saint Vincent and the Grenadines,0.6230815045585743
2015,Trinidad and Tobago,1.3099015421080438
2015,Turks and Caicos Islands,1066.0085172280294
2015,United States Virgin Islands,0.676651853477442
2015,Belize,22.7886048663715
2015,Costa Rica,1.2207586732552154
2015,El Salvador,0.2714572574975246
2015,Guatemala,0.5209068800502079
2015,Honduras,1.2116883926353224
2015,Mexico,0.3609193439022853
2015,Nicaragua,0.46856666485624676
2015,Panama,6.783940491219582
2015,Argentina,6.508213408780545
2015,Bolivia,1.8548755387897329
2015,Brazil,0.5754535519988362
2015,Chile,14.710376932818294
2015,Colombia,0.6123230551456696
2015,Ecuador,0.7562289269037508
2015,Falkland Islands,43.42232229012544
2015,French Guiana,38.02546389517053
2015,Guyana,0.6241587213476616
2015,Paraguay,-0.5736501281406111
2015,Peru,1.6431501710542693
2015,Suriname,6.105849024208779
2015,Uruguay,0.7315329689541042
2015,Venezuela,1.8981892289986244
2015,Canada,18.526026331383186
2015,Greenland,-1.4357250411457785
2015,Saint Pierre and Miquelon,-6.017080745341615
2015,United States,12.450931866034
2015,Australia,35.380759861308256
2015,New Zealand,20.00053309905869
2015,Fiji,0.45358678934232216
2015,New Caledonia,28.539648049193293
2015,Papua New Guinea,0.06351929975337245
2015,Solomon Islands,-0.29015159177163247
2015,Vanuatu,0.7192174913693902
2015,Micronesia (country),-11.727862167771798
2015,Kiribati,0.459761825344596
2015,Marshall Islands,3.394610403175266
2015,Nauru,89.358010410642
2015,Palau,-31.304840079252756
2015,American Samoa,-0.5421593432126813
2015,Samoa,-4.48038861040773
2015,Tonga,-6.479460210359198
2015,Tuvalu,0.9009820704567979
2020,World,4.191830469388485
2020,Burundi,3.907901423800505
2020,Comoros,-0.06784767621708956
2020,Djibouti,7.4767055127418764
2020,Eritrea,-0.565921700911932
2020,Ethiopia,-0.662166209624834
2020,Kenya,-1.4271367811453322
2020,Madagascar,0.12596141731006721
2020,Malawi,-0.31186691238949593
2020,Mauritius,0.24218272686742148
2020,Mozambique,0.5456970923616965
2020,Rwanda,-0.05713311142524028
2020,Seychelles,2.6337197478137075
2020,Somalia,1.1073905166725506
2020,South Sudan,3.4072649069849734
2020,Uganda,19.0012898712315
2020,Tanzania,0.6939071918466557
2020,Zambia,3.0378662786181603
2020,Zimbabwe,1.0535609843202487
2020,Angola,0.7380211224468808
2020,Cameroon,2.6694553999071196
2020,Central African Republic,1.4447910912417252
2020,Chad,4.902392014932065
2020,Congo,-0.45957914438541436
2020,Democratic Republic of Congo,1.5950285906638981
2020,Equatorial Guinea,14.973075264525281
2020,Gabon,17.057340339879804
2020,Sao Tome and Principe,-1.1635281824777217
2020,Algeria,0.24868279643884408
2020,Egypt,1.859550595120978
2020,Libya,8.061226375786662
2020,Morocco,0.26913708538353714
2020,Sudan,17.300721706443955
2020,Tunisia,0.3057041017824588
2020,Botswana,3.068091213522564
2020,Eswatini,0.43614523463924065
2020,Lesotho,1.3574500105496459
2020,Namibia,3.0591330055775163
2020,South Africa,-6.259335689255655
2020,Benin,2.308961711258036
2020,Burkina Faso,0.9239220757624713
2020,Cape Verde,1.5539903738929617
2020,Cote d'Ivoire,3.572788592127423
2020,Gambia,9.566493314751243
2020,Ghana,1.9846203827799391
2020,Guinea,-0.3974783123040401
2020,Guinea-Bissau,-2.229677062679942
2020,Liberia,-4.7776874640274585
2020,Mali,3.225793071040926
2020,Mauritania,3.3839033391688855
2020,Niger,3.9269397036415965
2020,Nigeria,0.530965456916337
2020,Senegal,0.5036452015745407
2020,Sierra Leone,-0.6373335288959424
2020,Togo,0.30825958114142293
2020,Kazakhstan,9.906582661166306
2020,Kyrgyzstan,-0.8232438320705203
2020,Tajikistan,0.09750837785691684
2020,Turkmenistan,-0.24141184811547048
2020,Uzbekistan,-0.26490027442843794
2020,China,0.04281802407023953
2020,Hong Kong,16.190368718744114
2020,North Korea,0.0423215729660188
2020,Japan,4.26013669674399
2020,Mongolia,0.4450488242047993
2020,South Korea,6.968650153836077
2020,Brunei,21.088819451270105
2020,Cambodia,0.32173032658529044
2020,Indonesia,0.06354478613750145
2020,Laos,0.43886680275706763
2020,Malaysia,6.051999385280812
2020,Myanmar,0.05765506114579298
2020,Philippines,0.12468392697517094
2020,Singapore,6.878741981453053
2020,Thailand,2.3248717929395335
2020,Vietnam,0.0408265651452929
2020,Afghanistan,-5.017783830037864
2020,Bangladesh,4.209312023471482
2020,Bhutan,3.2477462766260765
2020,India,-0.24068256855575137
2020,Iran,0.8012100729450481
2020,Maldives,10.741070999108302
2020,Nepal,-0.7518668482834496
2020,Pakistan,-1.0409596338589047
2020,Sri Lanka,0.025591631349748404
2020,Armenia,-0.28684876050963243
2020,Azerbaijan,-1.196448428989538
2020,Bahrain,125.5342819010298
2020,Cyprus,11.324699075090217
2020,Georgia,0.6725701429493567
2020,Iraq,0.15946297524050154
2020,Israel,-6.718470861613387
2020,Jordan,28.494169441956103
2020,Kuwait,57.14070955047379
2020,Lebanon,-29.814479413933928
2020,Oman,101.16472298125845
2020,Qatar,186.9284221779484
2020,Saudi Arabia,77.08066443753576
2020,Palestine,-0.07429309822998163
2020,Syria,1.885357789710409
2020,Turkey,20.23326864642693
2020,United Arab Emirates,72.91980101917011
2020,Yemen,0.2424397424418882
2020,Belarus,-1.6736652294910925
2020,Bulgaria,8.715619106145331
2020,Czechia,11.622673378291232
2020,Hungary,11.289342518645805
2020,Poland,5.4271446540581385
2020,Moldova,-0.4799250761595979
2020,Romania,22.053696490044903
2020,Russia,-0.043615469574492555
2020,Slovakia,3.5784391030695595
2020,Ukraine,1.8805838299881792
2020,Denmark,21.010658638863315
2020,Estonia,3.4774703193799805
2020,Finland,12.849598192869589
2020,Iceland,77.22197802197803
2020,Ireland,22.682184521191235
2020,Latvia,-13.782192999477257
2020,Lithuania,3.3659149591281756
2020,Norway,19.527444080157277
2020,Sweden,39.7440607093384
2020,United Kingdom,14.032214946692104
2020,Albania,-1.1192577663492946
2020,Andorra,42.839578075454604
2020,Bosnia and Herzegovina,-0.7787699093060718
2020,Croatia,-8.047464867092721
2020,Greece,9.35733243685921
2020,Vatican,23.485784919653895
2020,Italy,9.620450112755439
2020,Malta,140.68519428634843
2020,Montenegro,-1.146383637284217
2020,North Macedonia,0.2788737532279277
2020,Portugal,13.450322736546221
2020,San Marino,10.253992574695033
2020,Serbia,1.7820007622431007
2020,Slovenia,19.40804220628669
2020,Spain,20.34003665464558
2020,Austria,28.31986143187067
2020,Belgium,19.154301574789017
2020,France,9.905059191544648
2020,Germany,66.14678981754798
2020,Liechtenstein,54.48776778456617
2020,Luxembourg,78.55572737612944
2020,Monaco,15.747630210987667
2020,Netherlands,21.127381568570716
2020,Switzerland,26.928167135741866
2020,Antigua and Barbuda,13.315905563270974
2020,Bahamas,11.041378468549109
2020,Barbados,1.3710499667676974
2020,Cuba,-0.14346738690532104
2020,Dominica,2.6531094164548343
2020,Dominican Republic,5.024472930438913
2020,Grenada,1.386432513619922
2020,Haiti,0.07340474261289136
2020,Jamaica,0.15669529620307712
2020,Saint Kitts and Nevis,5.301549105128591
2020,Saint Lucia,-1.8243305795925482
2020,Saint Vincent and the Grenadines,0.910344578943099
2020,Trinidad and Tobago,20.598917749381737
2020,Belize,18.681105877204672
2020,Costa Rica,21.403525716150053
2020,El Salvador,0.10915480417581878
2020,Guatemala,0.5279765915307062
2020,Honduras,0.08733308779105645
2020,Mexico,1.4265808781729805
2020,Nicaragua,0.28771748256561874
2020,Panama,29.771009704345634
2020,Argentina,4.32401018351781
2020,Bolivia,1.80869935301283
2020,Brazil,1.7378859008777165
2020,Chile,52.58840808865398
2020,Colombia,34.313817589427515
2020,Ecuador,22.51729575255086
2020,Guyana,28.615780888655525
2020,Paraguay,1.8373564499553454
2020,Peru,32.44419496560793
2020,Suriname,7.967489098824821
2020,Uruguay,8.483107624750016
2020,Venezuela,-2.8223083721893802
2020,Canada,16.44490006228314
2020,United States,7.413714126582196
2020,Australia,37.495469096502845
2020,New Zealand,70.91901200128655
2020,Fiji,0.37481426614490143
2020,Papua New Guinea,0.014306428269412844
2020,Solomon Islands,-0.09463106985519991
2020,Vanuatu,0.2311574149438385
2020,Micronesia (country),46.895784248093825
2020,Kiribati,1.7330006865026872
2020,Marshall Islands,0.23651045714092644
2020,Nauru,33.96714048366254
2020,Palau,8.346230378067656
2020,Samoa,-1.1793760395141375
2020,Tonga,-2.005733369915892
2020,Tuvalu,0.7632293080054274
