Year,Country,undesa_child_migrants_by_destination_under_20_per_1000
2005,Faeroe Islands,35.868187579214194
2010,Faeroe Islands,39.49895786505374
2015,Faeroe Islands,40.590479614869864
1990,Finland,4.681939546297
1995,Finland,5.357088438159551
2000,Finland,6.06250673435168
2005,Finland,6.608755045938026
2010,Finland,6.431119851264978
2015,Finland,8.019152262089118
2020,Finland,9.60597525447063
1990,Iceland,12.833079782312073
1995,Iceland,12.622044860944523
2000,Iceland,12.533920032520442
2005,Iceland,18.54727164243871
2010,Iceland,23.190839789974465
2015,Iceland,22.853284156530005
2020,Iceland,28.067399267399267
1990,Ireland,19.145052196300586
1995,Ireland,13.72008084227405
2000,Ireland,18.93211775014902
2005,Ireland,26.349011329517065
2010,Ireland,28.086897523894844
2015,Ireland,34.726873326139945
2020,Ireland,35.18816897255375
1990,Latvia,10.24677916280564
1995,Latvia,8.294279076219983
2000,Latvia,6.130486756286307
2005,Latvia,5.336599176907952
2010,Latvia,2.7363835656522038
2015,Latvia,3.532606655236713
2020,Latvia,5.397088965020714
1990,Lithuania,9.04699224980283
1995,Lithuania,4.993094099749931
2000,Lithuania,2.5058240777282355
2005,Lithuania,3.0769147963719314
2010,Lithuania,2.631709522780566
2015,Lithuania,4.1604817672804275
2020,Lithuania,6.614281867735668
1990,Norway,8.166155987611853
1995,Norway,9.705985533304816
2000,Norway,11.876982914293652
2005,Norway,13.04281468685825
2010,Norway,17.044224190616305
2015,Norway,20.7045349777983
2020,Norway,21.19920121625266
1990,Sweden,12.763302645209297
1995,Sweden,15.45025978277857
2000,Sweden,14.523328006240288
2005,Sweden,13.913064451049923
2010,Sweden,16.0936606278255
2015,Sweden,20.07271108123555
2020,Sweden,27.926077825426987
1990,United Kingdom,7.8101315430463165
1995,United Kingdom,8.386802215338726
2000,United Kingdom,9.650426092019108
2005,United Kingdom,10.64496251846534
2010,United Kingdom,13.585135572675371
2015,United Kingdom,14.9416758835453
2020,United Kingdom,15.977829539060805
1990,Albania,4.771961644152437
1995,Albania,7.410077281063489
2000,Albania,10.005924749923784
2005,Albania,10.246176473446697
2010,Albania,10.19732166813827
2015,Albania,9.66814321555538
2020,Albania,8.924178191674196
1990,Andorra,119.4320099801864
1995,Andorra,103.42937676166615
2000,Andorra,53.081510934393634
2005,Andorra,52.85846508856234
2010,Andorra,43.65690198214413
2015,Andorra,43.45261754259998
2020,Andorra,43.629068789231866
1990,Bosnia and Herzegovina,1.6395492068641504
1995,Bosnia and Herzegovina,3.1140891641762747
2000,Bosnia and Herzegovina,4.334374073623845
2005,Bosnia and Herzegovina,2.4284711148977034
2010,Bosnia and Herzegovina,1.9854388556618066
2015,Bosnia and Herzegovina,2.128675829498315
2020,Bosnia and Herzegovina,1.6724502905528047
1990,Croatia,8.33226906625743
1995,Croatia,17.958036832300035
2000,Croatia,15.057558871518662
2005,Croatia,12.689392987679948
2010,Croatia,8.626754583873112
2015,Croatia,5.420903149963831
2020,Croatia,2.361356189169623
1990,Greece,17.839739722022024
1995,Greece,21.016886879738145
2000,Greece,17.967167423006266
2005,Greece,15.309404176466396
2010,Greece,13.960509348215039
2015,Greece,8.737363782990142
2020,Greece,11.592665337306066
1990,Italy,5.679719778194022
1995,Italy,5.726495272045823
2000,Italy,5.6331933481193825
2005,Italy,9.611159576322448
2010,Italy,14.508278703402288
2015,Italy,9.795094096850121
2020,Italy,8.914450949117846
1990,Malta,14.93576268517777
1995,Malta,14.033160605264625
2000,Malta,11.578843081018878
2005,Malta,9.081720658628624
2010,Malta,8.374028682677661
2015,Malta,13.313066964357791
2020,Malta,21.366176034280098
2010,Montenegro,14.642491578284709
2015,Montenegro,9.34513850232153
2020,Montenegro,7.7985931325251325
1990,North Macedonia,5.104652898631312
1995,North Macedonia,5.600377963745532
2000,North Macedonia,7.333315969005658
2005,North Macedonia,8.185780573514279
2010,North Macedonia,9.020459865255704
2015,North Macedonia,9.7228200362135
2020,North Macedonia,9.922337739634633
1990,Portugal,15.739804461849687
1995,Portugal,15.827856845713573
2000,Portugal,10.624138775931167
2005,Portugal,12.773857034128772
2010,Portugal,8.035726503873375
2015,Portugal,7.729198080388135
2020,Portugal,7.871757029009463
1990,San Marino,26.032167136461617
1995,San Marino,23.10511089681774
2000,San Marino,20.939548434085943
2005,San Marino,22.029736734415494
2010,San Marino,25.591749143204893
2015,San Marino,25.067628494138862
2020,San Marino,26.16536036301491
1990,Serbia,1.6244510083710553
1995,Serbia,8.75897712953422
2000,Serbia,9.600519076876246
2005,Serbia,6.487185193354926
2010,Serbia,4.117221416624904
2015,Serbia,3.444718730683445
2020,Serbia,2.5745733555978516
1990,Slovenia,4.830532634504317
1995,Slovenia,7.224555352097256
2000,Slovenia,5.873593230400813
2005,Slovenia,8.903351864856724
2010,Slovenia,7.768179095361703
2015,Slovenia,7.878528330691546
2020,Slovenia,10.045542615150472
1990,Spain,5.899237508278803
1995,Spain,4.93196177394092
2000,Spain,6.4434940132510325
2005,Spain,13.720402121641783
2010,Spain,19.163661315542512
2015,Spain,14.429275984987889
2020,Spain,15.081537219411327
1990,Austria,14.375668213456477
1995,Austria,13.544614450383868
2000,Austria,15.527787127370535
2005,Austria,14.991901770560828
2010,Austria,14.507585959242302
2015,Austria,15.461130148212854
2020,Austria,18.72257505773672
1990,Belgium,27.670289795328955
1995,Belgium,21.884286979850593
2000,Belgium,15.976975788670856
2005,Belgium,14.45497888713113
2010,Belgium,15.922956356470834
2015,Belgium,18.36155802157189
2020,Belgium,20.08435827382029
1990,France,9.844589768259794
1995,France,9.145549175583144
2000,France,8.459158209903325
2005,France,9.888722746130375
2010,France,10.017217843611597
2015,France,11.111179377704694
2020,France,12.791865711163206
1990,Germany,9.346676316781203
1995,Germany,11.258025197928784
2000,Germany,13.366415202154503
2005,Germany,11.979879743987514
2010,Germany,7.795835453550974
2015,Germany,7.91987412341491
2020,Germany,15.801273143679257
1990,Liechtenstein,108.54463355331713
1995,Liechtenstein,123.55912446574278
2000,Liechtenstein,83.53423336547735
2005,Liechtenstein,112.07442825047525
2010,Liechtenstein,91.81575730636737
2015,Liechtenstein,95.52916054984652
2020,Liechtenstein,119.01827621469964
1990,Luxembourg,42.39090575724239
1995,Luxembourg,42.28399220865134
2000,Luxembourg,42.46903275809092
2005,Luxembourg,43.15842812461778
2010,Luxembourg,41.76691803343244
2015,Luxembourg,48.041345164722514
2020,Luxembourg,49.43480261224072
1990,Monaco,74.16845037882648
1995,Monaco,71.81673228987016
2000,Monaco,69.61552818215752
2005,Monaco,62.821346256131434
2010,Monaco,56.92381139599539
2015,Monaco,55.987063595154154
2020,Monaco,55.06574253389053
1990,Netherlands,13.316746675440658
1995,Netherlands,13.196919649864764
2000,Netherlands,13.574623130155189
2005,Netherlands,12.100882786395411
2010,Netherlands,10.194314223157603
2015,Netherlands,10.292061418454487
2020,Netherlands,13.652800344653853
1990,Switzerland,23.47692493152958
1995,Switzerland,40.18500986131264
2000,Switzerland,56.98242551125709
2005,Switzerland,38.960754143394354
2010,Switzerland,22.297767841249357
2015,Switzerland,22.619511798258962
2020,Switzerland,23.629003614024327
1990,Anguilla,101.64246607950487
2000,Anguilla,100.5556551353289
2005,Anguilla,92.7804071820299
2010,Anguilla,84.12544455221469
2015,Anguilla,85.31324056632437
1990,Antigua and Barbuda,54.131418610973405
1995,Antigua and Barbuda,68.52865796831314
2000,Antigua and Barbuda,82.86078913784256
2005,Antigua and Barbuda,67.04966732955243
2010,Antigua and Barbuda,60.50210155628763
2015,Antigua and Barbuda,43.32538927659211
2020,Antigua and Barbuda,30.83898374315824
1990,Aruba,48.53478405263075
2000,Aruba,62.289729419680775
2005,Aruba,52.11992231083929
2010,Aruba,42.11395540875309
2015,Aruba,33.80418992277697
1990,Bahamas,12.87530197832391
1995,Bahamas,13.198705113516716
2000,Bahamas,14.779647368685936
2005,Bahamas,17.885287888489387
2010,Bahamas,25.269344332499383
2015,Bahamas,23.599679315873864
2020,Bahamas,20.81892342745545
1990,Barbados,20.73712408932561
1995,Barbados,17.307439228440902
2000,Barbados,20.916279635079242
2005,Barbados,18.221627099015635
2010,Barbados,21.33051667487798
2015,Barbados,19.132434014306394
2020,Barbados,14.764885809632844
1990,Cuba,0.1972258904560221
1995,Cuba,0.18846010643036534
2000,Cuba,0.1979971460729113
2005,Cuba,0.09288212157683651
2010,Cuba,0.031089006936055437
2015,Cuba,0.030110968189483996
2020,Cuba,0.03478532334812092
1990,Dominica,18.53114083667036
1995,Dominica,21.911257998734264
2000,Dominica,26.015793251974156
2005,Dominica,30.320204023802777
2010,Dominica,48.94394514440509
2015,Dominica,38.20161573586231
2020,Dominica,27.96182856190357
1990,Dominican Republic,18.466554454193606
1995,Dominican Republic,15.058498659524284
2000,Dominican Republic,12.3739909626803
2005,Dominican Republic,9.578706208527356
2010,Dominican Republic,9.392150708444262
2015,Dominican Republic,9.904611845832513
2020,Dominican Republic,8.057132511497151
1990,Grenada,22.40262436674695
1995,Grenada,25.217876872145666
2000,Grenada,28.248587570621467
2005,Grenada,19.950696554491774
2010,Grenada,12.95339226373709
2015,Grenada,8.576407580084487
2020,Grenada,4.674766039513327
1990,Guadeloupe,58.98819781785971
2000,Guadeloupe,59.1743790889966
2005,Guadeloupe,57.105566939975134
2010,Guadeloupe,54.391351887010444
2015,Guadeloupe,45.23456032862377
1990,Haiti,0.5677817933294165
1995,Haiti,0.5760210234115551
2000,Haiti,1.025425689306059
2005,Haiti,0.936566539670477
2010,Haiti,0.6840669883101536
2015,Haiti,0.5687417372100894
2020,Haiti,0.5154117949055705
1990,Jamaica,2.6620923748533514
1995,Jamaica,2.744202659741367
2000,Jamaica,3.0994109311115614
2005,Jamaica,2.9485401459854015
2010,Jamaica,3.3588759720814787
2015,Jamaica,2.966077071653504
2020,Jamaica,2.6256593275407853
1990,Martinique,41.87524521602663
2000,Martinique,47.33890577113215
2005,Martinique,43.10116006582722
2010,Martinique,39.091800677157515
2015,Martinique,41.21779632705036
1990,Montserrat,43.98061871039881
2000,Montserrat,69.1811214199274
2005,Montserrat,55.49450549450549
2010,Montserrat,44.615900704461595
2015,Montserrat,39.516129032258064
1990,Puerto Rico,34.397656324387555
2000,Puerto Rico,17.88849062697937
2005,Puerto Rico,15.977550724135645
2010,Puerto Rico,9.11921233563652
2015,Puerto Rico,6.572861412003123
1990,Saint Kitts and Nevis,28.36562344759066
1995,Saint Kitts and Nevis,35.81529101409321
2000,Saint Kitts and Nevis,44.6884286459633
2005,Saint Kitts and Nevis,47.105779902672246
2010,Saint Kitts and Nevis,47.72398033094612
2015,Saint Kitts and Nevis,45.64096554956644
2020,Saint Kitts and Nevis,40.40081215220334
1990,Saint Lucia,13.374970112810555
1995,Saint Lucia,15.462548767285577
2000,Saint Lucia,19.248805323567503
2005,Saint Lucia,16.253794183883286
2010,Saint Lucia,14.147692024906371
2015,Saint Lucia,13.364520937191218
2020,Saint Lucia,12.345544549063602
1990,Saint Vincent and the Grenadines,16.717989747788145
1995,Saint Vincent and the Grenadines,17.21536795535111
2000,Saint Vincent and the Grenadines,16.347054839637433
2005,Saint Vincent and the Grenadines,15.927525157203752
2010,Saint Vincent and the Grenadines,13.236652503232957
2015,Saint Vincent and the Grenadines,13.506207907637329
2020,Saint Vincent and the Grenadines,13.691221934797696
1990,Trinidad and Tobago,5.375388679745906
1995,Trinidad and Tobago,4.577419869239356
2000,Trinidad and Tobago,4.437485745672011
2005,Trinidad and Tobago,4.711927601837876
2010,Trinidad and Tobago,7.502951487188136
2015,Trinidad and Tobago,7.534670430231506
2020,Trinidad and Tobago,15.444186493518002
1990,Turks and Caicos Islands,1073.3695652173913
2000,Turks and Caicos Islands,664.3153526970954
2005,Turks and Caicos Islands,502.46305418719214
2010,Turks and Caicos Islands,370.1510820743161
2015,Turks and Caicos Islands,465.54394115369723
1990,United States Virgin Islands,240.87375774869625
2000,United States Virgin Islands,175.57754533824968
2005,United States Virgin Islands,164.08639681735443
2010,United States Virgin Islands,127.11753364655672
2015,United States Virgin Islands,126.84479069512261
1990,Belize,55.22142956161959
1995,Belize,40.83358297658508
2000,Belize,36.1772673971938
2005,Belize,25.687284617932473
2010,Belize,17.45925914440327
2015,Belize,15.79271097122402
2020,Belize,14.795496213731166
1990,Costa Rica,36.625851596250094
1995,Costa Rica,28.04437369483326
2000,Costa Rica,21.379381879880444
2005,Costa Rica,18.479740072579563
2010,Costa Rica,16.08412339746986
2015,Costa Rica,10.275578328748784
2020,Costa Rica,17.524342800337802
1990,El Salvador,4.2591432302468615
1995,El Salvador,2.6292496786946384
2000,El Salvador,1.6778392406159721
2005,El Salvador,1.8391890185990902
2010,El Salvador,1.4872546785778566
2015,El Salvador,1.178475478967122
2020,El Salvador,1.0884645727136733
1990,Guatemala,7.958811807656022
1995,Guatemala,4.124711317284762
2000,Guatemala,1.038560284218759
2005,Guatemala,1.0768150465163941
2010,Guatemala,0.9444704936700382
2015,Guatemala,0.8591948586134069
2020,Guatemala,0.7951185692308818
1990,Honduras,17.542018629742444
1995,Honduras,8.403383423745973
2000,Honduras,1.2624514982865642
2005,Honduras,0.854138004355018
2010,Honduras,0.994293094279785
2015,Honduras,1.4758193436472062
2020,Honduras,1.3987428881587238
1990,Mexico,4.262456959702542
1995,Mexico,2.3607596890750924
2000,Mexico,3.140854265241771
2005,Mexico,2.8268047494538453
2010,Mexico,5.579353839366129
2015,Mexico,5.1376496450781985
2020,Mexico,5.637675323662716
1990,Nicaragua,4.9721632180685695
1995,Nicaragua,3.275450137945933
2000,Nicaragua,2.9875860817349893
2005,Nicaragua,3.4986353336427216
2010,Nicaragua,2.252896519917899
2015,Nicaragua,1.8929064855989666
2020,Nicaragua,1.5699170087525893
1990,Panama,4.520940562845161
1995,Panama,4.2950475367991805
2000,Panama,4.345397024023432
2005,Panama,4.751935456555149
2010,Panama,5.934898128883289
2015,Panama,5.799183064591318
2020,Panama,19.54334508831066
1990,Argentina,3.9691405971210094
1995,Argentina,4.408759025166067
2000,Argentina,3.471039789865128
2005,Argentina,4.809538105183349
2010,Argentina,5.522603069448461
2015,Argentina,7.185421029944319
2020,Argentina,8.802570204733952
1990,Bolivia,3.925947862724821
1995,Bolivia,3.958105220789328
2000,Bolivia,4.172710069883717
2005,Bolivia,5.016734181435376
2010,Bolivia,5.119321632661753
2015,Bolivia,5.578610401801995
2020,Bolivia,5.862831318246532
1990,Brazil,0.29247017975617645
1995,Brazil,0.2742996571241942
2000,Brazil,0.25920768996277305
2005,Brazil,0.32594392429930197
2010,Brazil,0.38850128772580117
2015,Brazil,0.5226589751203735
2020,Brazil,1.270388364694785
1990,Chile,3.021782097366726
1995,Chile,3.607015545102158
2000,Chile,3.058788256036396
2005,Chile,3.6399335513149125
2010,Chile,4.513281177335297
2015,Chile,5.458236789342924
2020,Chile,12.100097880285782
1990,Colombia,1.701922288871296
1995,Colombia,1.488409106746417
2000,Colombia,1.314384203972928
2005,Colombia,1.0408056644326518
2010,Colombia,1.1795846152393514
2015,Colombia,1.3481923559700877
2020,Colombia,14.899823681377807
1990,Ecuador,2.212408626350818
1995,Ecuador,3.1607465776474535
2000,Ecuador,4.032056151493839
2005,Ecuador,5.624107151833607
2010,Ecuador,10.812188888845958
2015,Ecuador,9.666098405245195
2020,Ecuador,18.884139145930465
1990,Falkland Islands,93.85921118322517
2000,Falkland Islands,82.41379310344827
2005,Falkland Islands,94.6446615021893
2010,Falkland Islands,120.47399605003292
2015,Falkland Islands,128.3370858797041
1990,French Guiana,166.09135494454793
2000,French Guiana,110.01806257652349
2005,French Guiana,104.43435807075385
2010,French Guiana,80.42794536904448
2015,French Guiana,56.94913416560826
1990,Guyana,2.3691454125218954
1995,Guyana,3.3219580243216194
2000,Guyana,4.41398225300582
2005,Guyana,3.8691640890108774
2010,Guyana,2.0081928932655484
2015,Guyana,1.5623513713900758
2020,Guyana,6.550049010945142
1990,Paraguay,16.772690712464065
1995,Paraguay,12.093983509593585
2000,Paraguay,8.480422121873262
2005,Paraguay,6.6164786116984695
2010,Paraguay,5.239422363927627
2015,Paraguay,4.644368316572344
2020,Paraguay,4.384699398390193
1990,Peru,0.6237021402280495
1995,Peru,0.5734764252010605
2000,Peru,0.5582400325563803
2005,Peru,0.8842990094788873
2010,Peru,0.8890824206412639
2015,Peru,0.9483852688968258
2020,Peru,13.278146452582606
1990,Suriname,13.406751256882929
1995,Suriname,15.448646715748069
2000,Suriname,17.89597064619148
2005,Suriname,20.245824999349296
2010,Suriname,21.919164811405977
2015,Suriname,22.00001430778916
2020,Suriname,22.74842576461644
1990,Uruguay,3.827182806266276
1995,Uruguay,3.5142784036721433
2000,Uruguay,4.098219917619906
2005,Uruguay,4.0411837079847395
2010,Uruguay,4.4801360294325585
2015,Uruguay,4.992067732450023
2020,Uruguay,9.234749881035556
1990,Venezuela,4.980118593171126
1995,Venezuela,4.436305414318953
2000,Venezuela,4.5715504040124255
2005,Venezuela,4.715303484032597
2010,Venezuela,7.609052085971202
2015,Venezuela,7.607583143138214
2020,Venezuela,6.4413900393596935
1990,Canada,15.23706758749389
1995,Canada,16.219706432070907
2000,Canada,18.722273579780087
2005,Canada,18.19504119363594
2010,Canada,19.69791931875906
2015,Canada,16.82486984363916
2020,Canada,19.996127937255945
1990,Greenland,32.132056451612904
2000,Greenland,15.339170047690228
2005,Greenland,14.802805484086985
2010,Greenland,13.072693952351864
2015,Greenland,13.289211051581049
1990,Saint Pierre and Miquelon,57.69575344920265
2000,Saint Pierre and Miquelon,76.333021515435
2005,Saint Pierre and Miquelon,59.80952380952381
2010,Saint Pierre and Miquelon,50.24248302618817
2015,Saint Pierre and Miquelon,46.19565217391304
1990,United States,12.444249384130336
1995,United States,13.206239988898028
2000,United States,16.053336151541508
2005,United States,18.465006292731683
2010,United States,17.384040849305823
2015,United States,12.53098713633223
2020,United States,12.766432650310497
1990,Australia,24.68485784701013
1995,Australia,21.958438139811836
2000,Australia,20.784107192748056
2005,Australia,22.12151789155441
2010,Australia,25.86224756865218
2015,Australia,27.533438944257345
2020,Australia,32.53332829278693
1990,New Zealand,22.025940394476446
1995,New Zealand,26.637169586442226
2000,New Zealand,30.63675695622069
2005,New Zealand,34.87997276169652
2010,New Zealand,32.85835892413377
2015,New Zealand,33.175881298343256
2020,New Zealand,43.00435088889318
1990,Fiji,4.436056685996637
1995,Fiji,3.997792187024456
2000,Fiji,3.6744261175249164
2005,Fiji,3.585660279988218
2010,Fiji,3.715911311257292
2015,Fiji,3.6102745466434576
2020,Fiji,3.5049595959145243
1990,New Caledonia,41.03978454702426
2000,New Caledonia,39.49236902318779
2005,New Caledonia,36.406141294719056
2010,New Caledonia,33.81831227328896
2015,New Caledonia,34.03102665868459
1990,Papua New Guinea,2.229928530931403
1995,Papua New Guinea,1.9727926959822928
2000,Papua New Guinea,1.3653488018140805
2005,Papua New Guinea,1.3937084808977873
2010,Papua New Guinea,1.322889559582147
2015,Papua New Guinea,1.3484592314633415
2020,Papua New Guinea,1.1680975144033878
1990,Solomon Islands,2.4753983242964193
1995,Solomon Islands,2.1710328549638716
2000,Solomon Islands,1.8465341136272764
2005,Solomon Islands,1.3810920203099264
2010,Solomon Islands,1.0741464135444747
2015,Solomon Islands,0.8986409299441417
2020,Solomon Islands,0.7672395971336977
1990,Vanuatu,4.291318437659901
1995,Vanuatu,3.9783302906143514
2000,Vanuatu,3.665578166562142
2005,Vanuatu,3.488116512648006
2010,Vanuatu,3.3486300673959426
2015,Vanuatu,3.061284706854327
2020,Vanuatu,2.7510988116555426
1990,Micronesia (country),250.05191892340923
1995,Micronesia (country),231.4037290184591
2000,Micronesia (country),245.15618453517064
2005,Micronesia (country),245.19715456729637
2010,Micronesia (country),216.04026584787596
2015,Micronesia (country),173.19949304777475
2020,Micronesia (country),148.964102207423
1990,Kiribati,13.67516645025831
1995,Kiribati,12.62288331875032
2000,Kiribati,11.515905455837924
2005,Kiribati,11.44943077806302
2010,Kiribati,11.823569416108034
2015,Kiribati,8.93380331208813
2020,Kiribati,7.459437737555046
1990,Marshall Islands,5.5008991854437745
1995,Marshall Islands,7.055932136203275
2000,Marshall Islands,9.516491311029673
2005,Marshall Islands,11.003130825053839
2010,Marshall Islands,13.537729990596334
2015,Marshall Islands,14.396629761158694
2020,Marshall Islands,14.359563469270535
1990,Nauru,68.48306332842417
1995,Nauru,57.87690570299266
2000,Nauru,56.70053217223028
2005,Nauru,54.02112103980504
2010,Nauru,20.981116994704763
2015,Nauru,38.172353961827646
2020,Nauru,43.19734170204911
1990,Palau,38.70410940715661
1995,Palau,52.978202587714186
2000,Palau,63.38986599664992
2005,Palau,53.073190456934896
2010,Palau,40.158182020719615
2015,Palau,30.1160486838381
2020,Palau,24.596506743311963
1990,American Samoa,136.0490787127452
2000,American Samoa,95.50601184842431
2005,American Samoa,78.1259754042075
2010,American Samoa,64.22121578666066
2015,American Samoa,43.42438168017762
1990,Samoa,11.265563861741924
1995,Samoa,14.736842105263158
2000,Samoa,18.818714388893348
2005,Samoa,16.820422652763714
2010,Samoa,13.832121498945918
2015,Samoa,10.526587773241694
2020,Samoa,8.421954538581724
1990,Tonga,14.463179374980278
1995,Tonga,16.09844537990247
2000,Tonga,15.087482901533248
2005,Tonga,17.084869385975345
2010,Tonga,15.137380867658516
2015,Tonga,12.363564199245882
2020,Tonga,10.473334153287228
1990,Tuvalu,6.958473625140292
1995,Tuvalu,6.345450634545063
2000,Tuvalu,5.856047700170358
2005,Tuvalu,5.401620486145843
2010,Tuvalu,5.322687957418497
2015,Tuvalu,5.315794215695108
2020,Tuvalu,4.74898236092266
