Year,Country,undesa_child_migrants_by_destination_under_15_per_capita
2020,Poland,0.004414953468085183
1990,Moldova,0.01043325006035878
1995,Moldova,0.006083718341372925
2000,Moldova,0.0038575577985270754
2005,Moldova,0.004472631906938097
2010,Moldova,0.0030545093230937154
2015,Moldova,0.002694864894410182
2020,Moldova,0.0029383016155577033
1990,Romania,6.411469190293598e-05
1995,Romania,0.0002041825237613112
2000,Romania,0.0003644507312346157
2005,Romania,0.0009232261770596808
2010,Romania,0.0017164537076748278
2015,Romania,0.005337215991301861
2020,Romania,0.01459739276280791
1990,Russia,0.00951306948136291
1995,Russia,0.007890865249937375
2000,Russia,0.006078526475447644
2005,Russia,0.004391603451260988
2010,Russia,0.0031328497183004266
2015,Russia,0.0031742167308425897
2020,Russia,0.003062964018231198
1990,Slovakia,0.0004765096800483317
1995,Slovakia,0.0005980872370229952
2000,Slovakia,0.0009627339718592008
2005,Slovakia,0.0021572665264174853
2010,Slovakia,0.002540942913346852
2015,Slovakia,0.0035394345514600557
2020,Slovakia,0.00528587675054944
1990,Ukraine,0.011484830655657537
1995,Ukraine,0.010397184036400595
2000,Ukraine,0.004679444870637567
2005,Ukraine,0.004453306647202995
2010,Ukraine,0.0027625952659155995
2015,Ukraine,0.0028724020647867767
2020,Ukraine,0.004263937156648254
1990,Denmark,0.006177840340922021
1995,Denmark,0.006355407877640435
2000,Denmark,0.008274931887863234
2005,Denmark,0.0071507078682502044
2010,Denmark,0.007120625601163956
2015,Denmark,0.007429471961495563
2020,Denmark,0.009340142256754468
1990,Estonia,0.01454787298609931
1995,Estonia,0.009241283828765144
2000,Estonia,0.0023972365309114143
2005,Estonia,0.002817836462213698
2010,Estonia,0.0032242251537606325
2015,Estonia,0.0021667566314156903
2020,Estonia,0.004967814741971401
1990,Faeroe Islands,0.019491988729551286
2000,Faeroe Islands,0.02074634370286164
2005,Faeroe Islands,0.029763413603717787
2010,Faeroe Islands,0.03103927418366096
2015,Faeroe Islands,0.026647490062124208
1990,Finland,0.0032642677864465537
1995,Finland,0.0034600426801109276
2000,Finland,0.003684304773000064
2005,Finland,0.004091704533980562
2010,Finland,0.004048616194762965
2015,Finland,0.005459277725314935
2020,Finland,0.006233127186765325
1990,Iceland,0.009069023384200374
1995,Iceland,0.008851872195256832
2000,Iceland,0.008725605211828597
2005,Iceland,0.013011228032111088
2010,Iceland,0.01632942292924437
2015,Iceland,0.015349582269703274
2020,Iceland,0.019053479853479854
1990,Ireland,0.011223963443933303
1995,Ireland,0.009866432083024793
2000,Ireland,0.01451351340635115
2005,Ireland,0.018479104456708147
2010,Ireland,0.018743920620596224
2015,Ireland,0.025864388855692307
2020,Ireland,0.02524608145010446
1990,Latvia,0.005076475531320383
1995,Latvia,0.004208531395157857
2000,Latvia,0.0032296625631776524
2005,Latvia,0.0034573773665672585
2010,Latvia,0.0018094678493809156
2015,Latvia,0.003021512508290888
2020,Latvia,0.004712644775055906
1990,Lithuania,0.006339766804156346
1995,Lithuania,0.003332865495012007
2000,Lithuania,0.0012073645812689436
2005,Lithuania,0.0023260758212805886
2010,Lithuania,0.002080782374172689
2015,Lithuania,0.0038460069198109604
2020,Lithuania,0.006100376484365558
1990,Norway,0.005648783717413897
1995,Norway,0.006506990159826114
2000,Norway,0.007798194193638005
2005,Norway,0.008627353795334084
2010,Norway,0.011327544404506212
2015,Norway,0.01384699914054833
2020,Norway,0.013425152391278604
1990,Sweden,0.007508834386261837
1995,Sweden,0.010405570309517847
2000,Sweden,0.008510926245394713
2005,Sweden,0.007809261295991084
2010,Sweden,0.009954998622493745
2015,Sweden,0.012551422439584682
2020,Sweden,0.017375117211442016
1990,United Kingdom,0.005046051346634969
1995,United Kingdom,0.004879320657075611
2000,United Kingdom,0.005981351521269895
2005,United Kingdom,0.006010786267697628
2010,United Kingdom,0.008719504178716224
2015,United Kingdom,0.00952377134767794
2020,United Kingdom,0.010085952326785946
1990,Albania,0.003305772548971872
1995,Albania,0.005550410337807906
2000,Albania,0.007819775115155535
2005,Albania,0.008363974459069395
2010,Albania,0.00858064829077326
2015,Albania,0.007840100964392615
2020,Albania,0.007267009521161999
1990,Andorra,0.08407940118881632
1995,Andorra,0.06335734419041654
2000,Andorra,0.03194678085334149
2005,Andorra,0.03401757299894765
2010,Andorra,0.028607289175172284
2015,Andorra,0.02938725270216558
2020,Andorra,0.027360383097133244
1990,Bosnia and Herzegovina,0.001148670235527808
1995,Bosnia and Herzegovina,0.0023277320295457173
2000,Bosnia and Herzegovina,0.003149145761222614
2005,Bosnia and Herzegovina,0.0018375537668391525
2010,Bosnia and Herzegovina,0.0014840190658263253
2015,Bosnia and Herzegovina,0.0016008808635542121
2020,Bosnia and Herzegovina,0.0012350589716274766
1990,Croatia,0.004790667389670399
1995,Croatia,0.011493550784391574
2000,Croatia,0.009108924306837622
2005,Croatia,0.006427038788359975
2010,Croatia,0.004299052507957764
2015,Croatia,0.002312613132354046
2020,Croatia,0.0009775244880480397
1990,Greece,0.012774508873957436
1995,Greece,0.01478925786808285
2000,Greece,0.010886832580422686
2005,Greece,0.008721848050744779
2010,Greece,0.007290928061545018
2015,Greece,0.00431492822008648
2020,Greece,0.006837629961884499
1990,Italy,0.003282783304942447
1995,Italy,0.003523516778799579
2000,Italy,0.003718131979335844
2005,Italy,0.005830301152469229
2010,Italy,0.008344358434198791
2015,Italy,0.0051889541186806425
2020,Italy,0.0047615166382333
1990,Malta,0.010132120867252091
1995,Malta,0.009185630935039919
2000,Malta,0.007166282652820152
2005,Malta,0.005154957630993009
2010,Malta,0.004965516575459196
2015,Malta,0.008803876750338478
2020,Malta,0.015038309186730957
2010,Montenegro,0.008770117207210238
2015,Montenegro,0.005190148606682755
2020,Montenegro,0.004908751046871169
1990,North Macedonia,0.003605317655686904
1995,North Macedonia,0.005122881076047052
2000,North Macedonia,0.006290964865248722
2005,North Macedonia,0.006897120779699847
2010,North Macedonia,0.0074461411565061135
2015,North Macedonia,0.007844334847439205
2020,North Macedonia,0.007785425606466415
1990,Portugal,0.006662618977504402
1995,Portugal,0.009215046353688843
2000,Portugal,0.006384699717406338
2005,Portugal,0.007494508727891932
2010,Portugal,0.004380970087452358
2015,Portugal,0.003714382216797163
2020,Portugal,0.004622178513121932
1990,San Marino,0.019607030343226663
1995,San Marino,0.017319189971070396
2000,San Marino,0.01562272396212673
2005,San Marino,0.014936570727049516
2010,San Marino,0.015950802344575767
2015,San Marino,0.016080553050796514
2020,San Marino,0.016765867169544462
1990,Serbia,0.0010981671262851218
1995,Serbia,0.004945799560811785
2000,Serbia,0.005222705144350338
2005,Serbia,0.0034189278056189496
2010,Serbia,0.0020147347568048877
2015,Serbia,0.001868696262168127
2020,Serbia,0.001710926743402191
1990,Slovenia,0.002710819954505673
1995,Slovenia,0.0040615209685374
2000,Slovenia,0.003296255489985964
2005,Slovenia,0.0054747443456798295
2010,Slovenia,0.005273728843420759
2015,Slovenia,0.0050811148518322
2020,Slovenia,0.006419161377091699
1990,Spain,0.00352038557517368
1995,Spain,0.0031709525824159513
2000,Spain,0.004342905264931845
2005,Spain,0.008765077937272618
2010,Spain,0.011985486526169232
2015,Spain,0.007587988829000153
2020,Spain,0.008111747625905996
1990,Austria,0.008988660471048895
1995,Austria,0.007996007065231743
2000,Austria,0.009712395511071873
2005,Austria,0.009232878133035832
2010,Austria,0.008819558272973248
2015,Austria,0.009462167404279943
2020,Austria,0.01176951945283354
1990,Belgium,0.01741090456296354
1995,Belgium,0.013683667795502667
2000,Belgium,0.009883441486256724
2005,Belgium,0.009150095028058048
2010,Belgium,0.010295614620886236
2015,Belgium,0.011898460399873103
2020,Belgium,0.012960826312105595
1990,France,0.005695992230803114
1995,France,0.005427521769315247
2000,France,0.005161306873841694
2005,France,0.006207087786203589
2010,France,0.006410686720250078
2015,France,0.007002988866618464
2020,France,0.008083998912146784
1990,Germany,0.004849395066540859
1995,Germany,0.0059122869589664
2000,Germany,0.0070769748283934465
2005,Germany,0.005928979908382732
2010,Germany,0.0038153586819335288
2015,Germany,0.004949844909505694
2020,Germany,0.011201835864854537
1990,Liechtenstein,0.08218131295588746
1995,Liechtenstein,0.0935435824375081
2000,Liechtenstein,0.06129459980713597
2005,Liechtenstein,0.08324212224206463
2010,Liechtenstein,0.06692410267807535
2015,Liechtenstein,0.07292139330041372
2020,Liechtenstein,0.09631066942863885
1990,Luxembourg,0.028673581643878673
1995,Luxembourg,0.02880103884648838
2000,Luxembourg,0.02910301623917121
2005,Luxembourg,0.0291122818053153
2010,Luxembourg,0.027777668392762214
2015,Luxembourg,0.03232693593722706
2020,Luxembourg,0.03307475046966657
1990,Monaco,0.05259402711242483
1995,Monaco,0.05216231167225278
2000,Monaco,0.050920741570237654
2005,Monaco,0.04494415223686543
2010,Monaco,0.04057962874554186
2015,Monaco,0.0400551387747528
2020,Monaco,0.03689736010600347
1990,Netherlands,0.007635457743246073
1995,Netherlands,0.007779619303313738
2000,Netherlands,0.008201899914781867
2005,Netherlands,0.007256729377430516
2010,Netherlands,0.006054273329853928
2015,Netherlands,0.006369398173107736
2020,Netherlands,0.008781331498634392
1990,Switzerland,0.015166229687534994
1995,Switzerland,0.02938967073064915
2000,Switzerland,0.04354077206357881
2005,Switzerland,0.028152988201415007
2010,Switzerland,0.013948334890149083
2015,Switzerland,0.014386192225292357
2020,Switzerland,0.014917353949070889
1990,Anguilla,0.07724351344917876
2000,Anguilla,0.07680587918981896
2005,Anguilla,0.07091878897152731
2010,Anguilla,0.06433882961526026
2015,Anguilla,0.06599015616455003
1990,Antigua and Barbuda,0.04085842675067564
1995,Antigua and Barbuda,0.0515057082945014
2000,Antigua and Barbuda,0.0588366860947018
2005,Antigua and Barbuda,0.04502712921362108
2010,Antigua and Barbuda,0.03863455640122686
2015,Antigua and Barbuda,0.02480469376195616
2020,Antigua and Barbuda,0.016052610080875745
1990,Aruba,0.036705517688548704
2000,Aruba,0.04198241724301488
2005,Aruba,0.03123062936484979
2010,Aruba,0.02333511439257784
2015,Aruba,0.020271045186940898
1990,Bahamas,0.0082348854726473
1995,Bahamas,0.009897244261704125
2000,Bahamas,0.011068798335821773
2005,Bahamas,0.012347313204945082
2010,Bahamas,0.019302071359343656
2015,Bahamas,0.01611437733832175
2020,Bahamas,0.013670762470502074
1990,Barbados,0.012899863183269269
1995,Barbados,0.010509296685529508
2000,Barbados,0.014297763258210533
2005,Barbados,0.010835263462651998
2010,Barbados,0.01562749219334281
2015,Barbados,0.011930171347261213
2020,Barbados,0.00819846122260075
1990,Cuba,0.00015145815989565334
1995,Cuba,0.00012674217683913462
2000,Cuba,0.00011162617132208617
2005,Cuba,5.256808410467229e-05
2010,Cuba,1.92413338056962e-05
2015,Cuba,1.8278505616490286e-05
2020,Cuba,2.6221423945157143e-05
1990,Dominica,0.01637272443270569
1995,Dominica,0.01804373813374587
2000,Dominica,0.020330222541277816
2005,Dominica,0.023292717483706434
2010,Dominica,0.03710653667621372
2015,Dominica,0.024685634000702495
2020,Dominica,0.01741884402216944
1990,Dominican Republic,0.014510707310067398
1995,Dominican Republic,0.011210425976236307
2000,Dominican Republic,0.008720131710335005
2005,Dominican Republic,0.006478542664814974
2010,Dominican Republic,0.0057360834325155645
2015,Dominican Republic,0.005387157248211016
2020,Dominican Republic,0.00555167154871577
1990,Grenada,0.019911136948758408
1995,Grenada,0.019135273118880004
2000,Grenada,0.01874811595048475
2005,Grenada,0.011685680979953754
2010,Grenada,0.007248627938283111
2015,Grenada,0.0022170925978303516
2020,Grenada,0.002195184813231543
1990,Guadeloupe,0.04192798312432749
2000,Guadeloupe,0.040017261441484486
2005,Guadeloupe,0.038821008085547115
2010,Guadeloupe,0.03717087788923536
2015,Guadeloupe,0.02937260833501781
1990,Haiti,0.0004749986324074673
1995,Haiti,0.0004875712585523498
2000,Haiti,0.000763368519254113
2005,Haiti,0.0006858947010800856
2010,Haiti,0.0005170203626017381
2015,Haiti,0.00044354936730637255
2020,Haiti,0.0004124522156612044
1990,Jamaica,0.0020905813915527947
1995,Jamaica,0.002144685352083214
2000,Jamaica,0.0025784477179701796
2005,Jamaica,0.0022635036496350363
2010,Jamaica,0.002839032985300648
2015,Jamaica,0.0023064492027738267
2020,Jamaica,0.0018786550275381852
1990,Martinique,0.030767133122041757
2000,Martinique,0.031296305427028485
2005,Martinique,0.028239475606765745
2010,Martinique,0.025349051535925326
2015,Martinique,0.026443203881144784
1990,Montserrat,0.03186731270965337
2000,Montserrat,0.05465913674868899
2005,Montserrat,0.041758241758241756
2010,Montserrat,0.0340489768534049
2015,Montserrat,0.030161290322580647
1990,Puerto Rico,0.022092395863088355
2000,Puerto Rico,0.011539574742970758
2005,Puerto Rico,0.010315782848949977
2010,Puerto Rico,0.005920766240029363
2015,Puerto Rico,0.004283331371729364
1990,Saint Kitts and Nevis,0.022950819672131147
1995,Saint Kitts and Nevis,0.027924994652660597
2000,Saint Kitts and Nevis,0.035024839507293064
2005,Saint Kitts and Nevis,0.035985656962349524
2010,Saint Kitts and Nevis,0.03603272734692212
2015,Saint Kitts and Nevis,0.034274666041715494
2020,Saint Kitts and Nevis,0.029666115205294028
1990,Saint Lucia,0.010230475514240793
1995,Saint Lucia,0.011792661587379401
2000,Saint Lucia,0.01390864952117241
2005,Saint Lucia,0.011878243415255067
2010,Saint Lucia,0.011206718286882798
2015,Saint Lucia,0.010562102595307345
2020,Saint Lucia,0.009715241056695838
1990,Saint Vincent and the Grenadines,0.013964219594563164
1995,Saint Vincent and the Grenadines,0.014049961589367197
2000,Saint Vincent and the Grenadines,0.012877248647796116
2005,Saint Vincent and the Grenadines,0.013147113251148531
2010,Saint Vincent and the Grenadines,0.010973582117125439
2015,Saint Vincent and the Grenadines,0.010894763366472717
2020,Saint Vincent and the Grenadines,0.0109601881979684
1990,Trinidad and Tobago,0.0038931440864582627
1995,Trinidad and Tobago,0.003350342848030617
2000,Trinidad and Tobago,0.003286880336248253
2005,Trinidad and Tobago,0.003488631288772747
2010,Trinidad and Tobago,0.005826928405353636
2015,Trinidad and Tobago,0.005522019481410344
2020,Trinidad and Tobago,0.011777853519601054
1990,Turks and Caicos Islands,0.8396739130434783
2000,Turks and Caicos Islands,0.3991701244813278
2005,Turks and Caicos Islands,0.2717569786535304
2010,Turks and Caicos Islands,0.24009799918334013
2015,Turks and Caicos Islands,0.29210220673635306
1990,United States Virgin Islands,0.1609760897372823
2000,United States Virgin Islands,0.1201557679283618
2005,United States Virgin Islands,0.11178667267165832
2010,United States Virgin Islands,0.08851992587462329
2015,United States Virgin Islands,0.08224063202940693
1990,Belize,0.03767448308220566
1995,Belize,0.02432813753249389
2000,Belize,0.021572115967813676
2005,Belize,0.01311496205047252
2010,Belize,0.00900562851782364
2015,Belize,0.008929808326360528
2020,Belize,0.008495527147711011
1990,Costa Rica,0.023254524215274814
1995,Costa Rica,0.017777626099837428
2000,Costa Rica,0.013534579944472613
2005,Costa Rica,0.010929869625602964
2010,Costa Rica,0.008740825246631745
2015,Costa Rica,0.005221744686512762
2020,Costa Rica,0.012098276559967052
1990,El Salvador,0.0037339134137395415
1995,El Salvador,0.0019869942838381537
2000,El Salvador,0.0010638713435791526
2005,El Salvador,0.0011607495153767504
2010,El Salvador,0.0008800304404502224
2015,El Salvador,0.0007346895023826422
2020,El Salvador,0.0008527333642605278
1990,Guatemala,0.005342180655496328
1995,Guatemala,0.002799158302177665
2000,Guatemala,0.0007530849532012719
2005,Guatemala,0.0007681718456924497
2010,Guatemala,0.0006784494225046171
2015,Guatemala,0.0006196613736103996
2020,Guatemala,0.000575086459725221
1990,Honduras,0.010861901050632231
1995,Honduras,0.00524802023468167
2000,Honduras,0.0008551207618514536
2005,Honduras,0.0005420310707278822
2010,Honduras,0.0007844936445194192
2015,Honduras,0.0012044459153745064
2020,Honduras,0.0011214981955873467
1990,Mexico,0.0035050990173288144
1995,Mexico,0.0018107576108167185
2000,Mexico,0.002766505852461144
2005,Mexico,0.002260945710785374
2010,Mexico,0.00481715081441352
2015,Mexico,0.004395730248910269
2020,Mexico,0.004804520074119569
1990,Nicaragua,0.004354686247659302
1995,Nicaragua,0.0029510864249809496
2000,Nicaragua,0.0023671860667428112
2005,Nicaragua,0.002250908858232825
2010,Nicaragua,0.0015559597792467038
2015,Nicaragua,0.0012707219429640602
2020,Nicaragua,0.001175626313862035
1990,Panama,0.0029656657814456488
1995,Panama,0.002811655577119409
2000,Panama,0.002839621916139249
2005,Panama,0.003058654948528957
2010,Panama,0.003779348838537224
2015,Panama,0.003349636763605301
2020,Panama,0.01486035865659521
1990,Argentina,0.0023918833177880333
1995,Argentina,0.0026112771708233407
2000,Argentina,0.0020616045284186433
2005,Argentina,0.0027987610291270466
2010,Argentina,0.0034309676817036567
2015,Argentina,0.004605178972618628
2020,Argentina,0.005926416532234859
1990,Bolivia,0.00280778616949356
1995,Bolivia,0.0029157735675188205
2000,Bolivia,0.003261596503794723
2005,Bolivia,0.0037467365936184275
2010,Bolivia,0.00414037900017286
2015,Bolivia,0.004441231853738436
2020,Bolivia,0.004548005491976419
1990,Brazil,0.00017848606968070657
1995,Brazil,0.00018234181113406392
2000,Brazil,0.0001858970020076453
2005,Brazil,0.00023425389492432236
2010,Brazil,0.00027956662008176775
2015,Brazil,0.0003755726481523544
2020,Brazil,0.000965019619526699
1990,Chile,0.002307712531367195
1995,Chile,0.0026083968251142627
2000,Chile,0.0020750406554406594
2005,Chile,0.0021849859167619176
2010,Chile,0.0033767557697038032
2015,Chile,0.003688946893811887
2020,Chile,0.0086291690993753
1990,Colombia,0.0014056008764757805
1995,Colombia,0.0011955596042089278
2000,Colombia,0.001023568908021998
2005,Colombia,0.0007619397149170726
2010,Colombia,0.0008852191683649842
2015,Colombia,0.0010381588288733406
2020,Colombia,0.01163717449663427
1990,Ecuador,0.0015183368942670026
1995,Ecuador,0.002288042859119501
2000,Ecuador,0.0030196852439645923
2005,Ecuador,0.004360820345152291
2010,Ecuador,0.008452470616104841
2015,Ecuador,0.007477845761620605
2020,Ecuador,0.01487514070688418
1990,Falkland Islands,0.06590114827758363
2000,Falkland Islands,0.0603448275862069
2005,Falkland Islands,0.0676995621421354
2010,Falkland Islands,0.08492429229756418
2015,Falkland Islands,0.09263428755226762
1990,French Guiana,0.10723013038500316
2000,French Guiana,0.07132293219866409
2005,French Guiana,0.06784572897049988
2010,French Guiana,0.05371380612673101
2015,French Guiana,0.03081534029305164
1990,Guyana,0.0020301194931831574
1995,Guyana,0.002414297686319943
2000,Guyana,0.0028939974662456243
2005,Guyana,0.0023239108175770215
2010,Guyana,0.0010434596960356539
2015,Guyana,0.0008078881153143011
2020,Guyana,0.004097594713174727
1990,Paraguay,0.01116537738554103
1995,Paraguay,0.008117503670838324
2000,Paraguay,0.00576119410835809
2005,Paraguay,0.004483099949434204
2010,Paraguay,0.0035388828167400954
2015,Paraguay,0.0031508148164095333
2020,Paraguay,0.0029748209961963008
1990,Peru,0.0004724659246184876
1995,Peru,0.0004421962101747681
2000,Peru,0.0004320114963206271
2005,Peru,0.000731461192687613
2010,Peru,0.0006507926227655809
2015,Peru,0.0006262401446843806
2020,Peru,0.010764183479444857
1990,Suriname,0.010316682668219928
1995,Suriname,0.012386528490373451
2000,Suriname,0.014116328055989672
2005,Suriname,0.015578793939867178
2010,Suriname,0.017215181261174085
2015,Suriname,0.01736607909345848
2020,Suriname,0.018198740611693152
1990,Uruguay,0.003075638716001232
1995,Uruguay,0.002824200789324732
2000,Uruguay,0.00305235298972749
2005,Uruguay,0.0029709804837679825
2010,Uruguay,0.0035230837148394908
2015,Uruguay,0.003875131777047743
2020,Uruguay,0.007203502175041389
1990,Venezuela,0.003077422245018697
1995,Venezuela,0.0027413597875928356
2000,Venezuela,0.0030204052512418232
2005,Venezuela,0.00321884714032319
2010,Venezuela,0.0057171002669414725
2015,Venezuela,0.005347414570265297
2020,Venezuela,0.00444180803147622
1990,Canada,0.00901619722480289
1995,Canada,0.009747514354351386
2000,Canada,0.01099048105818226
2005,Canada,0.010560524019275649
2010,Canada,0.012068912905827607
2015,Canada,0.010272723528026516
2020,Canada,0.012961288884469428
1990,Greenland,0.024409562211981567
2000,Greenland,0.01195814648729447
2005,Greenland,0.011718887674902196
2010,Greenland,0.01101317741513221
2015,Greenland,0.011240676541653534
1990,Saint Pierre and Miquelon,0.04569073642716359
2000,Saint Pierre and Miquelon,0.05724976613657624
2005,Saint Pierre and Miquelon,0.04304761904761905
2010,Saint Pierre and Miquelon,0.035499515033947625
2015,Saint Pierre and Miquelon,0.032220496894409936
1990,United States,0.006979663823908767
1995,United States,0.00741032311804652
2000,United States,0.009138754915260401
2005,United States,0.010465433664847182
2010,United States,0.009810781489149194
2015,United States,0.006727435040857483
2020,United States,0.00685383642868572
1990,Australia,0.015066035399691048
1995,Australia,0.01277879949756248
2000,Australia,0.011772149485920863
2005,Australia,0.012634708065889594
2010,Australia,0.01572308378809414
2015,Australia,0.016858540347165583
2020,Australia,0.01578552464617384
1990,New Zealand,0.014491896385559895
1995,New Zealand,0.017412529184149945
2000,New Zealand,0.018781847694942098
2005,New Zealand,0.022059060012530975
2010,New Zealand,0.01556752081207123
2015,New Zealand,0.01986639150664846
2020,New Zealand,0.02045919390456662
1990,Fiji,0.0033984147136533645
1995,Fiji,0.0030151090752461866
2000,Fiji,0.002733625067970718
2005,Fiji,0.0026375172527951353
2010,Fiji,0.00270988211431283
2015,Fiji,0.002673168844804244
2020,Fiji,0.0026962085752149606
1990,New Caledonia,0.02911208151382824
2000,New Caledonia,0.027561153964097845
2005,New Caledonia,0.025797586175605076
2010,New Caledonia,0.02431936859728146
2015,New Caledonia,0.024485783759414056
1990,Papua New Guinea,0.0018126699716606478
1995,Papua New Guinea,0.0015609989699373228
2000,Papua New Guinea,0.001085746435711122
2005,Papua New Guinea,0.001088084162008911
2010,Papua New Guinea,0.0010493109100976786
2015,Papua New Guinea,0.001113376153152802
2020,Papua New Guinea,0.0009494774074114229
1990,Solomon Islands,0.001968775351189121
1995,Solomon Islands,0.001745176410336343
2000,Solomon Islands,0.001497582785067791
2005,Solomon Islands,0.0011299843802535761
2010,Solomon Islands,0.0008657582204406084
2015,Solomon Islands,0.000711285902114459
2020,Solomon Islands,0.0006070947096864363
1990,Vanuatu,0.0034794473818864063
1995,Vanuatu,0.0032290483524717384
2000,Vanuatu,0.0029194870353149802
2005,Vanuatu,0.0027188195831461853
2010,Vanuatu,0.0025527483320350866
2015,Vanuatu,0.002419521406863179
2020,Vanuatu,0.0021748331434152694
1990,Micronesia (country),0.17601553414188403
1995,Micronesia (country),0.16213325893895011
2000,Micronesia (country),0.16955449001443135
2005,Micronesia (country),0.17136665567437698
2010,Micronesia (country),0.14674103152085197
2015,Micronesia (country),0.11264992744705472
2020,Micronesia (country),0.09304387894384504
1990,Kiribati,0.009959388899632566
1995,Kiribati,0.009148695249369499
2000,Kiribati,0.008293347550500563
2005,Kiribati,0.008243156879948872
2010,Kiribati,0.00851063829787234
2015,Kiribati,0.006139172609013135
2020,Kiribati,0.005324581819399561
1990,Marshall Islands,0.004252618216439226
1995,Marshall Islands,0.005648709715780711
2000,Marshall Islands,0.00784174646333294
2005,Marshall Islands,0.008921946540709774
2010,Marshall Islands,0.010769858590159862
2015,Marshall Islands,0.011576491887751549
2020,Marshall Islands,0.01167348042031287
1990,Nauru,0.05280875236692615
1995,Nauru,0.04423113118765293
2000,Nauru,0.042960812772133525
2005,Nauru,0.0411251015434606
2010,Nauru,0.01638525327205515
2015,Nauru,0.02814729130518604
2020,Nauru,0.03350563042274322
1990,Palau,0.028281218880701054
1995,Palau,0.04079729572211213
2000,Palau,0.042922948073701846
2005,Palau,0.03629195309340882
2010,Palau,0.020719616798485017
2015,Palau,0.018964053212567222
2020,Palau,0.016471368560689807
1990,American Samoa,0.08958138745011462
2000,American Samoa,0.06094226522242086
2005,American Samoa,0.05125163867906861
2010,American Samoa,0.043503333427100624
2015,American Samoa,0.025610574688903806
1990,Samoa,0.009299925674306037
1995,Samoa,0.011808291678917966
2000,Samoa,0.01476607013883316
2005,Samoa,0.0129589031949344
2010,Samoa,0.01052467409542658
2015,Samoa,0.0079582450519353
2020,Samoa,0.006390806914974043
1990,Tonga,0.011738842314529447
1995,Tonga,0.013066311007377152
2000,Tonga,0.012065903105285722
2005,Tonga,0.01366591350537123
2010,Tonga,0.011829084159606082
2015,Tonga,0.009743996824766819
2020,Tonga,0.00819323159597718
1990,Tuvalu,0.005050505050505051
1995,Tuvalu,0.004302000430200043
2000,Tuvalu,0.0038330494037478705
2005,Tuvalu,0.00370111033309993
2010,Tuvalu,0.003992015968063872
2015,Tuvalu,0.003964321110009911
2020,Tuvalu,0.0035617367706919944
