Year,Country,undesa_child_migrants_by_destination_under_20_per_capita
2010,Moldova,0.003585334635311508
2015,Moldova,0.0035411556474861236
2020,Moldova,0.0039016223004524333
1990,Romania,8.684858664142721e-05
1995,Romania,0.00035245326238516803
2000,Romania,0.0006554963511335533
2005,Romania,0.0011764795419699984
2010,Romania,0.001965038838679045
2015,Romania,0.005883409245647041
2020,Romania,0.016441741785730733
1990,Russia,0.015130884332397973
1995,Russia,0.0134928632763356
2000,Russia,0.011560542820666713
2005,Russia,0.009013376811959871
2010,Russia,0.006610467004526849
2015,Russia,0.005929583406246019
2020,Russia,0.005034993105809279
1990,Slovakia,0.0007826482403650972
1995,Slovakia,0.0010289332839733083
2000,Slovakia,0.001685617906481452
2005,Slovakia,0.002708483593698196
2010,Slovakia,0.0030153805502403366
2015,Slovakia,0.004023832450207097
2020,Slovakia,0.006016693765508111
1990,Ukraine,0.018669551218843186
1995,Ukraine,0.016901494334910238
2000,Ukraine,0.01075706163418701
2005,Ukraine,0.010237258821164717
2010,Ukraine,0.005996319975464756
2015,Ukraine,0.006234701692520726
2020,Ukraine,0.007814969666796765
1990,Denmark,0.009320348087779368
1995,Denmark,0.009784415682202088
2000,Denmark,0.01278497384104522
2005,Denmark,0.011640258287943211
2010,Denmark,0.011883851388219555
2015,Denmark,0.011922418058974862
2020,Denmark,0.014045433145212624
1990,Estonia,0.02367615058591429
1995,Estonia,0.015694062773459798
2000,Estonia,0.005284784409528622
2005,Estonia,0.004906133589053222
2010,Estonia,0.004435092481587384
2015,Estonia,0.0030190142397725286
2020,Estonia,0.006353375211735199
1990,Faeroe Islands,0.029122334833256235
2000,Faeroe Islands,0.025752574164353014
2005,Faeroe Islands,0.03586818757921419
2010,Faeroe Islands,0.03949895786505374
2015,Faeroe Islands,0.04059047961486986
1990,Finland,0.004681939546297
1995,Finland,0.0053570884381595515
2000,Finland,0.00606250673435168
2005,Finland,0.006608755045938026
2010,Finland,0.0064311198512649785
2015,Finland,0.008019152262089118
2020,Finland,0.00960597525447063
1990,Iceland,0.012833079782312072
1995,Iceland,0.012622044860944523
2000,Iceland,0.012533920032520442
2005,Iceland,0.018547271642438707
2010,Iceland,0.023190839789974466
2015,Iceland,0.022853284156530006
2020,Iceland,0.028067399267399266
1990,Ireland,0.019145052196300586
1995,Ireland,0.013720080842274052
2000,Ireland,0.018932117750149018
2005,Ireland,0.026349011329517065
2010,Ireland,0.028086897523894844
2015,Ireland,0.03472687332613995
2020,Ireland,0.035188168972553745
1990,Latvia,0.01024677916280564
1995,Latvia,0.008294279076219983
2000,Latvia,0.006130486756286307
2005,Latvia,0.005336599176907952
2010,Latvia,0.0027363835656522037
2015,Latvia,0.0035326066552367127
2020,Latvia,0.005397088965020714
1990,Lithuania,0.00904699224980283
1995,Lithuania,0.004993094099749931
2000,Lithuania,0.0025058240777282356
2005,Lithuania,0.0030769147963719315
2010,Lithuania,0.0026317095227805657
2015,Lithuania,0.004160481767280427
2020,Lithuania,0.0066142818677356685
1990,Norway,0.008166155987611853
1995,Norway,0.009705985533304816
2000,Norway,0.011876982914293652
2005,Norway,0.01304281468685825
2010,Norway,0.017044224190616304
2015,Norway,0.0207045349777983
2020,Norway,0.02119920121625266
1990,Sweden,0.012763302645209296
1995,Sweden,0.01545025978277857
2000,Sweden,0.014523328006240288
2005,Sweden,0.013913064451049922
2010,Sweden,0.0160936606278255
2015,Sweden,0.02007271108123555
2020,Sweden,0.027926077825426988
1990,United Kingdom,0.007810131543046317
1995,United Kingdom,0.008386802215338727
2000,United Kingdom,0.009650426092019108
2005,United Kingdom,0.01064496251846534
2010,United Kingdom,0.01358513557267537
2015,United Kingdom,0.0149416758835453
2020,United Kingdom,0.015977829539060805
1990,Albania,0.004771961644152437
1995,Albania,0.0074100772810634895
2000,Albania,0.010005924749923784
2005,Albania,0.010246176473446698
2010,Albania,0.010197321668138271
2015,Albania,0.00966814321555538
2020,Albania,0.008924178191674195
1990,Andorra,0.1194320099801864
1995,Andorra,0.10342937676166615
2000,Andorra,0.05308151093439364
2005,Andorra,0.05285846508856234
2010,Andorra,0.04365690198214413
2015,Andorra,0.04345261754259998
2020,Andorra,0.04362906878923187
1990,Bosnia and Herzegovina,0.0016395492068641505
1995,Bosnia and Herzegovina,0.0031140891641762746
2000,Bosnia and Herzegovina,0.004334374073623845
2005,Bosnia and Herzegovina,0.0024284711148977035
2010,Bosnia and Herzegovina,0.0019854388556618066
2015,Bosnia and Herzegovina,0.0021286758294983147
2020,Bosnia and Herzegovina,0.0016724502905528047
1990,Croatia,0.00833226906625743
1995,Croatia,0.017958036832300035
2000,Croatia,0.015057558871518661
2005,Croatia,0.012689392987679949
2010,Croatia,0.008626754583873112
2015,Croatia,0.005420903149963831
2020,Croatia,0.002361356189169623
1990,Greece,0.017839739722022026
1995,Greece,0.021016886879738145
2000,Greece,0.017967167423006265
2005,Greece,0.015309404176466396
2010,Greece,0.01396050934821504
2015,Greece,0.008737363782990143
2020,Greece,0.011592665337306065
1990,Italy,0.005679719778194022
1995,Italy,0.005726495272045823
2000,Italy,0.005633193348119382
2005,Italy,0.009611159576322447
2010,Italy,0.014508278703402289
2015,Italy,0.00979509409685012
2020,Italy,0.008914450949117846
1990,Malta,0.014935762685177769
1995,Malta,0.014033160605264624
2000,Malta,0.011578843081018877
2005,Malta,0.009081720658628624
2010,Malta,0.008374028682677661
2015,Malta,0.013313066964357792
2020,Malta,0.021366176034280097
2010,Montenegro,0.014642491578284709
2015,Montenegro,0.009345138502321531
2020,Montenegro,0.007798593132525133
1990,North Macedonia,0.005104652898631312
1995,North Macedonia,0.005600377963745532
2000,North Macedonia,0.007333315969005658
2005,North Macedonia,0.00818578057351428
2010,North Macedonia,0.009020459865255704
2015,North Macedonia,0.009722820036213501
2020,North Macedonia,0.009922337739634633
1990,Portugal,0.015739804461849687
1995,Portugal,0.015827856845713573
2000,Portugal,0.010624138775931167
2005,Portugal,0.012773857034128772
2010,Portugal,0.008035726503873375
2015,Portugal,0.007729198080388135
2020,Portugal,0.007871757029009463
1990,San Marino,0.026032167136461615
1995,San Marino,0.023105110896817743
2000,San Marino,0.020939548434085943
2005,San Marino,0.022029736734415495
2010,San Marino,0.025591749143204893
2015,San Marino,0.025067628494138863
2020,San Marino,0.02616536036301491
1990,Serbia,0.0016244510083710552
1995,Serbia,0.00875897712953422
2000,Serbia,0.009600519076876247
2005,Serbia,0.006487185193354926
2010,Serbia,0.004117221416624904
2015,Serbia,0.003444718730683445
2020,Serbia,0.0025745733555978517
1990,Slovenia,0.004830532634504317
1995,Slovenia,0.0072245553520972556
2000,Slovenia,0.005873593230400813
2005,Slovenia,0.008903351864856723
2010,Slovenia,0.007768179095361703
2015,Slovenia,0.007878528330691546
2020,Slovenia,0.010045542615150472
1990,Spain,0.0058992375082788035
1995,Spain,0.0049319617739409195
2000,Spain,0.006443494013251032
2005,Spain,0.013720402121641783
2010,Spain,0.01916366131554251
2015,Spain,0.01442927598498789
2020,Spain,0.015081537219411327
1990,Austria,0.014375668213456476
1995,Austria,0.013544614450383867
2000,Austria,0.015527787127370535
2005,Austria,0.014991901770560827
2010,Austria,0.014507585959242302
2015,Austria,0.015461130148212853
2020,Austria,0.01872257505773672
1990,Belgium,0.027670289795328956
1995,Belgium,0.021884286979850592
2000,Belgium,0.015976975788670855
2005,Belgium,0.01445497888713113
2010,Belgium,0.015922956356470834
2015,Belgium,0.01836155802157189
2020,Belgium,0.02008435827382029
1990,France,0.009844589768259795
1995,France,0.009145549175583143
2000,France,0.008459158209903325
2005,France,0.009888722746130375
2010,France,0.010017217843611597
2015,France,0.011111179377704694
2020,France,0.012791865711163206
1990,Germany,0.009346676316781202
1995,Germany,0.011258025197928784
2000,Germany,0.013366415202154503
2005,Germany,0.011979879743987515
2010,Germany,0.007795835453550974
2015,Germany,0.00791987412341491
2020,Germany,0.015801273143679257
1990,Liechtenstein,0.10854463355331713
1995,Liechtenstein,0.12355912446574278
2000,Liechtenstein,0.08353423336547734
2005,Liechtenstein,0.11207442825047526
2010,Liechtenstein,0.09181575730636737
2015,Liechtenstein,0.09552916054984652
2020,Liechtenstein,0.11901827621469964
1990,Luxembourg,0.04239090575724239
1995,Luxembourg,0.04228399220865134
2000,Luxembourg,0.04246903275809092
2005,Luxembourg,0.04315842812461778
2010,Luxembourg,0.04176691803343244
2015,Luxembourg,0.04804134516472251
2020,Luxembourg,0.04943480261224072
1990,Monaco,0.07416845037882648
1995,Monaco,0.07181673228987016
2000,Monaco,0.06961552818215752
2005,Monaco,0.06282134625613144
2010,Monaco,0.056923811395995394
2015,Monaco,0.05598706359515415
2020,Monaco,0.05506574253389053
1990,Netherlands,0.013316746675440659
1995,Netherlands,0.013196919649864764
2000,Netherlands,0.013574623130155188
2005,Netherlands,0.012100882786395411
2010,Netherlands,0.010194314223157603
2015,Netherlands,0.010292061418454488
2020,Netherlands,0.013652800344653854
1990,Switzerland,0.023476924931529582
1995,Switzerland,0.04018500986131265
2000,Switzerland,0.05698242551125709
2005,Switzerland,0.03896075414339435
2010,Switzerland,0.022297767841249358
2015,Switzerland,0.02261951179825896
2020,Switzerland,0.023629003614024327
1990,Anguilla,0.10164246607950488
2000,Anguilla,0.10055565513532891
2005,Anguilla,0.0927804071820299
2010,Anguilla,0.08412544455221468
2015,Anguilla,0.08531324056632436
1990,Antigua and Barbuda,0.054131418610973404
1995,Antigua and Barbuda,0.06852865796831314
2000,Antigua and Barbuda,0.08286078913784256
2005,Antigua and Barbuda,0.06704966732955243
2010,Antigua and Barbuda,0.06050210155628763
2015,Antigua and Barbuda,0.04332538927659211
2020,Antigua and Barbuda,0.03083898374315824
1990,Aruba,0.048534784052630744
2000,Aruba,0.06228972941968078
2005,Aruba,0.05211992231083929
2010,Aruba,0.042113955408753095
2015,Aruba,0.03380418992277697
1990,Bahamas,0.012875301978323908
1995,Bahamas,0.013198705113516717
2000,Bahamas,0.014779647368685936
2005,Bahamas,0.017885287888489386
2010,Bahamas,0.02526934433249938
2015,Bahamas,0.023599679315873864
2020,Bahamas,0.02081892342745545
1990,Barbados,0.020737124089325612
1995,Barbados,0.017307439228440902
2000,Barbados,0.020916279635079242
2005,Barbados,0.018221627099015633
2010,Barbados,0.02133051667487798
2015,Barbados,0.019132434014306393
2020,Barbados,0.014764885809632844
1990,Cuba,0.0001972258904560221
1995,Cuba,0.00018846010643036536
2000,Cuba,0.0001979971460729113
2005,Cuba,9.288212157683651e-05
2010,Cuba,3.1089006936055436e-05
2015,Cuba,3.0110968189483997e-05
2020,Cuba,3.478532334812092e-05
1990,Dominica,0.01853114083667036
1995,Dominica,0.021911257998734265
2000,Dominica,0.026015793251974156
2005,Dominica,0.030320204023802776
2010,Dominica,0.048943945144405095
2015,Dominica,0.03820161573586231
2020,Dominica,0.02796182856190357
1990,Dominican Republic,0.018466554454193606
1995,Dominican Republic,0.015058498659524284
2000,Dominican Republic,0.012373990962680301
2005,Dominican Republic,0.009578706208527356
2010,Dominican Republic,0.009392150708444262
2015,Dominican Republic,0.009904611845832512
2020,Dominican Republic,0.008057132511497152
1990,Grenada,0.022402624366746948
1995,Grenada,0.025217876872145665
2000,Grenada,0.02824858757062147
2005,Grenada,0.019950696554491772
2010,Grenada,0.01295339226373709
2015,Grenada,0.008576407580084487
2020,Grenada,0.004674766039513327
1990,Guadeloupe,0.05898819781785971
2000,Guadeloupe,0.0591743790889966
2005,Guadeloupe,0.057105566939975136
2010,Guadeloupe,0.05439135188701044
2015,Guadeloupe,0.045234560328623774
1990,Haiti,0.0005677817933294164
1995,Haiti,0.0005760210234115552
2000,Haiti,0.001025425689306059
2005,Haiti,0.0009365665396704769
2010,Haiti,0.0006840669883101535
2015,Haiti,0.0005687417372100894
2020,Haiti,0.0005154117949055705
1990,Jamaica,0.0026620923748533515
1995,Jamaica,0.002744202659741367
2000,Jamaica,0.0030994109311115615
2005,Jamaica,0.0029485401459854016
2010,Jamaica,0.0033588759720814786
2015,Jamaica,0.002966077071653504
2020,Jamaica,0.0026256593275407855
1990,Martinique,0.041875245216026626
2000,Martinique,0.047338905771132145
2005,Martinique,0.043101160065827225
2010,Martinique,0.039091800677157514
2015,Martinique,0.04121779632705036
1990,Montserrat,0.04398061871039881
2000,Montserrat,0.0691811214199274
2005,Montserrat,0.05549450549450549
2010,Montserrat,0.04461590070446159
2015,Montserrat,0.03951612903225806
1990,Puerto Rico,0.03439765632438756
2000,Puerto Rico,0.017888490626979368
2005,Puerto Rico,0.015977550724135644
2010,Puerto Rico,0.00911921233563652
2015,Puerto Rico,0.006572861412003123
1990,Saint Kitts and Nevis,0.028365623447590662
1995,Saint Kitts and Nevis,0.03581529101409321
2000,Saint Kitts and Nevis,0.0446884286459633
2005,Saint Kitts and Nevis,0.04710577990267224
2010,Saint Kitts and Nevis,0.04772398033094612
2015,Saint Kitts and Nevis,0.04564096554956644
2020,Saint Kitts and Nevis,0.04040081215220334
1990,Saint Lucia,0.013374970112810554
1995,Saint Lucia,0.015462548767285577
2000,Saint Lucia,0.019248805323567503
2005,Saint Lucia,0.016253794183883286
2010,Saint Lucia,0.014147692024906372
2015,Saint Lucia,0.013364520937191218
2020,Saint Lucia,0.012345544549063602
1990,Saint Vincent and the Grenadines,0.016717989747788146
1995,Saint Vincent and the Grenadines,0.01721536795535111
2000,Saint Vincent and the Grenadines,0.016347054839637432
2005,Saint Vincent and the Grenadines,0.01592752515720375
2010,Saint Vincent and the Grenadines,0.013236652503232957
2015,Saint Vincent and the Grenadines,0.013506207907637329
2020,Saint Vincent and the Grenadines,0.013691221934797696
1990,Trinidad and Tobago,0.0053753886797459054
1995,Trinidad and Tobago,0.004577419869239356
2000,Trinidad and Tobago,0.004437485745672011
2005,Trinidad and Tobago,0.004711927601837876
2010,Trinidad and Tobago,0.007502951487188136
2015,Trinidad and Tobago,0.007534670430231506
2020,Trinidad and Tobago,0.015444186493518001
1990,Turks and Caicos Islands,1.0733695652173914
2000,Turks and Caicos Islands,0.6643153526970954
2005,Turks and Caicos Islands,0.5024630541871922
2010,Turks and Caicos Islands,0.3701510820743161
2015,Turks and Caicos Islands,0.46554394115369724
1990,United States Virgin Islands,0.24087375774869624
2000,United States Virgin Islands,0.17557754533824968
2005,United States Virgin Islands,0.16408639681735443
2010,United States Virgin Islands,0.12711753364655673
2015,United States Virgin Islands,0.1268447906951226
1990,Belize,0.05522142956161959
1995,Belize,0.04083358297658508
2000,Belize,0.036177267397193805
2005,Belize,0.025687284617932474
2010,Belize,0.01745925914440327
2015,Belize,0.01579271097122402
2020,Belize,0.014795496213731166
1990,Costa Rica,0.03662585159625009
1995,Costa Rica,0.02804437369483326
2000,Costa Rica,0.021379381879880446
2005,Costa Rica,0.018479740072579562
2010,Costa Rica,0.016084123397469858
2015,Costa Rica,0.010275578328748784
2020,Costa Rica,0.0175243428003378
1990,El Salvador,0.0042591432302468615
1995,El Salvador,0.0026292496786946384
2000,El Salvador,0.001677839240615972
2005,El Salvador,0.0018391890185990901
2010,El Salvador,0.0014872546785778566
2015,El Salvador,0.0011784754789671218
2020,El Salvador,0.0010884645727136733
1990,Guatemala,0.007958811807656022
1995,Guatemala,0.0041247113172847615
2000,Guatemala,0.001038560284218759
2005,Guatemala,0.001076815046516394
2010,Guatemala,0.0009444704936700382
2015,Guatemala,0.0008591948586134069
2020,Guatemala,0.0007951185692308818
1990,Honduras,0.017542018629742445
1995,Honduras,0.008403383423745973
2000,Honduras,0.0012624514982865643
2005,Honduras,0.0008541380043550179
2010,Honduras,0.000994293094279785
2015,Honduras,0.0014758193436472061
2020,Honduras,0.0013987428881587238
1990,Mexico,0.004262456959702542
1995,Mexico,0.002360759689075092
2000,Mexico,0.0031408542652417706
2005,Mexico,0.0028268047494538454
2010,Mexico,0.005579353839366129
2015,Mexico,0.0051376496450781985
2020,Mexico,0.0056376753236627155
1990,Nicaragua,0.004972163218068569
1995,Nicaragua,0.003275450137945933
2000,Nicaragua,0.0029875860817349894
2005,Nicaragua,0.0034986353336427215
2010,Nicaragua,0.002252896519917899
2015,Nicaragua,0.0018929064855989666
2020,Nicaragua,0.0015699170087525892
1990,Panama,0.004520940562845161
1995,Panama,0.00429504753679918
2000,Panama,0.0043453970240234325
2005,Panama,0.004751935456555148
2010,Panama,0.0059348981288832895
2015,Panama,0.005799183064591318
2020,Panama,0.019543345088310658
1990,Argentina,0.003969140597121009
1995,Argentina,0.004408759025166067
2000,Argentina,0.003471039789865128
2005,Argentina,0.004809538105183349
2010,Argentina,0.005522603069448462
2015,Argentina,0.007185421029944319
2020,Argentina,0.008802570204733951
1990,Bolivia,0.003925947862724821
1995,Bolivia,0.003958105220789328
2000,Bolivia,0.004172710069883717
2005,Bolivia,0.0050167341814353755
2010,Bolivia,0.005119321632661753
2015,Bolivia,0.005578610401801995
2020,Bolivia,0.005862831318246532
1990,Brazil,0.00029247017975617644
1995,Brazil,0.0002742996571241942
2000,Brazil,0.00025920768996277307
2005,Brazil,0.00032594392429930195
2010,Brazil,0.00038850128772580116
2015,Brazil,0.0005226589751203735
2020,Brazil,0.0012703883646947851
1990,Chile,0.0030217820973667264
1995,Chile,0.003607015545102158
2000,Chile,0.003058788256036396
2005,Chile,0.0036399335513149123
2010,Chile,0.004513281177335297
2015,Chile,0.0054582367893429235
2020,Chile,0.012100097880285782
1990,Colombia,0.0017019222888712958
1995,Colombia,0.0014884091067464168
2000,Colombia,0.001314384203972928
2005,Colombia,0.0010408056644326518
2010,Colombia,0.0011795846152393514
2015,Colombia,0.0013481923559700876
2020,Colombia,0.014899823681377808
1990,Ecuador,0.002212408626350818
1995,Ecuador,0.0031607465776474536
2000,Ecuador,0.004032056151493838
2005,Ecuador,0.005624107151833607
2010,Ecuador,0.010812188888845957
2015,Ecuador,0.009666098405245195
2020,Ecuador,0.018884139145930467
1990,Falkland Islands,0.09385921118322517
2000,Falkland Islands,0.08241379310344828
2005,Falkland Islands,0.0946446615021893
2010,Falkland Islands,0.12047399605003292
2015,Falkland Islands,0.12833708587970408
1990,French Guiana,0.16609135494454794
2000,French Guiana,0.1100180625765235
2005,French Guiana,0.10443435807075384
2010,French Guiana,0.08042794536904448
2015,French Guiana,0.056949134165608255
1990,Guyana,0.0023691454125218956
1995,Guyana,0.0033219580243216192
2000,Guyana,0.00441398225300582
2005,Guyana,0.0038691640890108773
2010,Guyana,0.0020081928932655486
2015,Guyana,0.0015623513713900758
2020,Guyana,0.006550049010945142
1990,Paraguay,0.016772690712464067
1995,Paraguay,0.012093983509593585
2000,Paraguay,0.008480422121873263
2005,Paraguay,0.00661647861169847
2010,Paraguay,0.005239422363927627
2015,Paraguay,0.004644368316572344
2020,Paraguay,0.004384699398390193
1990,Peru,0.0006237021402280495
1995,Peru,0.0005734764252010604
2000,Peru,0.0005582400325563803
2005,Peru,0.0008842990094788873
2010,Peru,0.0008890824206412638
2015,Peru,0.0009483852688968259
2020,Peru,0.013278146452582606
1990,Suriname,0.01340675125688293
1995,Suriname,0.015448646715748068
2000,Suriname,0.01789597064619148
2005,Suriname,0.020245824999349297
2010,Suriname,0.02191916481140598
2015,Suriname,0.02200001430778916
2020,Suriname,0.02274842576461644
1990,Uruguay,0.003827182806266276
1995,Uruguay,0.0035142784036721435
2000,Uruguay,0.004098219917619906
2005,Uruguay,0.00404118370798474
2010,Uruguay,0.004480136029432559
2015,Uruguay,0.004992067732450023
2020,Uruguay,0.009234749881035556
1990,Venezuela,0.0049801185931711255
1995,Venezuela,0.004436305414318953
2000,Venezuela,0.004571550404012426
2005,Venezuela,0.004715303484032597
2010,Venezuela,0.007609052085971202
2015,Venezuela,0.007607583143138214
2020,Venezuela,0.006441390039359693
1990,Canada,0.01523706758749389
1995,Canada,0.016219706432070907
2000,Canada,0.018722273579780086
2005,Canada,0.01819504119363594
2010,Canada,0.01969791931875906
2015,Canada,0.01682486984363916
2020,Canada,0.019996127937255945
1990,Greenland,0.032132056451612906
2000,Greenland,0.015339170047690228
2005,Greenland,0.014802805484086985
2010,Greenland,0.013072693952351864
2015,Greenland,0.013289211051581049
1990,Saint Pierre and Miquelon,0.05769575344920265
2000,Saint Pierre and Miquelon,0.07633302151543499
2005,Saint Pierre and Miquelon,0.05980952380952381
2010,Saint Pierre and Miquelon,0.05024248302618817
2015,Saint Pierre and Miquelon,0.04619565217391304
1990,United States,0.012444249384130336
1995,United States,0.01320623998889803
2000,United States,0.016053336151541506
2005,United States,0.01846500629273168
2010,United States,0.017384040849305823
2015,United States,0.01253098713633223
2020,United States,0.012766432650310498
1990,Australia,0.02468485784701013
1995,Australia,0.021958438139811836
2000,Australia,0.020784107192748057
2005,Australia,0.02212151789155441
2010,Australia,0.02586224756865218
2015,Australia,0.027533438944257346
2020,Australia,0.032533328292786934
1990,New Zealand,0.022025940394476445
1995,New Zealand,0.026637169586442227
2000,New Zealand,0.03063675695622069
2005,New Zealand,0.03487997276169652
2010,New Zealand,0.03285835892413377
2015,New Zealand,0.03317588129834326
2020,New Zealand,0.04300435088889318
1990,Fiji,0.004436056685996637
1995,Fiji,0.003997792187024456
2000,Fiji,0.0036744261175249166
2005,Fiji,0.003585660279988218
2010,Fiji,0.003715911311257292
2015,Fiji,0.0036102745466434576
2020,Fiji,0.0035049595959145245
1990,New Caledonia,0.04103978454702426
2000,New Caledonia,0.03949236902318779
2005,New Caledonia,0.03640614129471906
2010,New Caledonia,0.03381831227328896
2015,New Caledonia,0.034031026658684585
1990,Papua New Guinea,0.002229928530931403
1995,Papua New Guinea,0.0019727926959822928
2000,Papua New Guinea,0.0013653488018140806
2005,Papua New Guinea,0.0013937084808977873
2010,Papua New Guinea,0.001322889559582147
2015,Papua New Guinea,0.0013484592314633415
2020,Papua New Guinea,0.0011680975144033878
1990,Solomon Islands,0.0024753983242964193
1995,Solomon Islands,0.0021710328549638717
2000,Solomon Islands,0.0018465341136272764
2005,Solomon Islands,0.0013810920203099265
2010,Solomon Islands,0.0010741464135444747
2015,Solomon Islands,0.0008986409299441417
2020,Solomon Islands,0.0007672395971336977
1990,Vanuatu,0.004291318437659901
1995,Vanuatu,0.003978330290614352
2000,Vanuatu,0.0036655781665621417
2005,Vanuatu,0.003488116512648006
2010,Vanuatu,0.0033486300673959426
2015,Vanuatu,0.0030612847068543273
2020,Vanuatu,0.0027510988116555427
1990,Micronesia (country),0.2500519189234092
1995,Micronesia (country),0.2314037290184591
2000,Micronesia (country),0.24515618453517063
2005,Micronesia (country),0.24519715456729638
2010,Micronesia (country),0.21604026584787595
2015,Micronesia (country),0.17319949304777474
2020,Micronesia (country),0.14896410220742298
1990,Kiribati,0.013675166450258309
1995,Kiribati,0.012622883318750321
2000,Kiribati,0.011515905455837925
2005,Kiribati,0.01144943077806302
2010,Kiribati,0.011823569416108034
2015,Kiribati,0.00893380331208813
2020,Kiribati,0.007459437737555046
1990,Marshall Islands,0.005500899185443774
1995,Marshall Islands,0.007055932136203274
2000,Marshall Islands,0.009516491311029673
2005,Marshall Islands,0.01100313082505384
2010,Marshall Islands,0.013537729990596334
2015,Marshall Islands,0.014396629761158694
2020,Marshall Islands,0.014359563469270534
1990,Nauru,0.06848306332842416
1995,Nauru,0.057876905702992656
2000,Nauru,0.056700532172230284
2005,Nauru,0.05402112103980504
2010,Nauru,0.020981116994704764
2015,Nauru,0.038172353961827644
2020,Nauru,0.04319734170204911
1990,Palau,0.03870410940715661
1995,Palau,0.052978202587714185
2000,Palau,0.06338986599664992
2005,Palau,0.0530731904569349
2010,Palau,0.040158182020719614
2015,Palau,0.030116048683838097
2020,Palau,0.02459650674331196
1990,American Samoa,0.1360490787127452
2000,American Samoa,0.0955060118484243
2005,American Samoa,0.0781259754042075
2010,American Samoa,0.06422121578666067
2015,American Samoa,0.04342438168017762
1990,Samoa,0.011265563861741924
1995,Samoa,0.014736842105263158
2000,Samoa,0.01881871438889335
2005,Samoa,0.016820422652763713
2010,Samoa,0.013832121498945919
2015,Samoa,0.010526587773241693
2020,Samoa,0.008421954538581725
1990,Tonga,0.014463179374980277
1995,Tonga,0.01609844537990247
2000,Tonga,0.015087482901533248
2005,Tonga,0.017084869385975344
2010,Tonga,0.015137380867658515
2015,Tonga,0.012363564199245882
2020,Tonga,0.010473334153287227
1990,Tuvalu,0.006958473625140292
1995,Tuvalu,0.006345450634545063
2000,Tuvalu,0.005856047700170358
2005,Tuvalu,0.005401620486145843
2010,Tuvalu,0.0053226879574184965
2015,Tuvalu,0.005315794215695108
2020,Tuvalu,0.0047489823609226595
