Year,Country,unhcr_resettlement_arrivals_by_origin_per_100000
1993,Czechia,0.16411335251335737
1993,Denmark,0.09632528663997172
1993,Djibouti,0.8084022092015574
1993,Estonia,0.33600795666841393
1993,Palestine,0.9199635861685983
1993,United Kingdom,0.010416254537428978
1993,Georgia,0.2111748347172964
1993,Germany,0.03357016588026066
1993,Ghana,0.10554577222129645
1993,Greece,0.35124989426903525
1993,Guatemala,4.306398654391284
1993,Guyana,0.66300598959611
1993,Haiti,17.51850098462822
1993,Hong Kong,0.16868139727572795
1993,Honduras,0.25952763005300294
1993,Croatia,5.4922398695316295
1993,Hungary,0.917072334418246
1993,India,0.0023722135314022943
1993,Indonesia,0.032486044204996914
1993,Iran,3.5329322277610746
1993,Iraq,45.386233257594654
1993,Israel,0.385441430855966
1993,Italy,0.07517796635209059
1993,Jordan,0.21420620298322599
1993,Kazakhstan,0.06798028892982401
1993,Kenya,0.1989576379779828
1993,Kyrgyzstan,0.11151146204016019
1993,Kuwait,2.312977439443712
1993,Laos,152.33944292855372
1993,Liberia,48.61635624204166
1993,Lebanon,0.3388651529252226
1993,Lithuania,0.13621554529943308
1993,Latvia,0.19359899762182992
1993,Moldova,0.4575449738112695
1993,Mexico,0.011283441864999485
1993,Malawi,0.08238644701753338
1993,Myanmar,0.7181162449272549
1993,Netherlands,0.14409217183253478
1993,Nicaragua,0.649860526485626
1993,Pakistan,0.02647611154402875
1993,Panama,0.22817297336765055
1993,Peru,0.05126422929464479
1993,Philippines,0.07057703059427181
1993,Poland,2.2061886123123235
1993,Portugal,0.0500167956399759
1993,Romania,1.0018506718784688
1993,South Africa,0.020184815195653686
1993,Russia,33.16021536555995
1993,Rwanda,0.7343834164729863
1993,Saudi Arabia,0.02814792771859864
1993,Singapore,0.15124927362536342
1993,Somalia,48.62036801121508
1993,Vietnam,66.43816787059883
1993,Sudan,2.987415081172684
1993,Syria,0.13269371033287397
1993,Tanzania,0.017929370043694593
1993,Thailand,0.027426484038051983
1993,Tajikistan,0.08939239453083027
1993,Togo,0.12409891775815801
1993,Turkey,0.09884595930427131
1993,United Arab Emirates,1.7486258331856972
1993,Uganda,0.4171884564371292
1993,Ukraine,0.48133123670383354
1993,United States,0.012715188674327145
1993,Uzbekistan,0.1326504184846254
1993,Yemen,0.051341923864034265
1994,Chile,0.1200027162967783
1994,El Salvador,5.321907055050814
1994,Afghanistan,4.27507395292312
1994,Albania,5.593484607429546
1994,Angola,0.04443209232277871
1994,Egypt,0.0556503029242401
1994,Argentina,0.014533756087354735
1994,Austria,0.13841326804421422
1994,Azerbaijan,0.06507278260588904
1994,Burundi,0.8815107195093917
1994,Botswana,0.3486602034362555
1994,Bosnia and Herzegovina,585.389100595525
1994,Bulgaria,0.058998289285603876
1994,Cambodia,7.520909533828634
1994,China,0.0025202841697473306
1994,Democratic Republic of Congo,0.3055674918719668
1994,Colombia,0.013982502520066428
1994,Costa Rica,0.17346911339068802
1994,Cuba,24.680625782571898
1994,Czechia,0.048258057840949935
1994,Denmark,0.09594472355830581
1994,Eritrea,9.330897983985114
1994,Ethiopia,2.2054695536196673
1994,France,0.008682496756826986
1994,United Kingdom,0.015580805154379639
1994,Georgia,0.09809449481923735
1994,Germany,0.03587646855994132
1994,Ghana,0.13887482529697928
1994,Greece,0.32879474461995506
1994,Guatemala,1.317302483026705
1994,Haiti,49.53752263454383
1994,Hong Kong,0.3666899514785856
1994,Honduras,0.37844868118744224
1994,Croatia,8.566275924256086
1994,Hungary,0.2027499457885264
1994,Cote d'Ivoire,0.07280437653316917
1994,India,0.000634516539872848
1994,Indonesia,0.040738982871774236
1994,Iran,2.8700817790110307
1994,Iraq,48.91667828424981
1994,Italy,0.06816568484193374
1994,Jordan,0.2947607189168587
1994,Kenya,0.4378396132644327
1994,Kuwait,0.6026623210695569
1994,Laos,134.48520293244889
1994,Liberia,30.9591133309942
1994,Libya,0.10298934822367063
1994,Lebanon,0.4407410443623491
1994,Sri Lanka,0.23764161367719228
1994,Latvia,0.19656931505815306
1994,Mauritania,0.2216783712846705
1994,North Macedonia,0.5550753312916653
1994,Mexico,0.015528571040040243
1994,Malaysia,0.1251407332686339
1994,Malawi,0.05130470428224976
1994,Myanmar,1.7034156896017951
1994,Netherlands,0.18218348336251633
1994,Nicaragua,0.10967293337807987
1994,Pakistan,0.04071026484569597
1994,Peru,0.08804512773985432
1994,Philippines,0.08653456720088219
1994,Poland,0.22922953167182386
1994,Romania,0.32877925043003026
1994,Russia,30.023031498675728
1994,Rwanda,1.5834904610703082
1994,Saudi Arabia,0.7741096023904065
1994,Somalia,61.48448198408375
1994,Spain,0.015128562905787454
1994,Vietnam,55.38672679149103
1994,Sudan,6.504283807868255
1994,Slovenia,0.9021082269263268
1994,Sweden,0.11365916004744132
1994,Switzerland,0.07206265069201043
1994,Syria,0.121859553853536
1994,Thailand,0.008492529334257887
1994,Turkmenistan,0.12150358253313098
1994,Tunisia,0.14496121506936507
1994,Turkey,0.12160333863008524
1994,United Arab Emirates,0.4358481627038625
1994,Uganda,0.060625837489108186
1994,Ukraine,0.027371671778228617
1994,United States,0.004194611614123004
1994,Uzbekistan,0.04477036874935139
1994,Yemen,0.19583683071101987
1995,El Salvador,4.867993864195763
1995,Afghanistan,7.415521310043774
1995,Albania,1.6383315616865564
1995,Angola,0.035854618128596895
1995,Egypt,0.12673656161301952
1995,Austria,0.18773201330193953
1995,Azerbaijan,0.09002731428715473
1995,Bahrain,0.8869997764760562
1995,Burundi,0.36746013558610896
1995,Botswana,0.4764585246257589
1995,Bosnia and Herzegovina,550.4238780961017
1995,Bulgaria,0.05967081995463824
1995,Cambodia,6.0340770513164
1995,China,0.002095218765655389
1995,Chile,0.11125896190938181
1995,Cameroon,0.05147064878899857
1995,Democratic Republic of Congo,0.3174890350231054
1995,Colombia,0.05765834945890934
1995,Cuba,56.32679496771105
1995,Cyprus,0.5845280111668231
1995,Denmark,0.13377392092699977
1995,Ecuador,0.06110759257472913
1995,Eritrea,9.073475644749838
1995,Ethiopia,1.6126797011620375
1995,France,0.00865023662635789
1995,Palestine,0.1909365475846336
1995,United Kingdom,0.01553533468720898
1995,Georgia,0.10047722663562858
1995,Germany,0.15159236128802878
1995,Ghana,0.03526495560318414
1995,Greece,0.46531097383816966
1995,Guatemala,1.0376148846239501
1995,Guinea,0.06877928191953622
1995,Guyana,0.6567730376278409
1995,Haiti,19.174876031521173
1995,Hong Kong,0.11505145923052927
1995,Honduras,0.08758085902809769
1995,Croatia,10.808438726441015
1995,Hungary,0.06763737246973421
1995,Cote d'Ivoire,0.07746610347400966
1995,India,0.0030085403559575894
1995,Indonesia,0.09241662815423728
1995,Iran,3.743327640545759
1995,Iraq,45.54987453188298
1995,Israel,0.18970407681649243
1995,Italy,0.010494204995059679
1995,Jordan,0.5883837360275206
1995,Kenya,0.2592884972384154
1995,Kuwait,1.3076722375579657
1995,Laos,77.78846366133585
1995,Liberia,2.983385477368576
1995,Lebanon,0.28341626565626876
1995,Sri Lanka,2.1816686443291937
1995,Lithuania,0.13786983929064311
1995,Mauritania,0.30255485967937834
1995,North Macedonia,0.2521102891755439
1995,Mozambique,0.03875148652316948
1995,Malta,1.8572910613887763
1995,Myanmar,1.2026897061924715
1995,Netherlands,0.038790130652918066
1995,Oman,0.27219932975451705
1995,Pakistan,0.04039528074861504
1995,Peru,0.09053807932847742
1995,Philippines,0.0544536750907123
1995,Poland,0.14821116148614918
1995,Portugal,0.04954752211850935
1995,Romania,0.10450800960271846
1995,South Africa,0.012066871415731933
1995,Russia,24.48196663896397
1995,Rwanda,2.5015034721210867
1995,Saudi Arabia,0.7886778058017715
1995,Sierra Leone,1.1152538143423034
1995,Somalia,45.01012928131824
1995,Spain,0.0175935037545668
1995,Vietnam,46.13641282842442
1995,Sudan,9.292484198107795
1995,Slovenia,0.40178270988375425
1995,Eswatini,1.1868334851041609
1995,Sweden,0.1584351854670573
1995,Switzerland,0.28589730082928805
1995,Syria,0.32762907871191027
1995,Thailand,0.1580701398241372
1995,Turkmenistan,0.19012125220510945
1995,Togo,0.5915349456367555
1995,Tunisia,0.05479211870164595
1995,Turkey,0.03932534599080577
1995,United Arab Emirates,0.37265553089128023
1995,Uganda,0.09797602595228165
1995,Ukraine,0.00982245268490163
1995,United States,0.0022627528097817866
1995,Uzbekistan,0.021938452723928747
1995,Yemen,0.03352709086170189
1995,Zambia,0.06595865184033434
1996,Bosnia and Herzegovina,504.3009293067536
1996,Afghanistan,9.075264975460186
1996,Albania,0.9036050290783325
1996,Algeria,0.04441951636372272
1996,Egypt,0.19810812401794975
1996,Armenia,0.15781767198101895
1996,Austria,0.062360841781564445
1996,Burundi,1.0395850900396197
1996,Belgium,0.048979919702319644
1996,Bulgaria,0.15677818419507064
1996,Cambodia,4.088166360873644
1996,China,0.0006391633719619121
1996,Chile,0.0548419738805502
1996,Democratic Republic of Congo,0.4443691979269288
1996,Colombia,0.051245554212172834
1996,Cuba,32.022202547972746
1996,Denmark,0.34254024419694007
1996,Ecuador,0.07690224758781147
1996,Eritrea,7.694174326315852
1996,Ethiopia,1.1157618927438302
1996,France,0.046542050613445775
1996,Palestine,0.21877577452093572
1996,United Kingdom,0.017207689620910124
1996,Germany,0.17584057265691883
1996,Ghana,0.02863277797960705
1996,Greece,0.24925824899403526
1996,Guatemala,1.1928605698154051
1996,Haiti,0.4944650344756237
1996,Hong Kong,0.0969997335740651
1996,Honduras,0.10213089299508035
1996,Croatia,21.79288323561145
1996,Hungary,0.06774772026501748
1996,Iceland,1.850864723999052
1996,Cote d'Ivoire,0.06137008719666556
1996,India,0.004275395540050701
1996,Indonesia,0.027013340403091363
1996,Iran,3.444903748891623
1996,Iraq,29.437417652336595
1996,Italy,0.015771424810319266
1996,Jordan,3.169339053356457
1996,Kenya,0.3427837171858044
1996,Kuwait,0.6761499774411781
1996,Laos,44.65594021961189
1996,Liberia,2.4531585573576242
1996,Libya,0.09928173635020084
1996,Lebanon,0.3600446787750615
1996,Sri Lanka,1.1542258003222032
1996,Mauritania,0.21071263011504907
1996,North Macedonia,0.2513268802643557
1996,Malaysia,0.028547477238025868
1996,Malta,1.3148932701132647
1996,Myanmar,0.9403358479218679
1996,Netherlands,0.06425392328030158
1996,Nicaragua,0.46398124166020077
1996,Nigeria,0.04517985848656293
1996,Pakistan,0.05418169066710092
1996,Peru,0.028278457975686584
1996,Philippines,0.0070026301738880525
1996,Papua New Guinea,0.11290381460591488
1996,Poland,0.049338254555894426
1996,Romania,0.10523682099558768
1996,Russia,20.2613345314348
1996,Rwanda,3.193022182191185
1996,El Salvador,2.935003039573507
1996,Saudi Arabia,0.0788069965692162
1996,Senegal,0.22439456103487182
1996,Sierra Leone,0.3014380915722547
1996,Somalia,94.4461719948617
1996,Spain,0.07517108563234493
1996,Vietnam,23.73642607642017
1996,Sudan,3.655822619809297
1996,Slovenia,0.955455651771616
1996,Sweden,0.13545271684286808
1996,Switzerland,0.1278767472759056
1996,Syria,0.3456655036942831
1996,Thailand,0.1530013459129266
1996,Togo,0.6668493987317904
1996,Turkey,0.025242633030106487
1996,Uganda,0.09033502264580155
1996,Ukraine,0.019770477801242917
1996,Zambia,0.20343178718037117
1997,Bosnia and Herzegovina,705.1259746203899
1997,Afghanistan,9.707019523456117
1997,Albania,0.2903462766477393
1997,Algeria,0.06051848200819151
1997,Egypt,0.4499765603819462
1997,Austria,0.17428384589175006
1997,Azerbaijan,0.15140679624733208
1997,Bahrain,0.84043924716814
1997,Burundi,1.502744959679066
1997,Belgium,0.04890556677394917
1997,Cambodia,1.0001244402622131
1997,Chad,0.5997206101584142
1997,China,0.0042789358502389
1997,Chile,0.08791965658311617
1997,Cameroon,0.13245546498700125
1997,Democratic Republic of Congo,0.26467587210870985
1997,Colombia,0.013254231022254039
1997,Cuba,26.552062698537636
1997,Djibouti,4.388234688843897
1997,Eritrea,4.874288900469754
1997,Ethiopia,0.8715358899056095
1997,France,0.024046447981512814
1997,Gambia,1.3327535855236305
1997,Germany,0.12776530496288357
1997,Ghana,0.027918959301807135
1997,Greece,0.23839545918999824
1997,Guatemala,0.633746330815401
1997,Haiti,0.9339136548262602
1997,Honduras,0.08270335431572567
1997,Croatia,35.85293017724585
1997,Hungary,0.0873067695049871
1997,Cote d'Ivoire,0.10574545456468099
1997,India,0.003596762812759158
1997,Indonesia,0.0024651617912307333
1997,Iran,5.391509345280225
1997,Iraq,33.40084243258695
1997,Italy,0.008786785195244036
1997,Jordan,0.4124956481709118
1997,Kazakhstan,0.032454877172894595
1997,Kenya,0.2855621801448616
1997,Kuwait,1.6956515892055988
1997,Laos,19.820573319488634
1997,Liberia,11.434909144058361
1997,Libya,0.09769425917270938
1997,Sri Lanka,1.5700374486415034
1997,North Macedonia,0.6001236254668462
1997,Myanmar,1.0104998036410107
1997,Netherlands,0.03193769441273032
1997,Nigeria,0.0423065305391762
1997,Pakistan,0.06790915909293874
1997,Peru,0.04759835178014067
1997,Poland,0.015566286723010744
1997,Portugal,0.04914215488742319
1997,Romania,0.06184401173269251
1997,Russia,18.497256007952885
1997,Rwanda,2.5545577203874577
1997,El Salvador,2.1753173526979506
1997,Senegal,0.06571111030310782
1997,Sierra Leone,1.43012182561971
1997,Somalia,71.45807486326446
1997,Spain,0.017484575981298097
1997,Vietnam,10.584286312360492
1997,Sudan,4.450318392540275
1997,Slovenia,1.9119910518818772
1997,Sweden,0.05637705061655633
1997,Switzerland,0.3112398763924978
1997,Syria,0.2372274750535541
1997,Thailand,0.008217387637249274
1997,Tajikistan,0.08419770699332683
1997,Togo,1.0477168132912908
1997,Turkey,0.023189338747889334
1997,Uganda,0.08312017625910442
1997,Ukraine,0.023910441051995645
1997,Venezuela,0.021893582040922347
1997,Yemen,0.03755709617546074
1997,Zambia,0.17712743068326386
1998,Bosnia and Herzegovina,976.7728577327495
1998,Democratic Republic of Congo,0.4102567029702229
1998,Iraq,22.957964360665688
1998,Somalia,48.20848994009033
1998,Afghanistan,9.99606338507339
1998,Albania,0.1607355774377399
1998,Algeria,0.12254597544112411
1998,Angola,0.08463762077137425
1998,Egypt,0.3670680502926733
1998,Austria,0.06218090315025866
1998,Azerbaijan,0.2127685404941712
1998,Burundi,2.0046676422715857
1998,Bangladesh,0.004075550335011053
1998,Bulgaria,0.24577062547026673
1998,Cambodia,0.1293046598813328
1998,Chad,0.6306263290610759
1998,China,0.0009434093177027254
1998,Cameroon,0.10187606817057478
1998,Colombia,0.09905040119713358
1998,Costa Rica,0.13144428615631407
1998,Cuba,14.657515110919704
1998,Cyprus,0.5502305465990249
1998,Djibouti,2.204374949483074
1998,Ecuador,0.0409888175127838
1998,Eritrea,8.33922895670354
1998,Ethiopia,1.3150374824077742
1998,Gambia,4.442204496480159
1998,Palestine,0.19995840865100062
1998,United Kingdom,0.008545551859091643
1998,Germany,0.2985160032402377
1998,Ghana,0.05447466026741938
1998,Greece,0.1823133947200765
1998,Guatemala,0.3323302946368537
1998,Croatia,73.28737511426108
1998,Hungary,0.04863997758669833
1998,India,0.0054929771081179525
1998,Indonesia,0.010207821673360722
1998,Iran,5.9276085182235505
1998,Israel,0.08773039537106361
1998,Italy,0.010574037161219966
1998,Jordan,0.7281590218397139
1998,Kazakhstan,0.13824731892366166
1998,Kenya,0.30412732515257274
1998,Kyrgyzstan,0.10445452593104497
1998,Kuwait,6.0618604668943235
1998,Laos,0.09718926696161664
1998,Liberia,60.65608674098461
1998,Libya,0.09621353555109383
1998,Lebanon,0.13537243936262325
1998,Sri Lanka,0.9588143452631205
1998,North Macedonia,0.24850252379163162
1998,Mexico,0.005205279948648456
1998,Myanmar,0.6840422159284492
1998,Nigeria,0.28885891041576484
1998,Pakistan,0.12458912194726152
1998,Peru,0.05066632057672304
1998,Philippines,0.006695949482221645
1998,Russia,15.975775019339803
1998,Rwanda,3.7054058712012408
1998,El Salvador,2.0525154180128755
1998,Saudi Arabia,0.04043814528222565
1998,Sierra Leone,4.587486796710886
1998,Vietnam,13.954939052466166
1998,Sudan,9.159917553823067
1998,Slovenia,1.0566654456310405
1998,Eswatini,1.3266362016568665
1998,Switzerland,0.29611768562877416
1998,Syria,0.2371857513159963
1998,Tajikistan,1.5595460393752194
1998,Turkmenistan,0.11328936346558506
1998,Togo,0.755539562102222
1998,Tunisia,0.26288499244258223
1998,Turkey,0.06032969526248024
1998,Uganda,0.08075085011578999
1998,Ukraine,0.07035667598316368
1998,Uzbekistan,0.06240634627609059
1998,Zambia,0.07094733133640245
1999,Bosnia and Herzegovina,697.4495859727896
1999,Ethiopia,3.765754936418266
1999,Somalia,58.57186364329853
1999,Afghanistan,16.21151556005556
1999,Albania,0.608447817593749
1999,Algeria,0.16000832827021266
1999,Angola,0.06302439844629731
1999,Egypt,0.4635966231858949
1999,Armenia,1.392027244886728
1999,Austria,0.06210319165690818
1999,Azerbaijan,2.7066872308677565
1999,Burundi,5.5049103800590125
1999,Bhutan,0.8652225525449657
1999,Belarus,9.824231896207746
1999,Bulgaria,0.06198087146344895
1999,Cambodia,0.042064654383338895
1999,Chad,0.3352566302586244
1999,China,0.0017167183268958699
1999,Cameroon,0.05955296369294016
1999,Congo,1.3822919189897949
1999,Democratic Republic of Congo,0.4703872190566058
1999,Colombia,0.3102606425297904
1999,Cuba,18.250425610209703
1999,Djibouti,2.5715277589278442
1999,Ecuador,0.12859556205463238
1999,Eritrea,8.894204554190289
1999,Estonia,4.559105959321377
1999,Gambia,1.4877247051564537
1999,Palestine,0.5448948481153689
1999,Georgia,1.1219184266574997
1999,Germany,0.8023105068212673
1999,Ghana,0.05315651633241938
1999,Greece,0.31737686389764724
1999,Guatemala,0.20198102994166786
1999,Guinea,0.1365654654492476
1999,Haiti,1.0938722717803793
1999,Honduras,0.07815992771769885
1999,Croatia,82.17310385899437
1999,Cote d'Ivoire,0.03118651011288082
1999,India,0.003371680080266486
1999,Indonesia,0.033554606630214825
1999,Iran,5.714429010410739
1999,Iraq,22.603219945775955
1999,Italy,0.021180596194598778
1999,Jordan,0.5564659957541644
1999,Kazakhstan,2.7029594676581246
1999,Kenya,0.2990472643558202
1999,Kyrgyzstan,2.8594227545457107
1999,North Korea,0.021995937790208905
1999,Kuwait,10.094064382709533
1999,Laos,0.36291823700432774
1999,Liberia,92.71373052196756
1999,Libya,0.09477018325331256
1999,Lebanon,0.5336518167375622
1999,Sri Lanka,0.5036624565664805
1999,Lithuania,0.36835658277298267
1999,Latvia,6.644275458371953
1999,North Macedonia,0.4939752310939625
1999,Moldova,24.11357755331195
1999,Mexico,0.005129003516783325
1999,Malawi,0.12898084404143048
1999,Malta,1.2799967232083886
1999,Myanmar,0.9592674055335437
1999,Namibia,0.39685666841094625
1999,Nepal,0.02126757195914874
1999,Nigeria,0.5332883671737364
1999,Pakistan,0.20414843322389511
1999,Peru,0.019173032592813295
1999,South Africa,0.03834135220160893
1999,Russia,2.918676305422731
1999,Rwanda,3.746048318957484
1999,El Salvador,0.7356924080307499
1999,Sierra Leone,16.6503300709443
1999,Spain,0.012359573003449408
1999,Vietnam,12.610729626804517
1999,Sudan,12.3786397557442
1999,Slovenia,0.25155650588013334
1999,Switzerland,0.23893079313357873
1999,Syria,0.2747597226225666
1999,Thailand,0.020867252986180147
1999,Tajikistan,0.4085191605290748
1999,Turkmenistan,0.3582517582884343
1999,Togo,2.342873220226945
1999,Tunisia,0.10401944664358892
1999,Turkey,0.12040960264333436
1999,United Arab Emirates,0.2022906721411018
1999,Uganda,0.18734419389409546
1999,Ukraine,17.385309857490977
1999,Uzbekistan,3.485983213782406
1999,Venezuela,0.021061645963419712
1999,Yemen,0.10637570468733314
2000,Bosnia and Herzegovina,546.8418437311393
2000,Democratic Republic of Congo,3.6407383120093626
2000,Rwanda,5.924104905562205
2000,Afghanistan,26.73730268065521
2000,Albania,0.1597828997784131
2000,Algeria,0.3865700662432909
2000,Angola,0.0426947017156012
2000,Egypt,0.039226191601262686
2000,Armenia,0.29319809733981367
2000,Azerbaijan,3.077778036311133
2000,Burundi,7.242660966180379
2000,Belarus,10.109774115432753
2000,Cambodia,0.20567259834667204
2000,Chad,0.33510243483035557
2000,China,0.001239780751685842
2000,Cameroon,0.04512069915941427
2000,Congo,0.7993809593850523
2000,Colombia,1.561949398643173
2000,Cuba,28.616564371137066
2000,Equatorial Guinea,1.6496750140222376
2000,Eritrea,14.700666939159742
2000,Estonia,4.359911400882418
2000,Ethiopia,3.5183189429810207
2000,France,0.008472409057669519
2000,Gambia,0.9865615143871025
2000,Georgia,0.5501831192815342
2000,Ghana,0.02593515692066695
2000,Guatemala,0.2489111424987108
2000,Haiti,0.5789360384375721
2000,Croatia,115.1290346256556
2000,India,0.007003758523474745
2000,Indonesia,0.010873993851806053
2000,Iran,10.988458887612905
2000,Iraq,25.300468060787
2000,Jordan,0.09760868483034146
2000,Kazakhstan,1.876333034102889
2000,Kenya,0.03441311575192486
2000,Kyrgyzstan,2.967050296786319
2000,Kuwait,1.5158012500959601
2000,Laos,1.202171196316247
2000,Liberia,93.34911269193353
2000,Libya,0.16797647881359332
2000,Lebanon,1.1189833177803326
2000,Sri Lanka,0.5698276979504203
2000,Lithuania,0.25700759771571646
2000,Latvia,4.068535956210809
2000,Moldova,24.317937762735447
2000,Myanmar,2.465769363492033
2000,Nigeria,0.04497732010456033
2000,Pakistan,0.18757431446698936
2000,Romania,0.022586188103285554
2000,Russia,2.3926796434190143
2000,El Salvador,1.5285507810045296
2000,Seychelles,6.172991925726561
2000,Sierra Leone,31.23520853646035
2000,Somalia,75.08805545380258
2000,Vietnam,4.9980971816050355
2000,Sudan,21.46286314227682
2000,Syria,0.9871519733259351
2000,Tajikistan,0.3860799516885287
2000,Togo,10.579956242438175
2000,Tunisia,0.051502073421973896
2000,Turkey,0.023719091572707966
2000,Uganda,0.15221884977602054
2000,Ukraine,14.701649275243499
2000,Uzbekistan,2.7815956871944256
2001,Bosnia and Herzegovina,413.20575559031334
2001,Afghanistan,36.23364140644843
2001,Albania,0.15975967033272506
2001,Algeria,0.13989788027049765
2001,Angola,0.30686154814129535
2001,Egypt,0.4490207370890644
2001,Argentina,0.01341358448428148
2001,Armenia,0.8850468386454718
2001,Azerbaijan,5.465217489427915
2001,Burundi,6.099106496222691
2001,Belarus,9.36665607014861
2001,Cambodia,0.677123877636944
2001,Chad,0.057616637103570165
2001,China,0.004079654100938696
2001,Cameroon,0.1318357627734729
2001,Congo,2.61037374958436
2001,Democratic Republic of Congo,1.6168154088661861
2001,Colombia,2.1860119282721793
2001,Cuba,26.41366395227233
2001,Djibouti,2.3191759013067874
2001,Ecuador,0.03871569208945493
2001,Eritrea,17.39151672975478
2001,Estonia,3.5207750878577087
2001,Ethiopia,3.3333616003962008
2001,Gambia,0.3676281367870771
2001,Palestine,0.18127392060443975
2001,Georgia,1.6057785687206902
2001,Germany,0.007366130341171903
2001,Guatemala,0.3941319290384749
2001,Guinea,0.05940300926140437
2001,Haiti,0.2671681684228134
2001,Honduras,0.17772743483623601
2001,Croatia,47.34495095702816
2001,India,0.003627906659513278
2001,Indonesia,0.006995374038429292
2001,Iran,12.9347102928134
2001,Iraq,20.09238365646518
2001,Kazakhstan,1.8779082007379242
2001,Kenya,0.07915108874301344
2001,Kyrgyzstan,2.014975702415492
2001,Laos,0.4066856157515994
2001,Liberia,120.178961707936
2001,Libya,0.09185690384547905
2001,Lebanon,1.0774244744235717
2001,Sri Lanka,0.497046092088787
2001,Lithuania,0.8636515822240929
2001,Latvia,4.9603826532450865
2001,Mauritania,7.4748233517922
2001,North Macedonia,0.24475681941450253
2001,Moldova,25.19645472746392
2001,Morocco,0.017166602183186667
2001,Myanmar,2.0412865449846724
2001,Nigeria,0.06459636847510287
2001,Pakistan,0.08699916771252911
2001,Russia,2.8519367036546197
2001,Rwanda,2.7335184026533352
2001,El Salvador,0.6073898081002517
2001,Sierra Leone,55.67861972554458
2001,Somalia,59.92346124878751
2001,Vietnam,3.8963371210948385
2001,Sudan,28.915583050305855
2001,Slovenia,0.2515777699844575
2001,Syria,0.17892763301703898
2001,Thailand,0.00786915917562059
2001,Tajikistan,0.30070380516925665
2001,Turkmenistan,0.15337130953025216
2001,Togo,6.123370911736349
2001,Tunisia,0.06126252882529611
2001,Turkey,0.17914937167719783
2001,United Arab Emirates,0.21194638846381864
2001,Uganda,0.0943049100794482
2001,Ukraine,14.354883122987879
2001,Uzbekistan,2.756032864337787
2001,Venezuela,0.02028688001621003
2001,Yemen,0.08371297633171859
2002,Bosnia and Herzegovina,138.08094879247665
2002,Afghanistan,27.631797034915706
2002,Albania,0.15993945332055098
2002,Algeria,0.040809779027603424
2002,Angola,0.09132723472891621
2002,Egypt,0.46443281198791736
2002,Armenia,0.9888014934857757
2002,Azerbaijan,1.4618708443149837
2002,Burundi,6.249889992986399
2002,Bangladesh,0.0075484187470505025
2002,Cambodia,0.07121538309247104
2002,Chad,0.06652455543302718
2002,China,0.0044364477694372835
2002,Cameroon,0.036680186372026954
2002,Congo,2.597892203181753
2002,Democratic Republic of Congo,1.0928047927811522
2002,Colombia,3.0507374332064034
2002,Cuba,17.01836769388796
2002,Eritrea,6.730996723576505
2002,Estonia,2.820492978780491
2002,Ethiopia,1.697981910718657
2002,Palestine,0.7100253508634647
2002,United Kingdom,0.008427966189831443
2002,Georgia,0.32874862072342076
2002,Guatemala,0.2457233086741802
2002,Guinea,0.05823381271796188
2002,Haiti,0.12565471819759044
2002,Croatia,19.81435924548012
2002,Cote d'Ivoire,0.029016560853908642
2002,India,0.013445320511548859
2002,Indonesia,0.010581631327775278
2002,Iran,5.203255338453033
2002,Iraq,17.96893155690123
2002,Kazakhstan,1.489030850582498
2002,Kenya,0.0711074324866038
2002,Kyrgyzstan,1.3422877953183405
2002,Kuwait,1.8249959873485662
2002,Laos,0.3276750526601116
2002,Liberia,24.729504513961093
2002,Lebanon,2.31935067745364
2002,Sri Lanka,0.6872139799677649
2002,Latvia,2.4865725084543464
2002,Mauritania,0.3959544969092152
2002,North Macedonia,0.2440298106816729
2002,Moldova,24.26866126022802
2002,Myanmar,0.5995535254868841
2002,Nigeria,0.02021834584863198
2002,Pakistan,0.05683729411818593
2002,Philippines,0.006145128768715297
2002,Papua New Guinea,0.09838289672370197
2002,Russia,1.5432214918734652
2002,Rwanda,2.43263932704415
2002,El Salvador,0.201270047545017
2002,Sierra Leone,14.64022699400093
2002,Somalia,8.072549804843213
2002,Vietnam,3.5494218232239283
2002,Sudan,15.6837957266081
2002,Syria,0.16389001855937396
2002,Tanzania,0.014150360027610182
2002,Thailand,0.007804074891461317
2002,Tajikistan,0.15559695471864105
2002,Turkmenistan,0.10845944636224848
2002,Togo,0.8273940550775056
2002,Turkey,0.17038819819499954
2002,Uganda,0.14701639562604765
2002,Ukraine,10.462685592567224
2002,Uzbekistan,1.6004016496955933
2003,Afghanistan,25.42558506399532
2003,Bosnia and Herzegovina,15.629240394994495
2003,Sri Lanka,0.598209449878267
2003,Rwanda,3.424033207279051
2003,Albania,0.1603583303105788
2003,Algeria,0.10538009064485455
2003,Angola,0.17106773360692398
2003,Egypt,0.34328351117845085
2003,Armenia,2.0875180338363477
2003,Azerbaijan,5.023062434393722
2003,Burundi,6.295988760429812
2003,Belarus,7.252639283993001
2003,Cambodia,0.4200317497332604
2003,Chad,0.1386827464688439
2003,China,0.010795987209407016
2003,Cameroon,0.03571243844589229
2003,Congo,8.042466571663807
2003,Democratic Republic of Congo,1.7889928442814154
2003,Colombia,5.129704382464587
2003,Cuba,2.7428526647303433
2003,Czechia,0.048832269066583875
2003,Djibouti,0.6582073853501466
2003,Ecuador,0.03739805850223169
2003,Eritrea,18.416192100491664
2003,Estonia,2.0394725341320297
2003,Ethiopia,4.486592674098051
2003,Gambia,0.8276290152938945
2003,Palestine,0.4939178376393284
