Year,Country,undesa_child_migrants_by_destination_under_15_per_1000
1995,Estonia,9.241283828765145
2000,Estonia,2.3972365309114143
2005,Estonia,2.817836462213698
2010,Estonia,3.2242251537606323
2015,Estonia,2.1667566314156903
2020,Estonia,4.967814741971401
1990,Faeroe Islands,19.491988729551284
2000,Faeroe Islands,20.74634370286164
2005,Faeroe Islands,29.763413603717787
2010,Faeroe Islands,31.03927418366096
2015,Faeroe Islands,26.64749006212421
1990,Finland,3.2642677864465535
1995,Finland,3.4600426801109276
2000,Finland,3.684304773000064
2005,Finland,4.091704533980562
2010,Finland,4.048616194762965
2015,Finland,5.459277725314935
2020,Finland,6.2331271867653255
1990,Iceland,9.069023384200374
1995,Iceland,8.851872195256831
2000,Iceland,8.725605211828597
2005,Iceland,13.011228032111088
2010,Iceland,16.32942292924437
2015,Iceland,15.349582269703275
2020,Iceland,19.053479853479853
1990,Ireland,11.223963443933304
1995,Ireland,9.866432083024794
2000,Ireland,14.51351340635115
2005,Ireland,18.479104456708146
2010,Ireland,18.743920620596224
2015,Ireland,25.864388855692308
2020,Ireland,25.246081450104462
1990,Latvia,5.076475531320383
1995,Latvia,4.2085313951578565
2000,Latvia,3.2296625631776523
2005,Latvia,3.4573773665672585
2010,Latvia,1.8094678493809155
2015,Latvia,3.021512508290888
2020,Latvia,4.712644775055906
1990,Lithuania,6.339766804156346
1995,Lithuania,3.332865495012007
2000,Lithuania,1.2073645812689435
2005,Lithuania,2.3260758212805888
2010,Lithuania,2.080782374172689
2015,Lithuania,3.8460069198109603
2020,Lithuania,6.100376484365558
1990,Norway,5.648783717413897
1995,Norway,6.506990159826114
2000,Norway,7.798194193638006
2005,Norway,8.627353795334084
2010,Norway,11.327544404506211
2015,Norway,13.84699914054833
2020,Norway,13.425152391278605
1990,Sweden,7.508834386261837
1995,Sweden,10.405570309517847
2000,Sweden,8.510926245394714
2005,Sweden,7.809261295991083
2010,Sweden,9.954998622493745
2015,Sweden,12.551422439584682
2020,Sweden,17.375117211442017
1990,United Kingdom,5.046051346634969
1995,United Kingdom,4.879320657075612
2000,United Kingdom,5.981351521269895
2005,United Kingdom,6.010786267697628
2010,United Kingdom,8.719504178716223
2015,United Kingdom,9.52377134767794
2020,United Kingdom,10.085952326785947
1990,Albania,3.305772548971872
1995,Albania,5.550410337807906
2000,Albania,7.819775115155536
2005,Albania,8.363974459069395
2010,Albania,8.58064829077326
2015,Albania,7.840100964392615
2020,Albania,7.267009521161999
1990,Andorra,84.07940118881632
1995,Andorra,63.35734419041654
2000,Andorra,31.94678085334149
2005,Andorra,34.01757299894765
2010,Andorra,28.607289175172284
2015,Andorra,29.38725270216558
2020,Andorra,27.360383097133244
1990,Bosnia and Herzegovina,1.148670235527808
1995,Bosnia and Herzegovina,2.327732029545717
2000,Bosnia and Herzegovina,3.149145761222614
2005,Bosnia and Herzegovina,1.8375537668391526
2010,Bosnia and Herzegovina,1.4840190658263253
2015,Bosnia and Herzegovina,1.6008808635542122
2020,Bosnia and Herzegovina,1.2350589716274767
1990,Croatia,4.790667389670398
1995,Croatia,11.493550784391575
2000,Croatia,9.108924306837622
2005,Croatia,6.427038788359975
2010,Croatia,4.2990525079577635
2015,Croatia,2.3126131323540458
2020,Croatia,0.9775244880480397
1990,Greece,12.774508873957437
1995,Greece,14.789257868082851
2000,Greece,10.886832580422686
2005,Greece,8.721848050744779
2010,Greece,7.290928061545018
2015,Greece,4.314928220086481
2020,Greece,6.837629961884499
1990,Italy,3.282783304942447
1995,Italy,3.523516778799579
2000,Italy,3.718131979335844
2005,Italy,5.830301152469229
2010,Italy,8.34435843419879
2015,Italy,5.188954118680643
2020,Italy,4.7615166382333
1990,Malta,10.132120867252091
1995,Malta,9.185630935039919
2000,Malta,7.1662826528201515
2005,Malta,5.1549576309930085
2010,Malta,4.965516575459196
2015,Malta,8.803876750338478
2020,Malta,15.038309186730956
1990,Montenegro,0.0
1995,Montenegro,0.0
2000,Montenegro,0.0
2005,Montenegro,0.0
2010,Montenegro,8.770117207210237
2015,Montenegro,5.1901486066827545
2020,Montenegro,4.908751046871169
1990,North Macedonia,3.6053176556869038
1995,North Macedonia,5.122881076047052
2000,North Macedonia,6.290964865248722
2005,North Macedonia,6.897120779699847
2010,North Macedonia,7.446141156506114
2015,North Macedonia,7.844334847439205
2020,North Macedonia,7.785425606466415
1990,Portugal,6.662618977504401
1995,Portugal,9.215046353688843
2000,Portugal,6.384699717406338
2005,Portugal,7.494508727891932
2010,Portugal,4.380970087452359
2015,Portugal,3.714382216797163
2020,Portugal,4.622178513121932
1990,San Marino,19.607030343226665
1995,San Marino,17.319189971070397
2000,San Marino,15.62272396212673
2005,San Marino,14.936570727049515
2010,San Marino,15.950802344575767
2015,San Marino,16.080553050796514
2020,San Marino,16.76586716954446
1990,Serbia,1.0981671262851218
1995,Serbia,4.945799560811785
2000,Serbia,5.222705144350338
2005,Serbia,3.4189278056189494
2010,Serbia,2.0147347568048874
2015,Serbia,1.8686962621681271
2020,Serbia,1.7109267434021909
1990,Slovenia,2.710819954505673
1995,Slovenia,4.0615209685374
2000,Slovenia,3.2962554899859637
2005,Slovenia,5.47474434567983
2010,Slovenia,5.273728843420758
2015,Slovenia,5.0811148518322
2020,Slovenia,6.419161377091698
1990,Spain,3.52038557517368
1995,Spain,3.1709525824159512
2000,Spain,4.3429052649318445
2005,Spain,8.765077937272618
2010,Spain,11.98548652616923
2015,Spain,7.587988829000153
2020,Spain,8.111747625905997
1990,Austria,8.988660471048895
1995,Austria,7.996007065231743
2000,Austria,9.712395511071874
2005,Austria,9.232878133035832
2010,Austria,8.819558272973248
2015,Austria,9.462167404279944
2020,Austria,11.76951945283354
1990,Belgium,17.41090456296354
1995,Belgium,13.683667795502668
2000,Belgium,9.883441486256723
2005,Belgium,9.150095028058047
2010,Belgium,10.295614620886237
2015,Belgium,11.898460399873104
2020,Belgium,12.960826312105596
1990,France,5.695992230803114
1995,France,5.4275217693152475
2000,France,5.161306873841695
2005,France,6.207087786203589
2010,France,6.410686720250078
2015,France,7.002988866618464
2020,France,8.083998912146784
1990,Germany,4.849395066540859
1995,Germany,5.9122869589664
2000,Germany,7.076974828393446
2005,Germany,5.928979908382732
2010,Germany,3.8153586819335286
2015,Germany,4.949844909505694
2020,Germany,11.201835864854537
1990,Liechtenstein,82.18131295588746
1995,Liechtenstein,93.54358243750809
2000,Liechtenstein,61.29459980713597
2005,Liechtenstein,83.24212224206464
2010,Liechtenstein,66.92410267807534
2015,Liechtenstein,72.92139330041373
2020,Liechtenstein,96.31066942863885
1990,Luxembourg,28.673581643878673
1995,Luxembourg,28.80103884648838
2000,Luxembourg,29.10301623917121
2005,Luxembourg,29.112281805315302
2010,Luxembourg,27.777668392762212
2015,Luxembourg,32.32693593722706
2020,Luxembourg,33.07475046966657
1990,Monaco,52.594027112424826
1995,Monaco,52.16231167225278
2000,Monaco,50.92074157023765
2005,Monaco,44.944152236865435
2010,Monaco,40.579628745541854
2015,Monaco,40.0551387747528
2020,Monaco,36.89736010600347
1990,Netherlands,7.635457743246073
1995,Netherlands,7.779619303313738
2000,Netherlands,8.201899914781867
2005,Netherlands,7.256729377430515
2010,Netherlands,6.0542733298539275
2015,Netherlands,6.369398173107736
2020,Netherlands,8.781331498634392
1990,Switzerland,15.166229687534994
1995,Switzerland,29.389670730649147
2000,Switzerland,43.54077206357881
2005,Switzerland,28.152988201415006
2010,Switzerland,13.948334890149082
2015,Switzerland,14.386192225292357
2020,Switzerland,14.91735394907089
1990,Anguilla,77.24351344917876
2000,Anguilla,76.80587918981897
2005,Anguilla,70.91878897152732
2010,Anguilla,64.33882961526027
2015,Anguilla,65.99015616455003
1990,Antigua and Barbuda,40.85842675067564
1995,Antigua and Barbuda,51.5057082945014
2000,Antigua and Barbuda,58.836686094701804
2005,Antigua and Barbuda,45.02712921362108
2010,Antigua and Barbuda,38.63455640122686
2015,Antigua and Barbuda,24.80469376195616
2020,Antigua and Barbuda,16.052610080875745
1990,Aruba,36.7055176885487
2000,Aruba,41.98241724301488
2005,Aruba,31.23062936484979
2010,Aruba,23.33511439257784
2015,Aruba,20.2710451869409
1990,Bahamas,8.234885472647301
1995,Bahamas,9.897244261704126
2000,Bahamas,11.068798335821773
2005,Bahamas,12.347313204945083
2010,Bahamas,19.302071359343657
2015,Bahamas,16.114377338321752
2020,Bahamas,13.670762470502074
1990,Barbados,12.899863183269268
1995,Barbados,10.509296685529508
2000,Barbados,14.297763258210532
2005,Barbados,10.835263462651998
2010,Barbados,15.62749219334281
2015,Barbados,11.930171347261213
2020,Barbados,8.198461222600748
1990,Cuba,0.15145815989565334
1995,Cuba,0.1267421768391346
2000,Cuba,0.11162617132208617
2005,Cuba,0.05256808410467229
2010,Cuba,0.0192413338056962
2015,Cuba,0.018278505616490286
2020,Cuba,0.026221423945157144
1990,Dominica,16.372724432705688
1995,Dominica,18.04373813374587
2000,Dominica,20.330222541277816
2005,Dominica,23.292717483706433
2010,Dominica,37.10653667621372
2015,Dominica,24.685634000702496
2020,Dominica,17.418844022169438
1990,Dominican Republic,14.510707310067398
1995,Dominican Republic,11.210425976236307
2000,Dominican Republic,8.720131710335005
2005,Dominican Republic,6.478542664814975
2010,Dominican Republic,5.7360834325155645
2015,Dominican Republic,5.387157248211016
2020,Dominican Republic,5.55167154871577
1990,Grenada,19.911136948758408
1995,Grenada,19.135273118880004
2000,Grenada,18.74811595048475
2005,Grenada,11.685680979953753
2010,Grenada,7.248627938283111
2015,Grenada,2.2170925978303515
2020,Grenada,2.1951848132315432
1990,Guadeloupe,41.92798312432749
2000,Guadeloupe,40.017261441484486
2005,Guadeloupe,38.82100808554711
2010,Guadeloupe,37.170877889235356
2015,Guadeloupe,29.37260833501781
1990,Haiti,0.4749986324074673
1995,Haiti,0.4875712585523498
2000,Haiti,0.763368519254113
2005,Haiti,0.6858947010800857
2010,Haiti,0.5170203626017381
2015,Haiti,0.44354936730637257
2020,Haiti,0.4124522156612044
1990,Jamaica,2.090581391552795
1995,Jamaica,2.144685352083214
2000,Jamaica,2.5784477179701795
2005,Jamaica,2.2635036496350365
2010,Jamaica,2.8390329853006477
2015,Jamaica,2.306449202773827
2020,Jamaica,1.8786550275381853
1990,Martinique,30.767133122041756
2000,Martinique,31.296305427028486
2005,Martinique,28.239475606765744
2010,Martinique,25.349051535925327
2015,Martinique,26.443203881144782
1990,Montserrat,31.867312709653373
2000,Montserrat,54.65913674868899
2005,Montserrat,41.75824175824176
2010,Montserrat,34.048976853404895
2015,Montserrat,30.161290322580648
1990,Puerto Rico,22.092395863088356
2000,Puerto Rico,11.539574742970759
2005,Puerto Rico,10.315782848949977
2010,Puerto Rico,5.920766240029363
2015,Puerto Rico,4.283331371729364
1990,Saint Kitts and Nevis,22.950819672131146
1995,Saint Kitts and Nevis,27.924994652660597
2000,Saint Kitts and Nevis,35.024839507293066
2005,Saint Kitts and Nevis,35.98565696234952
2010,Saint Kitts and Nevis,36.032727346922115
2015,Saint Kitts and Nevis,34.27466604171549
2020,Saint Kitts and Nevis,29.666115205294027
1990,Saint Lucia,10.230475514240794
1995,Saint Lucia,11.792661587379401
2000,Saint Lucia,13.908649521172409
2005,Saint Lucia,11.878243415255067
2010,Saint Lucia,11.206718286882799
2015,Saint Lucia,10.562102595307346
2020,Saint Lucia,9.715241056695838
1990,Saint Vincent and the Grenadines,13.964219594563165
1995,Saint Vincent and the Grenadines,14.049961589367197
2000,Saint Vincent and the Grenadines,12.877248647796117
2005,Saint Vincent and the Grenadines,13.14711325114853
2010,Saint Vincent and the Grenadines,10.973582117125439
2015,Saint Vincent and the Grenadines,10.894763366472716
2020,Saint Vincent and the Grenadines,10.9601881979684
1990,Trinidad and Tobago,3.8931440864582627
1995,Trinidad and Tobago,3.350342848030617
2000,Trinidad and Tobago,3.286880336248253
2005,Trinidad and Tobago,3.488631288772747
2010,Trinidad and Tobago,5.8269284053536365
2015,Trinidad and Tobago,5.522019481410345
2020,Trinidad and Tobago,11.777853519601054
1990,Belize,37.67448308220566
1995,Belize,24.32813753249389
2000,Belize,21.572115967813676
2005,Belize,13.114962050472519
2010,Belize,9.00562851782364
2015,Belize,8.929808326360527
2020,Belize,8.49552714771101
1990,Costa Rica,23.254524215274813
1995,Costa Rica,17.777626099837427
2000,Costa Rica,13.534579944472613
2005,Costa Rica,10.929869625602963
2010,Costa Rica,8.740825246631745
2015,Costa Rica,5.221744686512762
2020,Costa Rica,12.098276559967053
1990,El Salvador,3.7339134137395416
1995,El Salvador,1.9869942838381536
2000,El Salvador,1.0638713435791527
2005,El Salvador,1.1607495153767504
2010,El Salvador,0.8800304404502224
2015,El Salvador,0.7346895023826422
2020,El Salvador,0.8527333642605278
1990,Guatemala,5.342180655496328
1995,Guatemala,2.7991583021776654
2000,Guatemala,0.7530849532012719
2005,Guatemala,0.7681718456924497
2010,Guatemala,0.6784494225046172
2015,Guatemala,0.6196613736103996
2020,Guatemala,0.575086459725221
1990,Honduras,10.86190105063223
1995,Honduras,5.24802023468167
2000,Honduras,0.8551207618514536
2005,Honduras,0.5420310707278823
2010,Honduras,0.7844936445194192
2015,Honduras,1.2044459153745064
2020,Honduras,1.1214981955873466
1990,Mexico,3.5050990173288143
1995,Mexico,1.8107576108167185
2000,Mexico,2.766505852461144
2005,Mexico,2.260945710785374
2010,Mexico,4.81715081441352
2015,Mexico,4.395730248910269
2020,Mexico,4.804520074119568
1990,Nicaragua,4.354686247659302
1995,Nicaragua,2.9510864249809496
2000,Nicaragua,2.367186066742811
2005,Nicaragua,2.2509088582328247
2010,Nicaragua,1.555959779246704
2015,Nicaragua,1.2707219429640602
2020,Nicaragua,1.175626313862035
1990,Panama,2.9656657814456486
1995,Panama,2.8116555771194087
2000,Panama,2.839621916139249
2005,Panama,3.058654948528957
2010,Panama,3.7793488385372243
2015,Panama,3.349636763605301
2020,Panama,14.86035865659521
1990,Argentina,2.391883317788033
1995,Argentina,2.6112771708233407
2000,Argentina,2.0616045284186435
2005,Argentina,2.7987610291270464
2010,Argentina,3.4309676817036565
2015,Argentina,4.605178972618628
2020,Argentina,5.9264165322348585
1990,Bolivia,2.8077861694935597
1995,Bolivia,2.9157735675188206
2000,Bolivia,3.2615965037947228
2005,Bolivia,3.7467365936184276
2010,Bolivia,4.140379000172859
2015,Bolivia,4.4412318537384365
2020,Bolivia,4.548005491976419
1990,Brazil,0.17848606968070657
1995,Brazil,0.18234181113406392
2000,Brazil,0.1858970020076453
2005,Brazil,0.23425389492432236
2010,Brazil,0.27956662008176775
2015,Brazil,0.3755726481523544
2020,Brazil,0.965019619526699
1990,Chile,2.307712531367195
1995,Chile,2.6083968251142626
2000,Chile,2.0750406554406595
2005,Chile,2.1849859167619177
2010,Chile,3.376755769703803
2015,Chile,3.6889468938118872
2020,Chile,8.6291690993753
1990,Colombia,1.4056008764757806
1995,Colombia,1.1955596042089278
2000,Colombia,1.023568908021998
2005,Colombia,0.7619397149170726
2010,Colombia,0.8852191683649842
2015,Colombia,1.0381588288733405
2020,Colombia,11.63717449663427
1990,Ecuador,1.5183368942670026
1995,Ecuador,2.288042859119501
2000,Ecuador,3.0196852439645925
2005,Ecuador,4.360820345152291
2010,Ecuador,8.452470616104842
2015,Ecuador,7.477845761620604
2020,Ecuador,14.87514070688418
1990,Falkland Islands,65.90114827758363
2000,Falkland Islands,60.3448275862069
2005,Falkland Islands,67.6995621421354
2010,Falkland Islands,84.92429229756418
2015,Falkland Islands,92.63428755226762
1990,French Guiana,107.23013038500316
2000,French Guiana,71.32293219866409
2005,French Guiana,67.84572897049988
2010,French Guiana,53.71380612673101
2015,French Guiana,30.815340293051637
1990,Guyana,2.0301194931831574
1995,Guyana,2.414297686319943
2000,Guyana,2.8939974662456245
2005,Guyana,2.3239108175770213
2010,Guyana,1.043459696035654
2015,Guyana,0.807888115314301
2020,Guyana,4.097594713174727
1990,Paraguay,11.16537738554103
1995,Paraguay,8.117503670838325
2000,Paraguay,5.761194108358089
2005,Paraguay,4.483099949434204
2010,Paraguay,3.538882816740095
2015,Paraguay,3.1508148164095333
2020,Paraguay,2.974820996196301
1990,Peru,0.47246592461848763
1995,Peru,0.4421962101747681
2000,Peru,0.43201149632062713
2005,Peru,0.731461192687613
2010,Peru,0.6507926227655809
2015,Peru,0.6262401446843806
2020,Peru,10.764183479444856
1990,Suriname,10.316682668219928
1995,Suriname,12.38652849037345
2000,Suriname,14.116328055989673
2005,Suriname,15.578793939867177
2010,Suriname,17.215181261174084
2015,Suriname,17.36607909345848
2020,Suriname,18.198740611693154
1990,Uruguay,3.075638716001232
1995,Uruguay,2.824200789324732
2000,Uruguay,3.05235298972749
2005,Uruguay,2.9709804837679825
2010,Uruguay,3.523083714839491
2015,Uruguay,3.875131777047743
2020,Uruguay,7.203502175041389
1990,Venezuela,3.0774222450186968
1995,Venezuela,2.7413597875928355
2000,Venezuela,3.020405251241823
2005,Venezuela,3.21884714032319
2010,Venezuela,5.717100266941473
2015,Venezuela,5.347414570265297
2020,Venezuela,4.441808031476221
1990,Canada,9.01619722480289
1995,Canada,9.747514354351386
2000,Canada,10.99048105818226
2005,Canada,10.560524019275649
2010,Canada,12.068912905827606
2015,Canada,10.272723528026516
2020,Canada,12.961288884469427
1990,Greenland,24.409562211981566
2000,Greenland,11.958146487294469
2005,Greenland,11.718887674902195
2010,Greenland,11.01317741513221
2015,Greenland,11.240676541653535
1990,Saint Pierre and Miquelon,45.69073642716359
2000,Saint Pierre and Miquelon,57.249766136576234
2005,Saint Pierre and Miquelon,43.04761904761905
2010,Saint Pierre and Miquelon,35.499515033947624
2015,Saint Pierre and Miquelon,32.22049689440993
1990,United States,6.979663823908767
1995,United States,7.41032311804652
2000,United States,9.138754915260401
2005,United States,10.465433664847183
2010,United States,9.810781489149194
2015,United States,6.727435040857483
2020,United States,6.85383642868572
1990,Australia,15.066035399691048
1995,Australia,12.77879949756248
2000,Australia,11.772149485920863
2005,Australia,12.634708065889594
2010,Australia,15.72308378809414
2015,Australia,16.858540347165583
2020,Australia,15.785524646173839
1990,New Zealand,14.491896385559896
1995,New Zealand,17.412529184149946
2000,New Zealand,18.781847694942098
2005,New Zealand,22.059060012530974
2010,New Zealand,15.56752081207123
2015,New Zealand,19.86639150664846
2020,New Zealand,20.45919390456662
1990,Fiji,3.3984147136533647
1995,Fiji,3.0151090752461864
2000,Fiji,2.733625067970718
2005,Fiji,2.6375172527951354
2010,Fiji,2.7098821143128298
2015,Fiji,2.673168844804244
2020,Fiji,2.6962085752149605
1990,New Caledonia,29.112081513828237
2000,New Caledonia,27.561153964097844
2005,New Caledonia,25.797586175605076
2010,New Caledonia,24.31936859728146
2015,New Caledonia,24.485783759414055
1990,Papua New Guinea,1.8126699716606478
1995,Papua New Guinea,1.5609989699373228
2000,Papua New Guinea,1.085746435711122
2005,Papua New Guinea,1.088084162008911
2010,Papua New Guinea,1.0493109100976785
2015,Papua New Guinea,1.113376153152802
2020,Papua New Guinea,0.9494774074114228
1990,Solomon Islands,1.968775351189121
1995,Solomon Islands,1.745176410336343
2000,Solomon Islands,1.497582785067791
2005,Solomon Islands,1.129984380253576
2010,Solomon Islands,0.8657582204406084
2015,Solomon Islands,0.711285902114459
2020,Solomon Islands,0.6070947096864363
1990,Vanuatu,3.4794473818864065
1995,Vanuatu,3.2290483524717386
2000,Vanuatu,2.9194870353149804
2005,Vanuatu,2.7188195831461854
2010,Vanuatu,2.5527483320350868
2015,Vanuatu,2.419521406863179
2020,Vanuatu,2.1748331434152695
1990,Kiribati,9.959388899632566
1995,Kiribati,9.1486952493695
2000,Kiribati,8.293347550500563
2005,Kiribati,8.243156879948872
2010,Kiribati,8.51063829787234
2015,Kiribati,6.139172609013135
2020,Kiribati,5.324581819399562
1990,Marshall Islands,4.252618216439226
1995,Marshall Islands,5.6487097157807105
2000,Marshall Islands,7.84174646333294
2005,Marshall Islands,8.921946540709774
2010,Marshall Islands,10.769858590159862
2015,Marshall Islands,11.57649188775155
2020,Marshall Islands,11.67348042031287
1990,Nauru,52.80875236692615
1995,Nauru,44.23113118765293
2000,Nauru,42.96081277213352
2005,Nauru,41.1251015434606
2010,Nauru,16.385253272055152
2015,Nauru,28.14729130518604
2020,Nauru,33.50563042274322
1990,Palau,28.281218880701054
1995,Palau,40.79729572211213
2000,Palau,42.922948073701846
2005,Palau,36.291953093408814
2010,Palau,20.719616798485017
2015,Palau,18.964053212567222
2020,Palau,16.471368560689807
1990,American Samoa,89.58138745011462
2000,American Samoa,60.942265222420865
2005,American Samoa,51.251638679068606
2010,American Samoa,43.50333342710062
2015,American Samoa,25.610574688903807
1990,Samoa,9.299925674306037
1995,Samoa,11.808291678917966
2000,Samoa,14.76607013883316
2005,Samoa,12.958903194934399
2010,Samoa,10.52467409542658
2015,Samoa,7.958245051935301
2020,Samoa,6.390806914974044
1990,Tonga,11.738842314529448
1995,Tonga,13.066311007377152
2000,Tonga,12.065903105285722
2005,Tonga,13.665913505371229
2010,Tonga,11.829084159606081
2015,Tonga,9.74399682476682
2020,Tonga,8.19323159597718
1990,Tuvalu,5.050505050505051
1995,Tuvalu,4.302000430200043
2000,Tuvalu,3.8330494037478706
2005,Tuvalu,3.70111033309993
2010,Tuvalu,3.992015968063872
2015,Tuvalu,3.9643211100099105
2020,Tuvalu,3.5617367706919945
