Report generated on: 03-01-2022 09:39:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.57-3-SDN-TBPD.A","        Sudan","19.28","16.26","14.72","14.8","12.34","12.78","16.22","9.6","15.96","11.14","16.74","20.26","15","6.54","12.82","15.22","14.24","12.6","5.16","0.02","0.01","0","0","0","0","0","0.009","0.133","0.007","0.351","0.405","0.415","0.5","0","0.001","0.915","17.711","9","9","",""
"INTL.57-3-SUR-TBPD.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.817","0.283","0.188","",""
"INTL.57-3-SWE-TBPD.A","        Sweden","360.425","297.687","257.788","282.402","260.487","279.474","320.302","309.156","296.995","324.118","340.534","330.378","338.013","358.444","363.775","370.156","387.529","410.216","407.167","394.628","416.526","401.635","374.558","410.539","417.694","405.814","390.529","363.472","423.513","383.745","401.029","379.585","416.284","338.616","378.253","406.057","396.47","384.876","403.21","344.057","372.909"
"INTL.57-3-CHE-TBPD.A","        Switzerland","77.163","65.462","73.438","81.696","80.023","76.931","78.93","78.647","77.425","60.858","61.686","91.449","83.043","90.843","96.234","91.751","106.523","98.112","101.302","102.13","92.89","95.548","97.022","91.327","102.254","96.335","110.227","93.549","101.569","95.123","90.621","88.016","68.404","97.93","98.94","56.234","59","57.486","60.939","55.551","56.217"
"INTL.57-3-SYR-TBPD.A","        Syria","67.066","92.837","97.896","113.863","116.617","94.954","93.659","53.526","38.008","15.272","10.041","0","0","0","0","0","13.679","18.476","17.331","15.805","19.847","7.256","9.86","4.016","0.12","0.2","1.498","0.809","0.12","0.141","0.072","0.003","29.251","58.499","83.482","88.02","122.026","138","129.12","",""
"INTL.57-3-TWN-TBPD.A","        Taiwan","354.817","338.68","326.098","346.244","351.894","324.604","324.642","348.657","367.636","415.819","425.375","419.304","456.935","493.532","476.546","578.025","629.177","626.17","663.686","697.123","743.238","763.538","786.825","891.56","1007.154","1044.976","999.455","990.397","912.358","901.91","876.259","794.907","885.049","837.191","863.045","841.309","862.299","852.458","886.159","",""
"INTL.57-3-TJK-TBPD.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.904","",""
"INTL.57-3-TZA-TBPD.A","        Tanzania","12.44","10.82","11.2","11.2","11.3","12.2","11.4","11","11.06","11.06","11.14","11.48","10.04","11.56","11.6","12.4","10.5","9.28","10.3","9.76","0","0.004","0","0.001","0","0.002","0.004","0.01","0.009","0","0.005","0.01","0.001","0","0.113","0","0","0","0","",""
"INTL.57-3-THA-TBPD.A","        Thailand","159.475","175.387","163.161","165.338","146.67","146.302","155.556","164.837","167.277","196.2","229.449","228.803","250.515","286.054","294.938","425.466","552.952","623.805","707.865","735.496","676.092","712.757","728.497","775.821","872.273","827.652","829.254","798.372","811.791","833.7","848.781","830.056","841.84","894.544","831.618","891.399","852.165","926.815","979.825","",""
"INTL.57-3-BHS-TBPD.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","6.29","8.946","3.283","16.278","20.063","10.873","18.333","15.059","9.831","30.775","48.536","38.346","54.97","52.493","19.781","5.454","18.598","5.764","6.259","9.62","18.178","48.849","81.087","0","0","0","",""
"INTL.57-3-TLS-TBPD.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-TGO-TBPD.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-TON-TBPD.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-TTO-TBPD.A","        Trinidad and Tobago","0","0","0","0","0","0","1.086","7.72","7.022","2.793","18.194","43.177","55.476","38.598","31.348","27.372","42.718","40.566","74.726","82.698","100.577","93.402","91.575","88.944","64.328","95.19","82.759","94.306","91.805","97.961","70.549","86.032","93.17","82.518","74.336","78.423","104.274","91.08","64.66","",""
"INTL.57-3-TUN-TBPD.A","        Tunisia","24.144","32.066","7.795","3.898","1.97","0.042","8.701","3.308","2.41","2.892","3.471","2.651","6.749","6.286","13.716","17.17","18.465","18.375","19.138","21.528","23.732","22.492","24.038","24.5","21.77","22.472","23.697","23.074","23.512","23.476","3.695","6.366","22.15","23.014","24.861","18.519","17.672","12.7","10.24","",""
"INTL.57-3-TUR-TBPD.A","        Turkey","211.233","234.184","283.351","285.249","313.91","312.003","342.897","406.965","436.864","375.87","405.088","356.021","388.959","443.735","440.625","498.616","487.789","471.195","479.232","464.108","434.608","469.297","477.778","486.521","481.627","472.266","485.875","473.416","437.468","287.107","342.331","365.31","392.422","374.679","352.952","506.147","502.57","520.282","423.462","640.951","588.202"
"INTL.57-3-TKM-TBPD.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","22.046","6.494","9.566","9.781","1.956","9.781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-TCA-TBPD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-TUV-TBPD.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","","NA"
"INTL.57-3-USIQ-TBPD.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-VIR-TBPD.A","        U.S. Virgin Islands","0","0","0","0","0","0","313.777","313.777","313.777","338.4","393.136","357.2","281.2","281.2","352.006","404.7","414.913","403.75","410.516","432.4","395.6","432.4","403.19","403.19","490.05","490.05","423.329","430","430","430","430","250","56","0","0","0","0","0","0","",""
"INTL.57-3-UGA-TBPD.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-UKR-TBPD.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","687.3","393.58","316","266","186.493","179.544","198.09","161.923","113.751","228.922","325.13","334.46","339.548","259.441","213.247","206.097","195.475","180.326","155.76","119.639","30.948","21.156","7.282","6.635","10.574","21.206","6.46","",""
"INTL.57-3-ARE-TBPD.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.849","172.925","",""
"INTL.57-3-GBR-TBPD.A","        United Kingdom","871.15","667.783","559.11","458.091","486.843","537.021","619.141","632.79","684.443","773.305","839.534","914.728","933.392","1019.645","862.028","826.248","840.079","834.587","796.505","793.961","984.036","989.236","1050.8","981.098","1124.791","1054.213","1038.807","1007.429","1036.351","951.114","959.049","1002.502","1082.605","1015.909","940.351","864.269","794.148","887.631","891.73","920.115","704.862"
"INTL.57-3-USA-TBPD.A","        United States","5263","4396","3488","3329","3426","3201","4178","4674","5107","5843","5894","5782","6083","6787","7063","7230","7508","8225","8706","8731","9071","9328","9140","9665","10088","10126","10118","10031","9783","9013","9213","8935","8527","7730","7344","7363","7850","7968.959","7768.468","6800.91","5876.525"
"INTL.57-3-URY-TBPD.A","        Uruguay","38.419","34.79","34.182","24.471","24.815","21.592","27.106","22.828","22.666","21.835","21.948","27.35","26.802","29.19","36.7","28.972","30.35","29.701","35.074","33.594","34.689","34.927","21.344","32.85","43.98","40.533","36.941","30.642","40.044","37.417","38.627","22.87","40.264","37.486","37.171","39.594","41.367","10.56","41.48","",""
"INTL.57-3-UZB-TBPD.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","62.12","82.12","30.38","4.12","0.08","0","0.006","0.019","0","0","0","3.748","5.225","0.2","0.5","6.4","6.183","8.96","12.32","21.24","14.76","15.74","12.54","16.16","21.581","21.74","24.04","",""
"INTL.57-3-VUT-TBPD.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-VEN-TBPD.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0","0","2.034","4.326","3.526","0.875","0.077","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-VNM-TBPD.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0.757","0.418","0.237","0.056","0.172","0.011","2.611","4.042","1.387","1.676","0.001","1.388","0.01","1.089","0.781","0.001","0.057","9.88","12.632","14.58","26.348","14.138","3.655","8.676","23.62","103.54","",""
"INTL.57-3-WAK-TBPD.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-ESH-TBPD.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-YEM-TBPD.A","        Yemen","69.695","60.683","67.092","82.713","88.321","78.288","62.755","85.428","80.125","66.743","82.212","35.908","60.668","34.864","16.868","14.927","15.052","15.887","16.263","15.177","16.263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-3-ZMB-TBPD.A","        Zambia","15.24","15.02","14.96","15.48","13.42","12.48","12.24","13.22","13.7","13.48","15.76","10.62","10.86","10.14","9.94","10.9","10.78","9.82","12.52","4.44","0.56","4.52","6.6","8.3","9.56","8.08","7.9","8.88","9.58","11.74","12.5","11.54","12.86","12.12","11.2","12.86","9.654","10.4","12.36","",""
"INTL.57-3-ZWE-TBPD.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
