id,name,unit,dataset_id
1853,Mules - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1854,Mules - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1855,Mules - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1856,Mules - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1857,Mules - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1858,Sheep - Manure applied to soils (N content) (FAO (2019)),kg,4
1859,Sheep - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1860,Sheep - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1861,Sheep - Implied emission factor for N2O (Manure applied) (FAO (2019)),kg N2O-N/kg N,4
1862,Sheep - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1863,Sheep - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1864,Sheep - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1865,Sheep - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1866,Sheep - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1867,Sheep - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1868,All Animals - Manure applied to soils (N content) (FAO (2019)),kg,4
1869,All Animals - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1870,All Animals - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1871,All Animals - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1872,All Animals - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1873,All Animals - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1874,All Animals - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1875,All Animals - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1876,All Animals - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1877,Camels and Llamas - Manure applied to soils (N content) (FAO (2019)),kg,4
1878,Camels and Llamas - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1879,Camels and Llamas - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1880,Camels and Llamas - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1881,Camels and Llamas - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1882,Camels and Llamas - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1883,Camels and Llamas - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1884,Camels and Llamas - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1885,Camels and Llamas - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1886,Cattle - Manure applied to soils (N content) (FAO (2019)),kg,4
1887,Cattle - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1888,Cattle - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1889,Cattle - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1890,Cattle - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1891,Cattle - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1892,Cattle - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1893,Cattle - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1894,Cattle - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1895,Chickens - Stocks (FAO (2019)),Head,4
1896,Chickens - Manure applied to soils (N content) (FAO (2019)),kg,4
1897,Chickens - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1898,Chickens - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1899,Chickens - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1900,Chickens - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1901,Chickens - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1902,Chickens - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1903,Chickens - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1904,Chickens - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1905,Mules and Asses - Manure applied to soils (N content) (FAO (2019)),kg,4
1906,Mules and Asses - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1907,Mules and Asses - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1908,Mules and Asses - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1909,Mules and Asses - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1910,Mules and Asses - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1911,Mules and Asses - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1912,Mules and Asses - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1913,Mules and Asses - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1914,Poultry Birds - Stocks (FAO (2019)),Head,4
1915,Poultry Birds - Manure applied to soils (N content) (FAO (2019)),kg,4
1916,Poultry Birds - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1917,Poultry Birds - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1918,Poultry Birds - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1919,Poultry Birds - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1920,Poultry Birds - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1921,Poultry Birds - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1922,Poultry Birds - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1923,Poultry Birds - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1924,Sheep and Goats - Manure applied to soils (N content) (FAO (2019)),kg,4
1925,Sheep and Goats - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1926,Sheep and Goats - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1927,Sheep and Goats - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1928,Sheep and Goats - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1929,Sheep and Goats - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1930,Sheep and Goats - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1931,Sheep and Goats - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1932,Sheep and Goats - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1933,Buffaloes - Manure applied to soils (N content) (FAO (2019)),kg,4
1934,Buffaloes - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1935,Buffaloes - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1936,Buffaloes - Implied emission factor for N2O (Manure applied) (FAO (2019)),kg N2O-N/kg N,4
1937,Buffaloes - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1938,Buffaloes - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1939,Buffaloes - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1940,Buffaloes - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1941,Buffaloes - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1942,Buffaloes - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1943,Ducks - Stocks (FAO (2019)),Head,4
1944,Ducks - Manure applied to soils (N content) (FAO (2019)),kg,4
1945,Ducks - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1946,Ducks - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1947,Ducks - Implied emission factor for N2O (Manure applied) (FAO (2019)),kg N2O-N/kg N,4
1948,Ducks - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1949,Ducks - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1950,Ducks - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1951,Ducks - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1952,Ducks - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1953,Ducks - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1954,"Swine, breeding - Manure applied to soils (N content) (FAO (2019))",kg,4
1955,"Swine, breeding - Manure applied to soils that leaches (N content) (FAO (2019))",kg,4
1956,"Swine, breeding - Manure applied to soils that volatilises (N content) (FAO (2019))",kg,4
1957,"Swine, breeding - Implied emission factor for N2O (Manure applied) (FAO (2019))",kg N2O-N/kg N,4
1958,"Swine, breeding - Direct emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1959,"Swine, breeding - Direct emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1960,"Swine, breeding - Indirect emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1961,"Swine, breeding - Indirect emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1962,"Swine, breeding - Emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1963,"Swine, breeding - Emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1964,"Swine, market - Manure applied to soils (N content) (FAO (2019))",kg,4
1965,"Swine, market - Manure applied to soils that leaches (N content) (FAO (2019))",kg,4
1966,"Swine, market - Manure applied to soils that volatilises (N content) (FAO (2019))",kg,4
1967,"Swine, market - Implied emission factor for N2O (Manure applied) (FAO (2019))",kg N2O-N/kg N,4
1968,"Swine, market - Direct emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1969,"Swine, market - Direct emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1970,"Swine, market - Indirect emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1971,"Swine, market - Indirect emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1972,"Swine, market - Emissions (N2O) (Manure applied) (FAO (2019))",gigagrams,4
1973,"Swine, market - Emissions (CO2eq) (Manure applied) (FAO (2019))",gigagrams,4
1974,Turkeys - Stocks (FAO (2019)),Head,4
1975,Turkeys - Manure applied to soils (N content) (FAO (2019)),kg,4
1976,Turkeys - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1977,Turkeys - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1978,Turkeys - Implied emission factor for N2O (Manure applied) (FAO (2019)),kg N2O-N/kg N,4
1979,Turkeys - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1980,Turkeys - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1981,Turkeys - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1982,Turkeys - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1983,Turkeys - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1984,Turkeys - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1985,Swine - Manure applied to soils (N content) (FAO (2019)),kg,4
1986,Swine - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1987,Swine - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1988,Swine - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1989,Swine - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1990,Swine - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1991,Swine - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1992,Swine - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1993,Swine - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
1994,Llamas - Manure applied to soils (N content) (FAO (2019)),kg,4
1995,Llamas - Manure applied to soils that leaches (N content) (FAO (2019)),kg,4
1996,Llamas - Manure applied to soils that volatilises (N content) (FAO (2019)),kg,4
1997,Llamas - Implied emission factor for N2O (Manure applied) (FAO (2019)),kg N2O-N/kg N,4
1998,Llamas - Direct emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
1999,Llamas - Direct emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
2000,Llamas - Indirect emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
2001,Llamas - Indirect emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
2002,Llamas - Emissions (N2O) (Manure applied) (FAO (2019)),gigagrams,4
2003,Llamas - Emissions (CO2eq) (Manure applied) (FAO (2019)),gigagrams,4
2004,Average dietary energy supply adequacy (percent) (3-year average) - Value (FAO (2019)),%,10
2005,Average value of food production (constant 2004-2006 I$/cap) (3-year average) - Value (FAO (2019)),I$ per person,10
2006,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average) - Value (FAO (2019))",%,10
2007,Average protein supply (g/cap/day) (3-year average) - Value (FAO (2019)),g/capita/day,10
2008,Average supply of protein of animal origin (g/cap/day) (3-year average) - Value (FAO (2019)),g/capita/day,10
2009,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $) - Value (FAO (2019))",I$,10
2010,Prevalence of undernourishment (percent) (3-year average) - Value (FAO (2019)),%,10
2011,Number of people undernourished (million) (3-year average) - Value (FAO (2019)),millions,10
2012,Prevalence of severe food insecurity in the total population (percent) (3-year average) - Value (FAO (2019)),%,10
2013,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average) - Value (FAO (2019)),%,10
2014,Number of severely food insecure people (million) (3-year average) - Value (FAO (2019)),millions,10
2015,Number of moderately or severely food insecure people (million) (3-year average) - Value (FAO (2019)),millions,10
2016,Cereal import dependency ratio (percent) (3-year average) - Value (FAO (2019)),%,10
2017,Percent of arable land equipped for irrigation (percent) (3-year average) - Value (FAO (2019)),%,10
2018,Value of food imports in total merchandise exports (percent) (3-year average) - Value (FAO (2019)),%,10
2019,Political stability and absence of violence/terrorism (index) - Value (FAO (2019)),index,10
2020,Per capita food production variability (constant 2004-2006 thousand int$ per capita) - Value (FAO (2019)),1000 I$,10
2021,Per capita food supply variability (kcal/cap/day) - Value (FAO (2019)),kcal/capita/day,10
2022,Percentage of population using at least basic drinking water services (percent) - Value (FAO (2019)),%,10
2023,Percentage of population using at least basic sanitation services (percent) - Value (FAO (2019)),%,10
2024,Percentage of children under 5 years affected by wasting (percent) - Value (FAO (2019)),%,10
2025,Percentage of children under 5 years of age who are stunted (percent) - Value (FAO (2019)),%,10
2026,Percentage of children under 5 years of age who are overweight (percent) - Value (FAO (2019)),%,10
2027,Prevalence of obesity in the adult population (18 years and older) - Value (FAO (2019)),%,10
2028,Prevalence of anemia among women of reproductive age (15-49 years) - Value (FAO (2019)),%,10
2029,Prevalence of exclusive breastfeeding among infants 0-5 months of age - Value (FAO (2019)),%,10
2030,Rail lines density (total route in km per 100 square km of land area) - Value (FAO (2019)),per 100 square km of land area,10
2031,Percentage of population using safely managed drinking water services (Percent) - Value (FAO (2019)),%,10
2032,Percentage of population using safely managed sanitation services (Percent) - Value (FAO (2019)),%,10
2033,Prevalence of low birthweight (percent) - Value (FAO (2019)),%,10
2034,Prevalence of undernourishment (percent) (annual value) - Value (FAO (2019)),%,10
2035,Number of people undernourished (million) (annual value) - Value (FAO (2019)),millions,10
2036,Prevalence of severe food insecurity in the total population (percent) (annual value) - Value (FAO (2019)),%,10
2037,Prevalence of moderate or severe food insecurity in the total population (percent) (annual value) - Value (FAO (2019)),%,10
2038,Number of severely food insecure people (million) (annual value) - Value (FAO (2019)),millions,10
2039,Number of moderately or severely food insecure people (million) (annual value) - Value (FAO (2019)),millions,10
2040,Population - Total Population - Both sexes (FAO (2019)),1000 persons,11
2041,Grand Total - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2042,Grand Total - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2043,Grand Total - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2044,Vegetal Products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2045,Vegetal Products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2046,Vegetal Products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2047,Animal Products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2048,Animal Products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2049,Animal Products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2050,Cereals - Excluding Beer - Food (FAO (2019)),1000 tonnes,11
2051,Cereals - Excluding Beer - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2052,Cereals - Excluding Beer - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2053,Cereals - Excluding Beer - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2054,Cereals - Excluding Beer - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2055,Wheat and products - Food (FAO (2019)),1000 tonnes,11
2056,Wheat and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2057,Wheat and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2058,Wheat and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2059,Wheat and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2060,Rice (Milled Equivalent) - Food (FAO (2019)),1000 tonnes,11
2061,Rice (Milled Equivalent) - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2062,Rice (Milled Equivalent) - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2063,Rice (Milled Equivalent) - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2064,Rice (Milled Equivalent) - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2065,Barley and products - Food (FAO (2019)),1000 tonnes,11
2066,Barley and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2067,Barley and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2068,Barley and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2069,Barley and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2070,Maize and products - Food (FAO (2019)),1000 tonnes,11
2071,Maize and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2072,Maize and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2073,Maize and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2074,Maize and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2075,Millet and products - Food (FAO (2019)),1000 tonnes,11
2076,Millet and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2077,Millet and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2078,Millet and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2079,Millet and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2080,"Cereals, Other - Food (FAO (2019))",1000 tonnes,11
2081,"Cereals, Other - Food supply quantity (kg/capita/yr) (FAO (2019))",kg,11
2082,"Cereals, Other - Food supply (kcal/capita/day) (FAO (2019))",kcal/capita/day,11
2083,"Cereals, Other - Protein supply quantity (g/capita/day) (FAO (2019))",g/capita/day,11
2084,"Cereals, Other - Fat supply quantity (g/capita/day) (FAO (2019))",g/capita/day,11
2085,Starchy Roots - Food (FAO (2019)),1000 tonnes,11
2086,Starchy Roots - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2087,Starchy Roots - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2088,Starchy Roots - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2089,Starchy Roots - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2090,Potatoes and products - Food (FAO (2019)),1000 tonnes,11
2091,Potatoes and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2092,Potatoes and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2093,Potatoes and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2094,Potatoes and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2095,Sugar & Sweeteners - Food (FAO (2019)),1000 tonnes,11
2096,Sugar & Sweeteners - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2097,Sugar & Sweeteners - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2098,Sugar & Sweeteners - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2099,Sugar (Raw Equivalent) - Food (FAO (2019)),1000 tonnes,11
2100,Sugar (Raw Equivalent) - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2101,Sugar (Raw Equivalent) - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2102,"Sweeteners, Other - Food (FAO (2019))",1000 tonnes,11
2103,"Sweeteners, Other - Food supply quantity (kg/capita/yr) (FAO (2019))",kg,11
2104,"Sweeteners, Other - Food supply (kcal/capita/day) (FAO (2019))",kcal/capita/day,11
2105,Honey - Food (FAO (2019)),1000 tonnes,11
2106,Honey - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2107,Honey - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2108,Honey - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2109,Pulses - Food (FAO (2019)),1000 tonnes,11
2110,Pulses - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2111,Pulses - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2112,Pulses - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2113,Pulses - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2114,"Pulses, Other and products - Food (FAO (2019))",1000 tonnes,11
2115,"Pulses, Other and products - Food supply quantity (kg/capita/yr) (FAO (2019))",kg,11
2116,"Pulses, Other and products - Food supply (kcal/capita/day) (FAO (2019))",kcal/capita/day,11
2117,"Pulses, Other and products - Protein supply quantity (g/capita/day) (FAO (2019))",g/capita/day,11
2118,"Pulses, Other and products - Fat supply quantity (g/capita/day) (FAO (2019))",g/capita/day,11
2119,Treenuts - Food (FAO (2019)),1000 tonnes,11
2120,Treenuts - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2121,Treenuts - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2122,Treenuts - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2123,Treenuts - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2124,Nuts and products - Food (FAO (2019)),1000 tonnes,11
2125,Nuts and products - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2126,Nuts and products - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2127,Nuts and products - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2128,Nuts and products - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2129,Oilcrops - Food (FAO (2019)),1000 tonnes,11
2130,Oilcrops - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2131,Oilcrops - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2132,Oilcrops - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2133,Oilcrops - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2134,Coconuts - Incl Copra - Food (FAO (2019)),1000 tonnes,11
2135,Coconuts - Incl Copra - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2136,Coconuts - Incl Copra - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2137,Coconuts - Incl Copra - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2138,Coconuts - Incl Copra - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2139,Sesame seed - Food (FAO (2019)),1000 tonnes,11
2140,Sesame seed - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2141,Sesame seed - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2142,Sesame seed - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2143,Sesame seed - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2144,Olives (including preserved) - Food (FAO (2019)),1000 tonnes,11
2145,Olives (including preserved) - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2146,Olives (including preserved) - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2147,Olives (including preserved) - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2148,Olives (including preserved) - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2149,Vegetable Oils - Food (FAO (2019)),1000 tonnes,11
2150,Vegetable Oils - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2151,Vegetable Oils - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2152,Vegetable Oils - Protein supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2153,Vegetable Oils - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2154,Soyabean Oil - Food (FAO (2019)),1000 tonnes,11
2155,Soyabean Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2156,Soyabean Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2157,Soyabean Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2158,Groundnut Oil - Food (FAO (2019)),1000 tonnes,11
2159,Groundnut Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2160,Groundnut Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2161,Groundnut Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2162,Sunflowerseed Oil - Food (FAO (2019)),1000 tonnes,11
2163,Sunflowerseed Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2164,Sunflowerseed Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2165,Sunflowerseed Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2166,Rape and Mustard Oil - Food (FAO (2019)),1000 tonnes,11
2167,Rape and Mustard Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2168,Rape and Mustard Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2169,Rape and Mustard Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2170,Cottonseed Oil - Food (FAO (2019)),1000 tonnes,11
2171,Cottonseed Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2172,Cottonseed Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2173,Cottonseed Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2174,Palm Oil - Food (FAO (2019)),1000 tonnes,11
2175,Palm Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
2176,Palm Oil - Food supply (kcal/capita/day) (FAO (2019)),kcal/capita/day,11
2177,Palm Oil - Fat supply quantity (g/capita/day) (FAO (2019)),g/capita/day,11
2178,Sesameseed Oil - Food (FAO (2019)),1000 tonnes,11
2179,Sesameseed Oil - Food supply quantity (kg/capita/yr) (FAO (2019)),kg,11
