Report generated on: 02-28-2022 15:46:02
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.26-3-HKG-BCF.A","        Hong Kong","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13.6294907354346","14.699499904489","16.4819432664756","17.3790490926457","18.7631810888252","19.8902212034384","65.82716","103.9638285","96.8867025","106.955009","95.27987","96.1592135","91.39522","67.87543","89.13506","108.41705","105.895559","94.99735","118.6584","113.255205","141.9663","112.831425","102.06035","96.869045","92.278095","114.526545","119.4225296","119.024261","115.320681","116.7319366","173.5016481"
"INTL.26-3-HUN-BCF.A","        Hungary","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","226","216","186.46","207.37","196.42203","240.57","315.92799","285.27457","308.22932","318.294095","319.494805","338.564905","377.8705","429.99544","403.22667","423.92126","407.217265","370.701555","402.696945","340.260025","340.330655","283.190985","288.629495","288.73544","315.78673","239.78885","304.3794363","472.0183172","450.1920302","657.5944772","412.4045151"
"INTL.26-3-ISL-BCF.A","        Iceland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-IND-BCF.A","        India","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.819","213.3026","282.16685","352.4437","381.04885","445.6753","429.07725","578.81285","632.8448","613.7747","655.09325","659.33105","862.6918587","888.5174989","1024.055671","1098.499058","1197.592106"
"INTL.26-3-IDN-BCF.A","        Indonesia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-IRN-BCF.A","        Iran","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","1377.285","3.5315","61.80125","70.63","93.58475","151.8545","173.0435","173.7498","183.638","204.827","204.827","257.7995","250.7365","216.1278","241.90775","373.98585","170.57145","209.0648","305.1216","337.25825","241.9438747","140.7672592","61.00739887","40.7339965",""
"INTL.26-3-IRQ-BCF.A","        Iraq","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.206315","150.27031","257.9160103",""
"INTL.26-3-IRL-BCF.A","        Ireland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0.177","0.11","3.43","19.42325","34.96185","56.22148","76.2804","99.835505","119.50596","122.61368","128.370025","121.4836","123.53187","147.863905","160.75388","169.44137","163.43782","184.62682","163.57908","159.69443","154.361865","149.94749","149.52371","70.771929","58.3764693","72.01575471","100.5400758",""
"INTL.26-3-ISR-BCF.A","        Israel","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0355","74.1615","25.4268","3.5315","19.42325","2.8252","5.6504","12.71334","18.010545","22.614802","28.976409",""
"INTL.26-3-ITA-BCF.A","        Italy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1076","1166","1199.01488","1135.24","1029.64","1211.8","1309.69209","1380.286775","1506.04349","1747.52746","2028.740805","1934.379125","2093.861665","2217.57011","2398.17102","2594.2399","2733.345685","2611.54425","2714.558105","2445.56375","2661.12651","2485.081235","2391.708375","2188.32929","1969.058455","2163.60879","2305.5032546","2459.7225495","2397.245524","2504.097254",""
"INTL.26-3-JAM-BCF.A","        Jamaica","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.60764705882353","6.9605882352941","3.452941176","8.582352941","23.55882353"
"INTL.26-3-JPN-BCF.A","        Japan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1783.654705","1876.35658","1926.99829","1981.38339","2095.02706","2160.00666","2296.287245","2390.366405","2446.27005","2576.405825","2677.618615","2690.614535","2720.17319","2894.13488","2868.42556","2857.513225","3130.074395","3377.067505","3368.733165","3280.62224","3488.662905","4112.608325","4294.692465","4257.78829","4322.944465","4160.849465","4104.090715","4119.090715","3979.303699212","3717.05521",""
"INTL.26-3-JOR-BCF.A","        Jordan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","12.36025","38.8465","45.2032","68.15795","82.99025","96.0568","100.64775","88.9938","35.66815","28.32263","41.6717","10.700445","96.97499","209.9467153","228.4869328","190.0676417","173.4293329",""
"INTL.26-3-KAZ-BCF.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","681.58","526.19","455.56","399.06","444.97","356.6815","360.213","388.465","296.646","293.1145","289.583","307.2405","413.1855","141.26","176.575","158.9175","162.449","180.1065","200.94235","183.638","138.78795","186.4632","170.9246","165.9805","202.4252704","203.2021938","319.5768632","272.4170052",""
"INTL.26-3-KEN-BCF.A","        Kenya","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-KIR-BCF.A","        Kiribati","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-XKS-BCF.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-KWT-BCF.A","        Kuwait","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.43035","98.52885","122.1899","93.58475","76.9867","116.89265","141.26","175.515259","180.7771493","161.4462993","169.7058443",""
"INTL.26-3-KGZ-BCF.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","81.22","77.69","63.57","29.84","63.57","67.0985","67.0985","67.0985","67.0985","70.63","42.378","25.07365","31.43035","25.07365","26.48625","26.48625","25.4268","22.6016","15.89175","13.77285","14.8323","13.20781","13.949425","5.6504","5.9977606557377","5.9977606557377","7.033788775","6.762172759",""
"INTL.26-3-LAO-BCF.A","        Laos","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LVA-BCF.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","56.5","28.25","24.72","38.85","35.32","45.9095","45.9095","45.55635","56.504","60.0355","60.0355","63.567","67.45165","68.5111","67.0985","58.26975","44.85005","55.0914","39.729375","61.977825","60.60054","59.96487","33.54925","46.12139","39.9766322","43.8965639","49.94701451","47.80814382","37.70850246"
"INTL.26-3-LBN-BCF.A","        Lebanon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4126","5.29725","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LSO-BCF.A","        Lesotho","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LBR-BCF.A","        Liberia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LBY-BCF.A","        Libya","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LTU-BCF.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","141.26","84.76","81.22","98.88","91.82","102.4135","113.008","75.5741","91.819","97.4694","102.06035","107.00445","103.1198","107.3576","102.76665","121.4836","124.66195","96.40995","109.82965","120.071","117.2458","114.4206","98.1757","88.2514353","77.7276547","87.8276589","80.5873769","92.700319","99.53480821"
"INTL.26-3-LUX-BCF.A","        Luxembourg","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","18","18.78758","19.529195","19.67","22.46","24.543925","25.00302","25.179595","26.1331","26.733455","27.68696","42.625205","42.554575","47.922455","47.216155","49.546945","46.33328","44.320325","44.814735","48.16966","41.777645","42.73115","36.37445","34.361495","30.900625","28.3932813","27.722302","27.25569043","27.28521391",""
"INTL.26-3-MAC-BCF.A","        Macau","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4566155558","2.5971842968","0","0.0131017537","2.061319039","0.0750084228","0.3352071324","6.197023556","3.288716752","4.722458258",""
"INTL.26-3-MDG-BCF.A","        Madagascar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MWI-BCF.A","        Malawi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MYS-BCF.A","        Malaysia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.19255","52.9725","57.2103","66.03905","65.33275","53.6788","103.8261","70.27685","82.6371","115.1269","163.50845","115.48005","74.3384245","98.6349381","96.8938612","140.7257462","141.5439241"
"INTL.26-3-MDV-BCF.A","        Maldives","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MLI-BCF.A","        Mali","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MLT-BCF.A","        Malta","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6297247","13.33189635","13.73863851","14.67726288"
"INTL.26-3-MTQ-BCF.A","        Martinique","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MRT-BCF.A","        Mauritania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MUS-BCF.A","        Mauritius","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MEX-BCF.A","        Mexico","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","59","90.05325","35.24437","45.62698","63.07259","30.618105","39.83532","55.16203","61.4481","102.76665","138.64669","266.098525","363.356035","411.20786","330.301195","371.5138","398.953555","480.14274","478.37699","540.88454","623.09786","814.43453","947.819285","1018.62586","1287.973365","1556.1637847862","1770.2393126463","1877.316107","2087.784016",""
"INTL.26-3-FSM-BCF.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MDA-BCF.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","77.69","63.57","49.44","49.44","70.63","84.756","81.57765","74.1615","75.22095","72.39575","77.693","84.0497","76.63355","86.52175","91.819","86.1686","88.9938","82.28395","76.63355","74.51465","122.54305","115.8332","111.24225","96.0568","97.0809263","88.5347689","96.55594695","98.96351645",""
"INTL.26-3-MNG-BCF.A","        Mongolia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MNE-BCF.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MSR-BCF.A","        Montserrat","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MAR-BCF.A","        Morocco","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.3473564469914","17.8180968481375","20.6307182425979","17.6575","17.6575","17.6575","26.1331","41.38918","39.41154","38.175515","39.800005","40.7535019","40.4003549","36.01045945","33.57572132",""
"INTL.26-3-MOZ-BCF.A","        Mozambique","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NAM-BCF.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NRU-BCF.A","        Nauru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NPL-BCF.A","        Nepal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NLD-BCF.A","        Netherlands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100","86.274545","104.32051","130.065145","129.711995","136.068695","201.048295","254.938985","254.47989","381.96704","614.728205","755.070015","944.88814","899.578995","665.3346","810.090785","889.01981","921.474295","934.399585","906.500735","909.325935","812.562835","921.29772","953.29311","1028.478745","1338.01472","1522.1102511","1800.9551223","2035.410215","1969.405801",""
"INTL.26-3-NLDA-BCF.A","        Netherlands Antilles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NCL-BCF.A","        New Caledonia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NZL-BCF.A","        New Zealand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NIC-BCF.A","        Nicaragua","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NER-BCF.A","        Niger","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NGA-BCF.A","        Nigeria","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NIU-BCF.A","        Niue","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-PRK-BCF.A","        North Korea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-MKD-BCF.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","9.42147117296223","10.42","0","0","0","0","0.7063","1.4126","0","0","0","0","3.5315","3.5315","3.5315","2.8252","2.47205","2.8252","2.8252","4.2378","2.8252","1.4126","1.76575","2.1189","4.8381319","7.0276433","6.3247033","7.7305833",""
"INTL.26-3-MNP-BCF.A","        Northern Mariana Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-NOR-BCF.A","        Norway","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.56868","1.51648","1.04258","0.37912","0.9478","1.13736"
"INTL.26-3-OMN-BCF.A","        Oman","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.36025","52.9725","67.0985","68.86425","68.86425","68.86425","69.57055","70.27685","69.785477379583","69.718443792966","56.71405379","56.71405379",""
"INTL.26-3-PAK-BCF.A","        Pakistan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.38155","132.6659743","218.8326028","314.1891048","379.3916757",""
"INTL.26-3-PSE-BCF.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-PAN-BCF.A","        Panama","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.786","19.52041999",""
"INTL.26-3-PNG-BCF.A","        Papua New Guinea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-PRY-BCF.A","        Paraguay","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-PER-BCF.A","        Peru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-PHL-BCF.A","        Philippines","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-POL-BCF.A","        Poland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","292","246","230.289115","202.249005","216.62221","252.255045","274.11503","286.19276","267.934905","270.30101","285.945555","310.13633","289.65363","324.898","351.843345","369.500845","385.71043","357.52906","395.59863","351.52551","384.756925","416.36385","432.53812","440.907775","417.387985","428.053115","518.3881176","555.3979232","556.7888306","602.2741642","587.401908"
"INTL.26-3-PRT-BCF.A","        Portugal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","4.061225","28.711095","80.23568","81.2245","90.159195","109.82965","106.86319","132.7844","157.64616","148.323","152.525485","168.205345","172.90224","182.2254","183.07296","159.20002","155.421315","143.73205","166.439595","174.6326054","231.1008107","215.0354684","220.4386175","215.1064156"
"INTL.26-3-PRI-BCF.A","        Puerto Rico","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","12.36025","22.24845","22.24845","26.1331","24.0142","23.66105","25.4268","26","28.486","26.723","27.193","26.48625","48.0284","56.706929","58.713233","55.373429","61.334954","46.432854","60.268787","68.721584","48.258433"
"INTL.26-3-QAT-BCF.A","        Qatar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-REU-BCF.A","        Reunion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-ROU-BCF.A","        Romania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","260","164","158.92","162.449","158.92","217.19","259.57","215.4215","134.197","120.071","120.071","190.701","176.575","201.2955","218.953","229.5475","208.3585","173.0435","157.5049","70.98315","80.5182","111.5954","100.64775","50.8536","19.7764","6.00355","50.9591631","42.730838","54.00803412","98.91634014",""
"INTL.26-3-RUS-BCF.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","734.55","713.36","257.8","289.58","162.449","105.945","70.63","150.08875","314.3035","0","77.693","486.6407","794.5875","967.631","1889.3525","1818.7225","1984.703","1317.2495","1341.97","1306.655","1130.08","1045.324","844.0285","557.977","562.7444845","557.3766501","578.5351441","568.9962483",""
"INTL.26-3-RWA-BCF.A","        Rwanda","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SHN-BCF.A","        Saint Helena","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-KNA-BCF.A","        Saint Kitts and Nevis","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-LCA-BCF.A","        Saint Lucia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SPM-BCF.A","        Saint Pierre and Miquelon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-VCT-BCF.A","        Saint Vincent/Grenadines","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-WSM-BCF.A","        Samoa","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-STP-BCF.A","        Sao Tome and Principe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SAU-BCF.A","        Saudi Arabia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SEN-BCF.A","        Senegal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SRB-BCF.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","74.1615","74.1615","75.92725","54.73825","64.62645","65.33275","79.1056","57.56345","45.9095","55.7977","57.7400085","70.983021","71.53475861","69.94576274",""
"INTL.26-3-SYC-BCF.A","        Seychelles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SLE-BCF.A","        Sierra Leone","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SGP-BCF.A","        Singapore","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","38.85","52.97","52.97","52.97","52.9725","52.9725","52.9725","52.9725","52.9725","41.6717","41.31855","187.8758","233.43215","233.43215","233.43215","304.4153","323.83855","284.6389","296.646","298.7649","341.601995","384.191885","437.55285","436.84655","453.6693319","476.09388","479.486163","485.4955113","520.1050558"
"INTL.26-3-SVK-BCF.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","194.72691","200.65983","260.98","221.389735","226.121945","234.56223","228.98246","248.47634","247.27563","256.210325","239.965425","245.403935","261.295685","245.0861","221.35442","221.28379","207.58157","215.35087","208.605705","169.547315","186.074735","167.993455","155.633205","154.6090787","176.3629339","146.4176899","230.5019906","154.0216511"
"INTL.26-3-SVN-BCF.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","23.78","29.31145","28.61","34.26","44.5","31.28909","33.1961","34.96185","35.66815","36.7276","35.350315","35.632835","38.811185","40.153155","38.881815","39.5528","37.99894","35.985985","37.186695","31.92476","30.72405","29.911805","27.05129","28.711095","30.4062006","31.889418","31.2813749","31.74768725","31.89296127"
"INTL.26-3-SLB-BCF.A","        Solomon Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-SOM-BCF.A","        Somalia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-3-ZAF-BCF.A","        South Africa","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.49335","73.4552","45.9095","86.1686","97.4694","89.34695","107.3576","116.5395","127.134","131.3718","134.197","134.197","141.7543458","147.0515508","130.6530501","125.0851327",""
"INTL.26-3-KOR-BCF.A","        South Korea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","106","127","157.99931","205.427355","273.44","325.639615","442.56758","536.29359","488.83023","598.342045","670.949685","745.42902","822.1332","896.22407","1021.627635","1029.185045","1164.724015","1179.09722","1314.318355","1190.786485","1547.326725","1650.234635","1687.668535","1877.310085","1733.47209","1533.73045","1562.6984942397","1753.4754245741","2056.112056","1957.059818",""
