date,location,monthly_sea_surface_temperature_anomaly,monthly_sea_surface_temperature_anomaly_lower_bound_95pct,monthly_sea_surface_temperature_anomaly_upper_bound_95pct
2017-10-15,Southern Hemisphere,0.43552,0.4135,0.456
2017-11-15,Southern Hemisphere,0.39694,0.3765,0.4185
2017-12-15,Southern Hemisphere,0.36588,0.3445,0.386
2018-01-15,Southern Hemisphere,0.45697,0.433,0.481
2018-02-15,Southern Hemisphere,0.38947,0.3625,0.4135
2018-03-15,Southern Hemisphere,0.48497,0.459,0.509
2018-04-15,Southern Hemisphere,0.52336,0.4975,0.5485
2018-05-15,Southern Hemisphere,0.51891,0.4925,0.543
2018-06-15,Southern Hemisphere,0.46192,0.434,0.4875
2018-07-15,Southern Hemisphere,0.49857,0.4735,0.5195
2018-08-15,Southern Hemisphere,0.51587,0.492,0.537
2018-09-15,Southern Hemisphere,0.44557,0.424,0.4655
2018-10-15,Southern Hemisphere,0.53834,0.517,0.559
2018-11-15,Southern Hemisphere,0.61002,0.5895,0.631
2018-12-15,Southern Hemisphere,0.62193,0.6015,0.6415
2019-01-15,Southern Hemisphere,0.62143,0.5975,0.645
2019-02-15,Southern Hemisphere,0.66325,0.639,0.687
2019-03-15,Southern Hemisphere,0.73636,0.711,0.759
2019-04-15,Southern Hemisphere,0.69124,0.665,0.7145
2019-05-15,Southern Hemisphere,0.58485,0.557,0.6085
2019-06-15,Southern Hemisphere,0.4378,0.4105,0.463
2019-07-15,Southern Hemisphere,0.54963,0.525,0.5745
2019-08-15,Southern Hemisphere,0.53876,0.514,0.561
2019-09-15,Southern Hemisphere,0.41336,0.39,0.4355
2019-10-15,Southern Hemisphere,0.51539,0.494,0.538
2019-11-15,Southern Hemisphere,0.62042,0.6,0.6445
2019-12-15,Southern Hemisphere,0.65272,0.632,0.675
2020-01-15,Southern Hemisphere,0.71158,0.6885,0.7365
2020-02-15,Southern Hemisphere,0.63897,0.615,0.664
2020-03-15,Southern Hemisphere,0.76293,0.7355,0.7875
2020-04-15,Southern Hemisphere,0.63546,0.607,0.6605
2020-05-15,Southern Hemisphere,0.54436,0.515,0.571
2020-06-15,Southern Hemisphere,0.4337,0.4035,0.46
2020-07-15,Southern Hemisphere,0.42595,0.398,0.4485
2020-08-15,Southern Hemisphere,0.50517,0.479,0.527
2020-09-15,Southern Hemisphere,0.35364,0.3305,0.3745
2020-10-15,Southern Hemisphere,0.34023,0.3185,0.363
2020-11-15,Southern Hemisphere,0.38254,0.3595,0.4055
2020-12-15,Southern Hemisphere,0.34347,0.3225,0.3675
2021-01-15,Southern Hemisphere,0.43528,0.4105,0.4605
2021-02-15,Southern Hemisphere,0.43241,0.404,0.4575
2021-03-15,Southern Hemisphere,0.4869,0.455,0.513
2021-04-15,Southern Hemisphere,0.50305,0.472,0.526
2021-05-15,Southern Hemisphere,0.51186,0.4805,0.535
2021-06-15,Southern Hemisphere,0.47106,0.4405,0.497
2021-07-15,Southern Hemisphere,0.55579,0.526,0.5775
2021-08-15,Southern Hemisphere,0.53003,0.502,0.551
2021-09-15,Southern Hemisphere,0.42744,0.403,0.4505
1850-01-15,Tropics,-0.36914,-0.4715,-0.273
1850-02-15,Tropics,-0.40356,-0.5075,-0.309
1850-03-15,Tropics,-0.81389,-0.918,-0.7135
1850-04-15,Tropics,-0.39765,-0.5045,-0.296
1850-05-15,Tropics,-0.06982,-0.1755,0.032
1850-06-15,Tropics,-0.11169,-0.222,-0.005
1850-07-15,Tropics,-0.15271,-0.2615,-0.0565
1850-08-15,Tropics,-0.30931,-0.4115,-0.2185
1850-09-15,Tropics,-0.21735,-0.3245,-0.123
1850-10-15,Tropics,-0.40931,-0.5175,-0.3135
1850-11-15,Tropics,-0.07765,-0.187,0.021
1850-12-15,Tropics,-0.1078,-0.2145,-0.008
1851-01-15,Tropics,-0.32375,-0.4275,-0.229
1851-02-15,Tropics,-0.41746,-0.5165,-0.3245
1851-03-15,Tropics,-0.36811,-0.4715,-0.2745
1851-04-15,Tropics,-0.60732,-0.7115,-0.512
1851-05-15,Tropics,-0.34101,-0.444,-0.2455
1851-06-15,Tropics,-0.20985,-0.316,-0.1085
1851-07-15,Tropics,-0.05802,-0.163,0.038
1851-08-15,Tropics,-0.01958,-0.1195,0.0675
1851-09-15,Tropics,0.13279,0.0365,0.219
1851-10-15,Tropics,-0.16994,-0.2685,-0.0835
1851-11-15,Tropics,0.01878,-0.085,0.112
1851-12-15,Tropics,-0.02142,-0.122,0.0715
1852-01-15,Tropics,-0.45789,-0.552,-0.3625
1852-02-15,Tropics,-0.57206,-0.667,-0.476
1852-03-15,Tropics,-0.46764,-0.567,-0.3665
1852-04-15,Tropics,-0.26188,-0.363,-0.1595
1852-05-15,Tropics,-0.15089,-0.253,-0.049
1852-06-15,Tropics,0.11674,0.0145,0.2235
1852-07-15,Tropics,0.19501,0.095,0.2955
1852-08-15,Tropics,-0.13481,-0.232,-0.041
1852-09-15,Tropics,-0.11317,-0.2085,-0.024
1852-10-15,Tropics,0.0291,-0.069,0.122
1852-11-15,Tropics,-0.05433,-0.153,0.041
1852-12-15,Tropics,-0.01259,-0.108,0.085
1853-01-15,Tropics,-0.11118,-0.205,-0.0175
1853-02-15,Tropics,-0.04273,-0.136,0.0495
1853-03-15,Tropics,0.02936,-0.063,0.1225
1853-04-15,Tropics,-0.2165,-0.31,-0.1235
1853-05-15,Tropics,-0.24684,-0.3425,-0.153
1853-06-15,Tropics,-0.20057,-0.2975,-0.1045
1853-07-15,Tropics,0.0741,-0.0235,0.1685
1853-08-15,Tropics,-0.26531,-0.356,-0.1765
1853-09-15,Tropics,-0.29488,-0.387,-0.2075
1853-10-15,Tropics,-0.15383,-0.245,-0.0675
1853-11-15,Tropics,0.07391,-0.0165,0.16
1853-12-15,Tropics,-0.06676,-0.1575,0.022
1854-01-15,Tropics,-0.22269,-0.311,-0.132
1854-02-15,Tropics,-0.26921,-0.3595,-0.179
1854-03-15,Tropics,-0.0862,-0.176,0.0035
1854-04-15,Tropics,-0.14843,-0.239,-0.057
1854-05-15,Tropics,-0.04448,-0.136,0.047
1854-06-15,Tropics,-0.03391,-0.1265,0.0625
1854-07-15,Tropics,-0.36185,-0.452,-0.2725
1854-08-15,Tropics,-0.23763,-0.325,-0.154
1854-09-15,Tropics,-0.29805,-0.386,-0.215
1854-10-15,Tropics,-0.07112,-0.159,0.0155
1854-11-15,Tropics,-0.30727,-0.395,-0.2205
1854-12-15,Tropics,-0.46909,-0.5595,-0.3795
1855-01-15,Tropics,-0.11066,-0.1945,-0.0225
1855-02-15,Tropics,-0.17581,-0.259,-0.088
1855-03-15,Tropics,-0.25194,-0.3365,-0.165
1855-04-15,Tropics,-0.33957,-0.426,-0.25
1855-05-15,Tropics,-0.39974,-0.486,-0.309
1855-06-15,Tropics,-0.35373,-0.441,-0.261
1855-07-15,Tropics,-0.33475,-0.4205,-0.243
1855-08-15,Tropics,-0.23767,-0.3185,-0.153
1855-09-15,Tropics,-0.25545,-0.3365,-0.1715
1855-10-15,Tropics,-0.0762,-0.1605,0.0125
1855-11-15,Tropics,-0.04426,-0.1285,0.0425
1855-12-15,Tropics,-0.13627,-0.2245,-0.0445
1856-01-15,Tropics,-0.23497,-0.316,-0.149
1856-02-15,Tropics,-0.08111,-0.162,0.0055
1856-03-15,Tropics,-0.30768,-0.388,-0.2215
1856-04-15,Tropics,-0.33812,-0.422,-0.2485
1856-05-15,Tropics,-0.10498,-0.189,-0.0155
1856-06-15,Tropics,-0.39081,-0.477,-0.299
1856-07-15,Tropics,-0.37986,-0.463,-0.2895
1856-08-15,Tropics,-0.38176,-0.461,-0.298
1856-09-15,Tropics,-0.23327,-0.312,-0.153
1856-10-15,Tropics,-0.29265,-0.373,-0.2085
1856-11-15,Tropics,-0.49139,-0.574,-0.405
1856-12-15,Tropics,-0.5622,-0.644,-0.476
1857-01-15,Tropics,-0.43549,-0.5165,-0.349
1857-02-15,Tropics,-0.44725,-0.5265,-0.3625
1857-03-15,Tropics,-0.82789,-0.906,-0.743
1857-04-15,Tropics,-0.55211,-0.631,-0.4655
1857-05-15,Tropics,-0.50828,-0.5885,-0.42
1857-06-15,Tropics,-0.36496,-0.4445,-0.2765
1857-07-15,Tropics,-0.52805,-0.6045,-0.442
1857-08-15,Tropics,-0.4281,-0.505,-0.348
1857-09-15,Tropics,-0.29495,-0.369,-0.218
1857-10-15,Tropics,-0.46206,-0.538,-0.3815
1857-11-15,Tropics,-0.61077,-0.6885,-0.5285
1857-12-15,Tropics,-0.51043,-0.5895,-0.424
1858-01-15,Tropics,-0.45061,-0.523,-0.369
1858-02-15,Tropics,-0.41501,-0.4875,-0.3325
1858-03-15,Tropics,-0.50988,-0.584,-0.4265
1858-04-15,Tropics,-0.591,-0.6655,-0.507
1858-05-15,Tropics,-0.86647,-0.942,-0.78
1858-06-15,Tropics,-0.51148,-0.588,-0.424
1858-07-15,Tropics,-0.25898,-0.3355,-0.1705
1858-08-15,Tropics,-0.08959,-0.164,-0.0065
1858-09-15,Tropics,-0.3106,-0.3835,-0.2315
1858-10-15,Tropics,-0.14529,-0.2195,-0.064
1858-11-15,Tropics,-0.00699,-0.083,0.077
1858-12-15,Tropics,-0.24963,-0.324,-0.1665
1859-01-15,Tropics,-0.27757,-0.3485,-0.196
1859-02-15,Tropics,-0.24571,-0.3175,-0.163
1859-03-15,Tropics,-0.15989,-0.231,-0.078
1859-04-15,Tropics,-0.03766,-0.11,0.0455
1859-05-15,Tropics,-0.10803,-0.1835,-0.022
1859-06-15,Tropics,-0.06317,-0.1415,0.0255
1859-07-15,Tropics,-0.21873,-0.2935,-0.134
1859-08-15,Tropics,-0.11793,-0.186,-0.042
1859-09-15,Tropics,-0.54059,-0.612,-0.464
1859-10-15,Tropics,-0.24042,-0.312,-0.1605
1859-11-15,Tropics,-0.35078,-0.421,-0.271
1859-12-15,Tropics,-0.21712,-0.289,-0.1345
1860-01-15,Tropics,-0.35472,-0.422,-0.2755
1860-02-15,Tropics,-0.46414,-0.533,-0.384
1860-03-15,Tropics,-0.10396,-0.173,-0.023
1860-04-15,Tropics,-0.25372,-0.326,-0.1695
1860-05-15,Tropics,-0.40702,-0.4785,-0.323
1860-06-15,Tropics,-0.28136,-0.355,-0.196
1860-07-15,Tropics,-0.43993,-0.511,-0.358
1860-08-15,Tropics,-0.20089,-0.268,-0.1245
1860-09-15,Tropics,-0.08073,-0.1485,-0.005
1860-10-15,Tropics,-0.41796,-0.4845,-0.3415
1860-11-15,Tropics,-0.45598,-0.5225,-0.3795
1860-12-15,Tropics,-0.23348,-0.3025,-0.153
1861-01-15,Tropics,-0.22882,-0.298,-0.15
1861-02-15,Tropics,-0.95844,-1.023,-0.884
1861-03-15,Tropics,-0.57294,-0.642,-0.4945
1861-04-15,Tropics,-0.28256,-0.351,-0.2045
1861-05-15,Tropics,-0.68578,-0.7565,-0.604
1861-06-15,Tropics,-0.44686,-0.52,-0.3635
1861-07-15,Tropics,-0.22087,-0.293,-0.139
1861-08-15,Tropics,-0.23593,-0.302,-0.159
1861-09-15,Tropics,-0.39725,-0.461,-0.324
1861-10-15,Tropics,-0.38862,-0.4555,-0.312
1861-11-15,Tropics,-0.19386,-0.2605,-0.117
1861-12-15,Tropics,-0.24255,-0.311,-0.1645
1862-01-15,Tropics,-0.50282,-0.573,-0.424
1862-02-15,Tropics,-0.64457,-0.7065,-0.573
1862-03-15,Tropics,-0.37242,-0.4405,-0.2945
1862-04-15,Tropics,-0.25879,-0.3275,-0.1795
1862-05-15,Tropics,-0.16831,-0.24,-0.0855
1862-06-15,Tropics,-0.3331,-0.404,-0.2515
1862-07-15,Tropics,-0.15879,-0.2285,-0.08
1862-08-15,Tropics,-0.44305,-0.509,-0.368
1862-09-15,Tropics,-0.38914,-0.452,-0.316
1862-10-15,Tropics,-0.14067,-0.204,-0.069
1862-11-15,Tropics,-0.75247,-0.814,-0.6805
1862-12-15,Tropics,-0.36018,-0.4275,-0.283
1863-01-15,Tropics,-0.69472,-0.7585,-0.617
1863-02-15,Tropics,-0.42412,-0.4875,-0.3495
1863-03-15,Tropics,-0.64149,-0.7055,-0.5675
1863-04-15,Tropics,-0.36454,-0.4295,-0.2875
1863-05-15,Tropics,-0.47882,-0.5445,-0.3995
1863-06-15,Tropics,-0.29233,-0.361,-0.21
1863-07-15,Tropics,-0.48921,-0.556,-0.408
1863-08-15,Tropics,-0.35312,-0.416,-0.2795
1863-09-15,Tropics,-0.22245,-0.2815,-0.153
1863-10-15,Tropics,-0.31087,-0.372,-0.2405
1863-11-15,Tropics,-0.56642,-0.628,-0.495
1863-12-15,Tropics,-0.25665,-0.318,-0.1855
1864-01-15,Tropics,-0.99282,-1.0555,-0.917
1864-02-15,Tropics,-0.97435,-1.035,-0.9015
1864-03-15,Tropics,-0.7954,-0.8575,-0.721
1864-04-15,Tropics,-0.7684,-0.831,-0.6925
1864-05-15,Tropics,-0.28021,-0.3455,-0.2015
1864-06-15,Tropics,-0.3581,-0.426,-0.277
1864-07-15,Tropics,-0.16291,-0.2285,-0.084
1864-08-15,Tropics,-0.57195,-0.6335,-0.4975
1864-09-15,Tropics,-0.48044,-0.538,-0.4135
1864-10-15,Tropics,-0.40424,-0.4635,-0.334
1864-11-15,Tropics,-0.04727,-0.1045,0.0205
1864-12-15,Tropics,-0.38348,-0.445,-0.3105
1865-01-15,Tropics,-0.06274,-0.121,0.0095
1865-02-15,Tropics,-0.00867,-0.065,0.0615
1865-03-15,Tropics,-0.18441,-0.2425,-0.112
1865-04-15,Tropics,0.07288,0.013,0.1475
1865-05-15,Tropics,-0.27503,-0.337,-0.1985
1865-06-15,Tropics,-0.00314,-0.067,0.0765
1865-07-15,Tropics,-0.12197,-0.1845,-0.0445
1865-08-15,Tropics,-0.17409,-0.23,-0.1045
1865-09-15,Tropics,-0.12946,-0.1835,-0.065
1865-10-15,Tropics,-0.19718,-0.252,-0.1295
1865-11-15,Tropics,-0.02394,-0.0785,0.0435
1865-12-15,Tropics,-0.21532,-0.272,-0.1445
1866-01-15,Tropics,-0.04029,-0.0985,0.0295
1866-02-15,Tropics,-0.00515,-0.0625,0.064
1866-03-15,Tropics,-0.2928,-0.3495,-0.224
1866-04-15,Tropics,-0.03381,-0.0935,0.037
1866-05-15,Tropics,-0.36952,-0.432,-0.295
1866-06-15,Tropics,0.18627,0.1235,0.261
1866-07-15,Tropics,-0.03817,-0.102,0.037
1866-08-15,Tropics,-0.15077,-0.205,-0.085
1866-09-15,Tropics,-0.31421,-0.367,-0.2515
1866-10-15,Tropics,-0.06679,-0.1195,-0.003
1866-11-15,Tropics,-0.00245,-0.056,0.0615
1866-12-15,Tropics,-0.58781,-0.644,-0.5205
1867-01-15,Tropics,-0.26559,-0.32,-0.201
1867-02-15,Tropics,-0.08195,-0.135,-0.018
1867-03-15,Tropics,0.17129,0.1165,0.237
1867-04-15,Tropics,-0.17521,-0.233,-0.1055
1867-05-15,Tropics,-0.08467,-0.1435,-0.014
1867-06-15,Tropics,-0.17426,-0.2345,-0.0995
1867-07-15,Tropics,-0.1,-0.1595,-0.029
1867-08-15,Tropics,-0.07581,-0.127,-0.014
1867-09-15,Tropics,-0.08434,-0.1345,-0.025
1867-10-15,Tropics,-0.039,-0.091,0.0235
1867-11-15,Tropics,-0.14589,-0.1995,-0.0815
1867-12-15,Tropics,-0.29219,-0.3485,-0.225
1868-01-15,Tropics,-0.21193,-0.263,-0.1485
1868-02-15,Tropics,-0.18384,-0.2365,-0.12
1868-03-15,Tropics,0.15397,0.1015,0.2175
1868-04-15,Tropics,-0.07338,-0.1285,-0.006
1868-05-15,Tropics,-0.06172,-0.1195,0.0105
1868-06-15,Tropics,-0.37908,-0.437,-0.3085
1868-07-15,Tropics,-0.37816,-0.434,-0.311
1868-08-15,Tropics,-0.18718,-0.24,-0.1235
1868-09-15,Tropics,0.09528,0.0465,0.1545
1868-10-15,Tropics,-0.15385,-0.204,-0.094
1868-11-15,Tropics,-0.00677,-0.0575,0.0545
1868-12-15,Tropics,-0.166,-0.219,-0.102
1869-01-15,Tropics,-0.37421,-0.427,-0.3095
1869-02-15,Tropics,-0.2009,-0.254,-0.136
1869-03-15,Tropics,-0.22188,-0.275,-0.1575
1869-04-15,Tropics,-0.07827,-0.132,-0.012
1869-05-15,Tropics,-0.07211,-0.1275,-0.006
1869-06-15,Tropics,-0.28478,-0.342,-0.214
1869-07-15,Tropics,-0.22619,-0.281,-0.159
1869-08-15,Tropics,-0.06721,-0.1165,-0.0085
1869-09-15,Tropics,-0.34188,-0.3925,-0.28
1869-10-15,Tropics,-0.23708,-0.288,-0.1755
1869-11-15,Tropics,-0.19317,-0.245,-0.131
1869-12-15,Tropics,-0.18068,-0.235,-0.114
1870-01-15,Tropics,-0.1919,-0.245,-0.127
1870-02-15,Tropics,-0.10655,-0.1555,-0.0445
1870-03-15,Tropics,-0.30461,-0.356,-0.2405
1870-04-15,Tropics,-0.23382,-0.2855,-0.171
1870-05-15,Tropics,-0.39619,-0.4485,-0.3305
1870-06-15,Tropics,-0.4028,-0.4595,-0.3345
1870-07-15,Tropics,-0.26628,-0.324,-0.198
1870-08-15,Tropics,-0.09793,-0.1495,-0.034
1870-09-15,Tropics,-0.17164,-0.22,-0.111
1870-10-15,Tropics,-0.2771,-0.3265,-0.216
1870-11-15,Tropics,-0.61062,-0.6585,-0.5505
1870-12-15,Tropics,-0.21119,-0.2605,-0.149
1871-01-15,Tropics,-0.39269,-0.4405,-0.334
1871-02-15,Tropics,-0.38202,-0.431,-0.322
1871-03-15,Tropics,-0.07593,-0.124,-0.017
1871-04-15,Tropics,-0.17406,-0.229,-0.11
1871-05-15,Tropics,-0.15192,-0.2085,-0.0855
1871-06-15,Tropics,-0.20944,-0.268,-0.1405
1871-07-15,Tropics,0.04597,-0.0065,0.1095
1871-08-15,Tropics,-0.18745,-0.241,-0.126
1871-09-15,Tropics,-0.44377,-0.49,-0.387
1871-10-15,Tropics,-0.29642,-0.345,-0.238
1871-11-15,Tropics,-0.21548,-0.2635,-0.157
1871-12-15,Tropics,-0.14451,-0.1935,-0.084
1872-01-15,Tropics,-0.40393,-0.451,-0.3485
1872-02-15,Tropics,-0.37903,-0.4265,-0.3225
1872-03-15,Tropics,-0.54285,-0.591,-0.485
1872-04-15,Tropics,-0.37904,-0.431,-0.3175
1872-05-15,Tropics,-0.37413,-0.4275,-0.3115
1872-06-15,Tropics,-0.288,-0.3415,-0.226
1872-07-15,Tropics,-0.1424,-0.1975,-0.079
1872-08-15,Tropics,0.06823,0.0205,0.1235
1872-09-15,Tropics,-0.33945,-0.385,-0.285
1872-10-15,Tropics,-0.27139,-0.3205,-0.2125
1872-11-15,Tropics,-0.3459,-0.395,-0.2875
1872-12-15,Tropics,-0.47491,-0.524,-0.417
1873-01-15,Tropics,-0.30305,-0.352,-0.24
1873-02-15,Tropics,-0.39564,-0.4455,-0.3335
1873-03-15,Tropics,-0.40111,-0.452,-0.336
1873-04-15,Tropics,-0.20332,-0.2515,-0.1405
1873-05-15,Tropics,-0.25256,-0.304,-0.1865
1873-06-15,Tropics,-0.57473,-0.6295,-0.508
1873-07-15,Tropics,-0.44406,-0.496,-0.3785
1873-08-15,Tropics,-0.32142,-0.373,-0.2585
1873-09-15,Tropics,-0.20135,-0.247,-0.1425
1873-10-15,Tropics,-0.30644,-0.3525,-0.247
1873-11-15,Tropics,-0.43751,-0.486,-0.3755
1873-12-15,Tropics,-0.3476,-0.3945,-0.288
1874-01-15,Tropics,-0.23216,-0.2805,-0.1765
1874-02-15,Tropics,-0.63016,-0.677,-0.5755
1874-03-15,Tropics,-0.57586,-0.6245,-0.52
1874-04-15,Tropics,-0.91087,-0.962,-0.852
1874-05-15,Tropics,-0.40833,-0.4605,-0.3485
1874-06-15,Tropics,-0.69266,-0.745,-0.6325
1874-07-15,Tropics,-0.234,-0.29,-0.172
1874-08-15,Tropics,-0.65572,-0.7045,-0.5995
1874-09-15,Tropics,-0.39893,-0.445,-0.346
1874-10-15,Tropics,-0.77418,-0.823,-0.7185
1874-11-15,Tropics,-0.68362,-0.7325,-0.628
1874-12-15,Tropics,-0.47383,-0.522,-0.418
1875-01-15,Tropics,-0.31808,-0.367,-0.258
1875-02-15,Tropics,-0.19777,-0.241,-0.142
1875-03-15,Tropics,-0.35682,-0.402,-0.299
1875-04-15,Tropics,-0.53597,-0.583,-0.4765
1875-05-15,Tropics,-0.32518,-0.375,-0.264
1875-06-15,Tropics,-0.48341,-0.54,-0.418
1875-07-15,Tropics,-0.44348,-0.4955,-0.38
1875-08-15,Tropics,-0.44419,-0.4915,-0.3855
1875-09-15,Tropics,-0.03092,-0.0765,0.0255
1875-10-15,Tropics,-0.12776,-0.1755,-0.0685
1875-11-15,Tropics,0.01769,-0.027,0.073
1875-12-15,Tropics,-0.24449,-0.291,-0.1855
1876-01-15,Tropics,-0.32674,-0.3745,-0.27
1876-02-15,Tropics,-0.31132,-0.3585,-0.2555
1876-03-15,Tropics,-0.15858,-0.207,-0.1015
1876-04-15,Tropics,-0.24577,-0.2945,-0.188
1876-05-15,Tropics,-0.37985,-0.433,-0.3175
1876-06-15,Tropics,-0.41007,-0.471,-0.3425
1876-07-15,Tropics,-0.31644,-0.3725,-0.2535
1876-08-15,Tropics,-0.48692,-0.5335,-0.4315
1876-09-15,Tropics,-0.7545,-0.8005,-0.6985
1876-10-15,Tropics,-0.4686,-0.517,-0.411
1876-11-15,Tropics,-0.27817,-0.326,-0.2225
1876-12-15,Tropics,-0.27147,-0.3205,-0.214
1877-01-15,Tropics,-0.46739,-0.5185,-0.416
1877-02-15,Tropics,-0.02577,-0.075,0.0225
1877-03-15,Tropics,-0.28609,-0.337,-0.237
1877-04-15,Tropics,-0.01529,-0.0675,0.037
1877-05-15,Tropics,-0.28842,-0.344,-0.2325
1877-06-15,Tropics,0.04778,-0.0075,0.103
1877-07-15,Tropics,0.19454,0.142,0.248
1877-08-15,Tropics,0.23541,0.184,0.286
1877-09-15,Tropics,0.45495,0.406,0.5045
1877-10-15,Tropics,0.5431,0.4935,0.593
1877-11-15,Tropics,0.2282,0.1775,0.278
1877-12-15,Tropics,0.5221,0.4705,0.5735
1878-01-15,Tropics,0.87643,0.8265,0.9315
1878-02-15,Tropics,0.71338,0.662,0.7675
1878-03-15,Tropics,0.28471,0.233,0.3395
1878-04-15,Tropics,0.53088,0.4775,0.5905
1878-05-15,Tropics,0.41307,0.358,0.4745
1878-06-15,Tropics,0.37538,0.3195,0.4355
1878-07-15,Tropics,0.17872,0.1225,0.24
1878-08-15,Tropics,0.02792,-0.0215,0.0825
1878-09-15,Tropics,-0.11089,-0.1605,-0.0575
1878-10-15,Tropics,-0.07709,-0.127,-0.0215
1878-11-15,Tropics,-0.03527,-0.0875,0.019
1878-12-15,Tropics,-0.20623,-0.2585,-0.15
1879-01-15,Tropics,-0.18222,-0.2335,-0.1265
1879-02-15,Tropics,-0.07818,-0.13,-0.0215
1879-03-15,Tropics,-0.25033,-0.3025,-0.1925
1879-04-15,Tropics,-0.30169,-0.3545,-0.2435
1879-05-15,Tropics,-0.1675,-0.2225,-0.1075
1879-06-15,Tropics,-0.22857,-0.2865,-0.1645
1879-07-15,Tropics,-0.40457,-0.4565,-0.3485
1879-08-15,Tropics,-0.1404,-0.1905,-0.0855
1879-09-15,Tropics,-0.312,-0.361,-0.258
1879-10-15,Tropics,-0.38784,-0.438,-0.333
1879-11-15,Tropics,-0.39486,-0.4435,-0.3425
1879-12-15,Tropics,-0.50601,-0.5575,-0.45
1880-01-15,Tropics,-0.43945,-0.492,-0.388
1880-02-15,Tropics,-0.07734,-0.131,-0.0275
1880-03-15,Tropics,0.11533,0.061,0.166
1880-04-15,Tropics,-0.20909,-0.263,-0.1555
1880-05-15,Tropics,-0.36171,-0.4185,-0.306
1880-06-15,Tropics,-0.52679,-0.59,-0.466
1880-07-15,Tropics,-0.54909,-0.6065,-0.494
1880-08-15,Tropics,-0.20434,-0.2555,-0.154
1880-09-15,Tropics,-0.34912,-0.4005,-0.302
1880-10-15,Tropics,-0.20161,-0.2545,-0.1525
1880-11-15,Tropics,-0.17995,-0.234,-0.13
1880-12-15,Tropics,-0.11009,-0.164,-0.06
1881-01-15,Tropics,-0.16181,-0.217,-0.108
1881-02-15,Tropics,-0.07255,-0.1265,-0.0205
1881-03-15,Tropics,0.11695,0.0625,0.169
1881-04-15,Tropics,0.07891,0.022,0.134
1881-05-15,Tropics,0.12415,0.067,0.1815
1881-06-15,Tropics,-0.04944,-0.1085,0.011
1881-07-15,Tropics,-0.03436,-0.0915,0.024
1881-08-15,Tropics,-0.05295,-0.106,0.001
1881-09-15,Tropics,-0.12253,-0.176,-0.071
1881-10-15,Tropics,-0.2024,-0.258,-0.149
1881-11-15,Tropics,-0.1728,-0.2285,-0.121
1881-12-15,Tropics,-0.113,-0.169,-0.059
1882-01-15,Tropics,-0.19858,-0.256,-0.146
1882-02-15,Tropics,-0.19334,-0.252,-0.14
1882-03-15,Tropics,-0.18239,-0.241,-0.1275
1882-04-15,Tropics,-0.12148,-0.182,-0.065
1882-05-15,Tropics,-0.35756,-0.42,-0.303
1882-06-15,Tropics,-0.48834,-0.5495,-0.4305
1882-07-15,Tropics,-0.41169,-0.472,-0.351
1882-08-15,Tropics,-0.40682,-0.4635,-0.354
1882-09-15,Tropics,-0.33611,-0.393,-0.2855
1882-10-15,Tropics,-0.41445,-0.474,-0.362
1882-11-15,Tropics,-0.22816,-0.2865,-0.178
1882-12-15,Tropics,-0.39375,-0.452,-0.341
1883-01-15,Tropics,-0.22508,-0.283,-0.1725
1883-02-15,Tropics,-0.3907,-0.449,-0.3385
1883-03-15,Tropics,-0.3025,-0.3605,-0.249
1883-04-15,Tropics,-0.45082,-0.512,-0.3945
1883-05-15,Tropics,-0.20281,-0.266,-0.1435
1883-06-15,Tropics,-0.29096,-0.3525,-0.231
1883-07-15,Tropics,-0.36574,-0.429,-0.304
1883-08-15,Tropics,-0.49129,-0.548,-0.438
1883-09-15,Tropics,-0.38152,-0.438,-0.329
1883-10-15,Tropics,-0.55361,-0.612,-0.5
1883-11-15,Tropics,-0.45618,-0.516,-0.403
1883-12-15,Tropics,-0.48964,-0.551,-0.433
1884-01-15,Tropics,-0.54834,-0.6095,-0.49
1884-02-15,Tropics,-0.30985,-0.3705,-0.251
1884-03-15,Tropics,-0.46521,-0.527,-0.406
1884-04-15,Tropics,-0.46485,-0.528,-0.4035
1884-05-15,Tropics,-0.42158,-0.4865,-0.3585
1884-06-15,Tropics,-0.42172,-0.488,-0.3545
1884-07-15,Tropics,-0.50433,-0.567,-0.4415
1884-08-15,Tropics,-0.44818,-0.51,-0.3875
1884-09-15,Tropics,-0.30042,-0.3595,-0.245
1884-10-15,Tropics,-0.34764,-0.4075,-0.2905
1884-11-15,Tropics,-0.51907,-0.58,-0.462
1884-12-15,Tropics,-0.29729,-0.3595,-0.2375
1885-01-15,Tropics,-0.28314,-0.346,-0.2225
1885-02-15,Tropics,-0.25929,-0.321,-0.1995
1885-03-15,Tropics,-0.36503,-0.427,-0.3055
1885-04-15,Tropics,-0.3805,-0.4445,-0.319
1885-05-15,Tropics,-0.38726,-0.452,-0.3255
1885-06-15,Tropics,-0.48647,-0.552,-0.423
1885-07-15,Tropics,-0.5351,-0.6025,-0.4675
1885-08-15,Tropics,-0.60075,-0.6615,-0.5425
1885-09-15,Tropics,-0.31769,-0.3765,-0.2635
1885-10-15,Tropics,0.06848,0.0075,0.127
1885-11-15,Tropics,-0.06656,-0.1285,-0.0075
1885-12-15,Tropics,-0.04847,-0.112,0.0115
1886-01-15,Tropics,-0.15689,-0.221,-0.0915
1886-02-15,Tropics,-0.22935,-0.2935,-0.1635
1886-03-15,Tropics,-0.12751,-0.1905,-0.063
