Report generated on: 02-28-2022 17:10:03
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.12-2-GNQ-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-GNQ-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-GNQ-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-GNQ-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Eritrea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-ERI-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-2-ERI-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-ERI-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-ERI-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-ERI-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-ERI-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-ERI-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Estonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-EST-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","233.68972","235.89434","78.26401","91.49173","149.91416","163.14188","77.1617","79.36632","80.46863","74.405925","68.34322","34.17161","79.36632","63.93398","49.60395","92.59404","142.19799","95.90097","66.1386","80.46863","70.54784","69.44553","81.57094","12.858861390177","19.76240537","49.60400895","44.20171387807999","19.60547511879","3.82101541701"
"INTL.11-2-EST-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","5.486262567089702","5.53801976111885","1.8373803880347588","2.1479235522096474","3.519489193982073","3.830032358156962","1.8115017910201847","1.8632589850493328","1.889137582063907","1.7468052984837494","1.6044730149035922","0.8022365074517961","1.8632589850493328","1.500958626845296","1.164536865655833","2.1738021492242217","3.3383390148800545","2.2514379402679436","1.552715820874444","1.889137582063907","1.6562302089327403","1.53704563166","0.66923885644","0.67672243903","0.74999408704","0.91868058634","0.8894429158999999","0.80397971929","0.78339187542"
"INTL.130-2-EST-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-EST-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","73.32480851987692","74.01655199647954","24.556893419392743","28.70735427900842","47.03855640897765","51.189017268593325","24.211021681091438","24.90276515769405","25.248636895995357","23.34634233533817","21.44404777468099","10.722023887340494","24.90276515769405","20.06056082147576","15.564228223558782","29.053226017309726","44.617454240868504","30.090841232213645","20.752304298078375","25.248636895995357","22.1357912512836","20.542869622","21.29437497605","7.3644779945","6.89098514324","7.795646551","6.384138595999999","18.8014953995","3.03486776659"
"INTL.119-2-EST-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","154.87864891303337","156.33976824240162","51.869736192572496","60.636452168781936","99.35611439704027","108.12283037324971","51.13917652788838","52.60029585725662","53.330855521940734","49.312777366178075","45.29469921041542","22.64734960520771","52.60029585725662","42.37246055167894","32.875184910785386","61.36701183346605","94.24219674425144","63.55869082751841","43.83357988104718","53.330855521940734","46.75581853978366","47.36561474634","59.60732616751","4.817660956647","12.12142613972","40.88968181266","36.928132366179995","0","0.002755775"
"INTL.14-2-EST-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-EST-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","2.20462","2.20462","1.10231","1.73979571458","1.556393927935","1.37299214129","1.595222356761","1.4733428281132","0.43429360535","0.87401608745","0.76556421579","0.50186079911","1.066775383685","1.63168996826","0.98846893475","0.34524790124","0.48700496724","0.26429756177","0.1513802323","0.37744635532997","0.39091439992","0.24415615345","0.2464324236","0.0545422988","0.00055556424","0.02763932094","0.05472307764","0.026565671","0"
"","Eswatini","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-SWZ-TST.A","        Coal (Mst)","194.0068","180.77906","146.60741000001","112.43576","137.78892","182.98369","189.59755","181.88137","160.937458","168.653529","176.3696","135.58413","109.12869","61.729359999999","191.80194","167.55112","143.3003","157.11684676875","325.52456632452","346.54970130859","298.19185811985","300.96899743328","296.54510951733","251.30285015413","249.20390637869","226.884019902056","242.62660537794","249.71748346367","224.084576653679","202.883090553709","156.669072769975","154.549467064947","141.879110112161","77.1617000000002","80.8748849806199","95.039203372081","97.603372114384","131.1829172469","150.22721163076","174.804685328505","186.125779849416"
"INTL.11-2-SWZ-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-SWZ-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-SWZ-TST.A","            Bituminous (Mst)","194.0068","180.77906","146.60741000001","112.43576","137.78892","182.98369","189.59755","181.88137","160.937458","168.653529","176.3696","135.58413","109.12869","61.729359999999","191.80194","167.55112","143.3003","157.11684676875","170.93339353749","186.30367086371","152.07529960984","157.03328308014","162.78666789623","137.17200594482","137.25390632624","136.01551336598","133.58439753465","136.16819346367","134.65312691191","113.45164081194","66.223842769975","75.112327064947","72.384120112161","8.3089498472572","8.7087941712879","27.7589877136","35.209031606753","51.21098041673","44.77573409441","56.501730445975","63.206949241216"
"INTL.119-2-SWZ-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154.59117278703","160.24603044488","146.11655851001","143.93571435314","133.7584416211","114.13084420931","111.95000005245","90.868506536076","109.04220784329","113.54929","89.431449741769","89.431449741769","90.44523","79.43714","69.49499","68.852750152743","72.166090809332","67.280215658481","62.394340507631","79.97193683017","105.45147753635","118.30295488253","122.9188306082"
"INTL.14-2-SWZ-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-SWZ-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Ethiopia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-ETH-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00220462","0.04519471","0.00440924","0.00551155","0.00881848","0.01212541","0.79216736533","16.21613862781","27.48480132882","41.523669737477","107.82832245075","246.91744","320.77221","446.43555","453.04941","579.81506","641.54442","685.63682","761.365517","759.67181107114"
"INTL.11-2-ETH-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-ETH-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-ETH-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-ETH-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00220462","0.04519471","0.00440924","0.00551155","0.00881848","0.01212541","0.79216736533","16.21613862781","27.48480132882","41.523669737477","107.82832245075","246.91744","320.77221","446.43555","453.04941","579.81506","641.54442","685.63682","761.365517","759.67181107114"
"INTL.14-2-ETH-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-ETH-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Falkland Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-FLK-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-2-FLK-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-FLK-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-FLK-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-FLK-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-FLK-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-FLK-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Faroe Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-FRO-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.11-2-FRO-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-FRO-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-FRO-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-FRO-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-FRO-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-FRO-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Fiji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-FJI-TST.A","        Coal (Mst)","23.14854","19.8416","25.35316","19.8416","24.25085","17.63698","16.53467","11.757986666667","7.8998966666667","14.421908333333","20.94392","19.8416","23.736437333333","26.657562333333","26.05588425","25.454206166667","24.852528083333","24.25085","22.046225","19.8416","18.73929","16.53467","17.96920174555","18.18699725766","0.02351557923","0.00390548433","0.00658299532","0.0001212541","0.00738657931","0.01141662467","0.0055225731","0.00654220985","0.00334881778","0.00212415137","0.00306111487","0.00283734594","0.00070988764","0.00432215751","0.00231705562","0.00125773571","0"
"INTL.11-2-FJI-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.130-2-FJI-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.12-2-FJI-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-2-FJI-TST.A","            Subbituminous (Mst)","23.14854","19.8416","25.35316","19.8416","24.25085","17.63698","16.53467","11.757986666667","7.8998966666667","14.421908333333","20.94392","19.8416","23.736437333333","26.657562333333","26.05588425","25.454206166667","24.852528083333","24.25085","22.046225","19.8416","18.73929","16.53467","17.96920174555","18.18699725766","0.02351557923","0.00390548433","0.00658299532","0.0001212541","0.00738657931","0.01141662467","0.0055225731","0.00654220985","0.00334881778","0.00212415137","0.00306111487","0.00283734594","0.00070988764","0.00432215751","0.00231705562","0.00125773571","0"
"INTL.14-2-FJI-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-FJI-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Finland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-FIN-TST.A","        Coal (Mst)","6274.348520000077","2960.804660000027","3301.418450000028","3470.0718799999127","4183.266449999975","5862.0845800000825","5013.305879999932","6347.100980000016","6458.434289999983","6283.167000000014","6224.744570000062","6137.662080000023","5360.533530000079","6611.655380000079","8567.15332000001","7234.460530000025","8799.74072999999","7711.760759999987","5737.523549999934","5860.982269999973","5718.78428000006","6609.450759999983","7344.6915299999955","9828.195959999963","8809.661519999998","4926.223389999961","8626.67805999999","7592.711279999982","5623.9856200000095","6224.74456999993","7676.486839999945","5916.097769999957","5098.18374999992","6417.64882000005","5249.20022","4186.57337999998","5294.39493000004","4851.26630999997","4747.64917","3923.45198300003","2911.20070999996"
"INTL.11-2-FIN-TST.A","            Anthracite (Mst)","1.0157263449773","1.2291398263272","1.019207094928","0.95503076771265","0.77925289520426","1.1070960311822","1.1865006394316","1.1029626406157","1.0435723445826","1.2106483422143","1.3272534655615","1.1253699684231","0.92740231497928","1.2907055910795","1.8141233649102","1.2663403414249","1.4997681349911","1.5300071501875","1.0028910795342","0.78251609828301","1.1033977343596","1.3433519340833","1.2595963883955","2.207230562463","1.8025933806986","1.0274738760608","1.4540832918887","1.4510376356819","1.2339258575094","1.2941863410302","1.2878774817446","1.5163016972568","0.62581666092","1.50533107065","3.71698932","5.62831549368","18.57195477434","11.28856601037","0.005291088","4.09864541823","15.76631347456"
"INTL.130-2-FIN-TST.A","            Metallurgical coal (Mst)","1232.0760564575","1490.9466093349","1236.2982061476","1158.4523212354","945.23376188277","1342.907485824","1439.2252756305","1337.8936830669","1265.8532539787","1468.516439106","1609.9584537261","1365.0737716973","1124.9390080699","1565.6258819795","2200.5316416361","1536.0708341484","1819.2187477442","1855.8986731774","1216.506879475","949.19202721729","1338.4214517782","1629.485896043","1527.8904191237","2677.3706722676","2186.5457707874","1246.3258116617","1763.803033061","1760.1086520821","1496.7520651589","1569.8480316696","1562.1953853562","1839.2739587724","1289.5459680526","1351.43206","1365.76209","1349.22744","1347.02282","1308.44197","1323.87431","1265.45188","1175.8307965254"
"INTL.12-2-FIN-TST.A","            Bituminous (Mst)","5041.2567371976","1468.6289108388","2064.1010367575","2310.6645279968","3237.253435222","4518.0699981449","3572.89410373","5008.1043342925","5191.5374636767","4813.4399125518","4613.4588628084","4771.4629383343","4234.6671196152","5044.7387924295","6364.807554999","5697.1233555102","6979.0222141208","5854.3320796724","4520.0137794454","4911.0077266844","4379.2594304875","4978.6215120229","5815.5415144879","7148.6180571699","6621.3131558319","3678.8701044622","6861.4209436471","5831.1515902822","4125.9996289836","4653.6023519893","6113.003577162","4075.3075095303","3808.0119652864","5064.7114289294","3879.72114068","2831.7176245063","3928.8001552257","3531.5357739896","3423.769568912","2653.9014575818","1719.6036"
"INTL.119-2-FIN-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-FIN-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-FIN-TST.A","        Metallurgical coke (Mst)","1169.55091","1173.96015","1213.64331","1241.20106","1270.96343","1293.00963","1207.02945","1276.47498","1335.99972","1387.80829","1402.13832","1296.31656","1306.23735","1424.18452","1434.10531","1313.95352","1323.87431","1461.66306","1489.22081","1521.1878","1575.20099","1523.39242","1516.77856","1571.89406","1556.46172","1560.87096","1565.2802","1563.07558","1498.03929","1139.78854","1399.9337","1373.47826","1248.91723","1267.6565","1319.46507","1279.78191","1177.26708","1075.85456","1173.96015","1003.1021","1004.20441"
"","Former Czechoslovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-CSK-TST.A","        Coal (Mst)","137149.4102000043","136631.32450000546","140540.1157599977","142077.83821000013","143989.24375000506","139960.30070000436","137303.73359999826","138169.04695000255","136333.7007999973","127500.890770002","121465.7435200009","112186.4979400007","99698.4279499996","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.11-2-CSK-TST.A","            Anthracite (Mst)","661.27023528659","562.69355645041","635.7446280815","634.91258702775","583.99611186985","595.76173075284","617.19845315972","540.10799917181","605.81808956231","580.23276710814","1965.7620225844","1976.7838559226","1632.4565072019","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.130-2-CSK-TST.A","            Metallurgical coal (Mst)","12421.285480928","12171.979699618","12762.644715874","12922.956945533","12958.561509794","12619.197777766","12457.644634724","12584.909503666","12747.613839736","11666.68365835","13521.1876475","12660.993217114","10526.615993123","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.12-2-CSK-TST.A","            Bituminous (Mst)","8441.0948031446","8486.0846064216","8818.432799044","9016.842249507","9197.6838161789","8872.2635215864","8712.2567678765","9142.5752670005","9190.3007941515","8212.6270167785","5339.3493774932","4661.0504461288","3586.2299498754","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.119-2-CSK-TST.A","            Subbituminous (Mst)","440.73528799509","375.33308991545","423.65518631818","423.05437868238","389.32332386232","397.13382234912","411.29571539804","359.79792171425","403.05606837749","386.49094478536","1306.5832552403","1313.8787670773","1086.0013091083","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.14-2-CSK-TST.A","            Lignite (Mst)","115185.02439265","115035.2335476","117899.63843068","119080.07204925","120859.6789883","117475.94384755","115105.33802884","115541.65625845","113386.91200817","106654.85638298","99332.861217183","91573.791653758","82867.124190691","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.21-2-CSK-TST.A","        Metallurgical coke (Mst)","8692.81666","8675.1797","8829.5031","8735.80675","9381.76041","9477.66138","9371.83962","9554.82308","9628.67785","9584.58545","9977.00781","7945.45048","7508.93572","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-SCG-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","42354.05712999956","40632.248909999704","37202.96250000033","44759.29755000024","44688.49557499981","47398.22768999973","48697.851179999496","36658.42136000023","41142.61844000001","40304.86284000046","42551.370620000416","44607.17876999975","45680.82870999969","40401.86612000017","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.11-2-SCG-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","6.2723609229306","6.0398314985219","6.7319787367551","5.7318567737754","7.4521481553008","4.7390672557015","5.4838908437391","10.331237128231","12.635492416547","15.35482794769","14.55319565279","14.491575839125","21.848581596513","28.486273259583","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.130-2-SCG-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.12-2-SCG-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","24.628139803629","24.060003605179","26.743736141571","23.368286923465","29.710873172509","19.119507423032","21.69357306576","39.938526617","48.918631933467","59.482911982767","56.508766383628","56.508766383628","85.188027518177","109.89259724359","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.119-2-SCG-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.14-2-SCG-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","42323.156629273","40602.149074896","37169.486785122","44730.197406303","44651.332553672","47374.369115321","48670.67371609","36608.151596255","41081.06431565","40230.02510007","42480.308657964","44536.178427777","45573.792100885","40263.487249497","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.21-2-SCG-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","439.82169","0.37898740572","151.75711870286","303.13525","450.93188130848","609.1350950432","662.35481915669","642.42219165762","319.21081654506","175.7377007925","116.63680560136","396.0056280939","675.21741219691","845.45058911335","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-SUN-TST.A","        Coal (Mst)","733611.000000006","690914.000000002","692043.000000001","689298.999999999","682958.999999988","673937.000000004","683370.999999996","716857.999999992","720042.999999993","718792.000000002","705776.066666678","672436.38477999","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.11-2-SUN-TST.A","            Anthracite (Mst)","53249.512892165","50347.092672931","50209.1706927","49866.183492077","49310.985978076","48724.546383261","49330.618210958","51796.260209836","51785.59542175","51821.402912345","50653.906599497","48031.306302602","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.130-2-SUN-TST.A","            Metallurgical coal (Mst)","158352.42113713","149217.93112563","148509.66935251","147552.66519287","146148.85424731","144881.86549447","147046.08729213","154731.67062155","155651.28740921","155148.94415587","152293.79821303","145307.42559487","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
