Report generated on: 03-01-2022 09:39:51
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.57-4-TGO-TBPD.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-TON-TBPD.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-TTO-TBPD.A","        Trinidad and Tobago","121.912","112.524","91.574","82.186","89.053","93.922","89.189","76.192","74.544","73.205","75.281","72.488","76.522","59.569","60.17","58.502","58.774","49.502","51.383","55.612","52.431","48.493","68.356","70.296","58.987","72.488","72.022","59.375","53.944","53.575","45.312","38.581","30.783","34.159","32.607","31.016","28.045","27.326","22.067","",""
"INTL.57-4-TUN-TBPD.A","        Tunisia","97.105","105.153","81.072","74.941","80.503","78.965","84.021","76.71","68.894","67.419","68.999","71.844","81.471","70.558","66.914","69.525","63.507","56.15","60.046","65.536","60.356","55.266","58.379","49.362","54.715","56.993","53.941","78.3","71.417","66.793","73.782","53.78","51.911","43.819","44.201","36.108","38.627","35.46","29.449","",""
"INTL.57-4-TUR-TBPD.A","        Turkey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-4-TKM-TBPD.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","12.8","8.053","1.406","5.364","4.005","28.115","32.132","30.123","32.044","45.185","56.431","59.644","60.082","50.406","30.123","38.156","48.066","40.164","26.107","46.189","62.085","72.296","64.263","69.284","48.596","66.807","59.93","",""
"INTL.57-4-TCA-TBPD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-TUV-TBPD.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","","NA"
"INTL.57-4-USIQ-TBPD.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-VIR-TBPD.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-UGA-TBPD.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-UKR-TBPD.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","8.968","4.663","7.821","14.2","4.189","5.663","4.073","3.664","6.105","1.66","8.37","25.186","8.54","5.825","6.632","9.16","5.375","1.378","1.102","0.007","1.167","0.35","0.826","0.16","0.451","1.631","0.747","",""
"INTL.57-4-ARE-TBPD.A","        United Arab Emirates","1663.736","1416.001","1144.135","1057.46","979.243","909.921","1050.425","1161.863","1244.732","1522.112","1754.896","1978.874","2047.661","1930.322","1935.8","1904.685","1937.999","1990.846","2064.352","1901.263","1848.731","1791.808","1632.251","1893.554","2042.171","2161.933","2351.624","2358.178","2405.436","2050.954","2107.675","2487.168","2570.994","2654.238","2651.192","2593.12","2457.249","2427.648","2427.162","",""
"INTL.57-4-GBR-TBPD.A","        United Kingdom","783.214","1037.272","1215.444","1360.865","1555.976","1601.915","1682.803","1616.211","1408.858","992.022","1090.8","1057.605","1096.257","1214.859","1580.572","1614.292","1549.251","1516.665","1608.296","1717.351","1742.481","1633.656","1639.532","1389.659","1222.776","986.954","907.075","911.235","835.75","796.485","746.813","571.145","574.598","613.346","569.469","606.844","618.898","691.851","818.151","854.342","720.403"
"INTL.57-4-USA-TBPD.A","        United States","287","228","236","164","181","204","154","151","155","142","109","116","89","98","99","95","110","108","110","118","50","20","9","12","27","32","25","27","29","44","42","47","67","134","351","465","591","1157.584","2048.055","2981.768","3175.309"
"INTL.57-4-URY-TBPD.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-UZB-TBPD.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","0","2.14","0.32","11.62","15.66","18.26","16.74","11.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-VUT-TBPD.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-VEN-TBPD.A","        Venezuela","1289.831","1263.116","1057.779","993.897","1017.342","828.676","931.424","1029.459","1013.485","963.452","1229.871","1379.014","1335.809","1619.559","1696.4","1819.9","1976.4","2285.602","2243.9","1923","2003.5","1942.181","1792.554","1646.852","1836","2243.9","2021.473","1835.022","1840.637","1697.004","1729.786","1785.234","1740.875","1856.555","1728.84","1872.431","1644.857","1509.858","1002.677","",""
"INTL.57-4-VNM-TBPD.A","        Vietnam","0","0","0","0","0","0","0","0","13.62","29.8","53.318","78.662","109.069","126.759","138.587","153.669","174.338","193.552","243.898","298.863","308.891","336.015","338.907","349.691","390.553","360.817","330.191","302.478","275.422","268.559","162.103","165.477","189.418","172.064","186.885","185.198","132.505","132.053","66.88","",""
"INTL.57-4-WAK-TBPD.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-ESH-TBPD.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-YEM-TBPD.A","        Yemen","0","0","0","0","0","0","0","30.062","64.539","81.105","111.121","141.138","123.228","167.224","266.189","271.391","276.878","289.425","295.73","309.728","353.042","335.051","337.943","323.845","294.121","284.745","243.999","224.097","195.687","184.776","176.181","136.338","117.781","99.608","84.091","36.143","0","0","0","",""
"INTL.57-4-ZMB-TBPD.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.57-4-ZWE-TBPD.A","        Zimbabwe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
